ass_cls_map_id,assay_id,assay_class_id
452908,1738912,301
449178,1738913,296
454655,1738913,301
448142,1738914,296
454229,1738914,301
449179,1738915,296
454656,1738915,301
450280,1738916,296
455114,1738916,301
449180,1738917,296
454657,1738917,301
449181,1738918,296
454658,1738918,301
449182,1738919,296
454659,1738919,301
443901,1738920,296
452463,1738920,301
450281,1738921,296
455115,1738921,301
451345,1738922,296
455552,1738922,301
443188,1738923,295
451346,1738923,296
443189,1738924,295
451347,1738924,296
442594,1738925,294
446008,1738925,296
451787,1738925,297
442622,1738926,294
449183,1738926,296
451857,1738926,297
400066,1739094,115
409851,1739094,119
402369,1739095,115
410582,1739095,119
402372,1739189,115
410585,1739189,119
450273,1739357,296
455113,1739357,301
443892,1739358,296
452459,1739358,301
446004,1739359,296
453335,1739359,301
448135,1739360,296
454227,1739360,301
447102,1739361,296
453786,1739361,301
451339,1739362,296
455550,1739362,301
448138,1739363,296
454228,1739363,301
443898,1739364,296
452461,1739364,301
400065,1739689,115
409850,1739689,119
400070,1740703,115
409855,1740703,119
397850,1740704,115
409141,1740704,119
402373,1740705,115
410586,1740705,119
400071,1740706,115
409856,1740706,119
393574,1740707,115
407751,1740707,119
389219,1740708,115
406402,1740708,119
402378,1740892,115
410587,1740892,119
400080,1740893,115
409862,1740893,119
397855,1740895,115
409143,1740895,119
397858,1741036,115
409146,1741036,119
397859,1741037,115
409147,1741037,119
395622,1741119,115
408412,1741119,119
391371,1741120,115
407069,1741120,119
393570,1741121,115
407748,1741121,119
395659,1741590,115
408447,1741590,119
395660,1741591,115
408448,1741591,119
389247,1741592,115
406428,1741592,119
419072,1741608,158
424617,1741608,188
418921,1741609,158
424225,1741609,188
419038,1741610,158
421915,1741610,169
424537,1741610,188
419039,1741612,158
424538,1741612,188
395650,1741823,115
408438,1741823,119
400098,1741824,115
409880,1741824,119
404638,1741826,115
411305,1741826,119
352595,1741851,57
352309,1741852,57
428939,1741854,209
430201,1741854,210
432285,1741854,211
433270,1741854,215
429011,1741855,209
430534,1741855,210
432407,1741855,211
433299,1741855,215
435151,1741855,216
428866,1741856,209
429871,1741856,210
432150,1741856,211
433239,1741856,215
352368,1741858,57
352596,1741859,57
352673,1741860,57
352250,1741861,57
352597,1741868,57
352598,1741869,57
352369,1741870,57
352418,1741871,57
442836,1742133,295
446028,1742133,296
442778,1742134,295
444991,1742134,296
442837,1742135,295
446029,1742135,296
442838,1742136,295
446030,1742136,296
443049,1742137,295
449201,1742137,296
443190,1742138,295
451362,1742138,296
348238,1742232,33
350112,1742232,35
354122,1742232,62
356866,1742232,65
348363,1742236,33
350216,1742236,35
354425,1742236,62
357317,1742236,65
348492,1742237,33
350317,1742237,35
354771,1742237,62
357744,1742237,65
348849,1742238,33
350607,1742238,35
355742,1742238,62
359070,1742238,65
351828,1742308,54
352251,1742308,57
351933,1742309,54
352057,1742309,55
352481,1742309,57
351976,1742310,54
352599,1742310,57
351872,1742311,54
352370,1742311,57
351873,1742312,54
351954,1742313,54
351874,1742314,54
352005,1742315,54
351829,1742316,54
351830,1742317,54
351898,1742318,54
351875,1742319,54
351876,1742320,54
351977,1742321,54
351899,1742322,54
447125,1742322,296
351934,1742323,54
448163,1742323,296
352006,1742324,54
451365,1742324,296
351877,1742325,54
351878,1742326,54
351900,1742327,54
354426,1742339,62
348848,1742348,33
350606,1742348,35
355740,1742348,62
359068,1742348,65
348362,1742350,33
350215,1742350,35
354424,1742350,62
357316,1742350,65
349107,1742351,33
350823,1742351,35
356423,1742351,62
360010,1742351,65
353078,1742540,61
354768,1742540,62
357742,1742540,65
353079,1742541,61
354769,1742541,62
357743,1742541,65
353515,1742542,61
355741,1742542,62
359069,1742542,65
402398,1742667,115
410606,1742667,119
397873,1742674,115
409160,1742674,119
389241,1742769,115
406422,1742769,119
393592,1742771,115
407765,1742771,119
404648,1742772,115
411314,1742772,119
437496,1742895,240
437497,1742896,240
437480,1742897,240
437512,1742898,240
360894,1742964,74
447122,1742964,296
360898,1742965,74
449203,1742965,296
360887,1742966,74
456789,1743015,308
461590,1743016,308
457773,1743017,308
461591,1743023,308
458714,1743024,308
443915,1743058,296
488370,1743058,503
443916,1743059,296
488371,1743059,503
451366,1743060,296
490025,1743060,503
450297,1743061,296
489792,1743061,503
444994,1743062,296
488602,1743062,503
446035,1743063,296
488832,1743063,503
345943,1743083,24
351117,1743083,44
444979,1743083,296
345944,1743084,24
351118,1743084,44
444980,1743084,296
346181,1743085,24
351315,1743085,44
448150,1743085,296
346182,1743086,24
351316,1743086,44
448151,1743086,296
346355,1743087,24
351427,1743087,44
450291,1743087,296
346447,1743088,24
351478,1743088,44
451356,1743088,296
346095,1743089,24
351233,1743089,44
447112,1743089,296
346183,1743090,24
351317,1743090,44
448152,1743090,296
345945,1743091,24
351119,1743091,44
444981,1743091,296
346264,1743092,24
351372,1743092,44
449193,1743092,296
346096,1743093,24
351234,1743093,44
447113,1743093,296
346025,1743094,24
351171,1743094,44
446022,1743094,296
346448,1743095,24
351479,1743095,44
451357,1743095,296
384289,1743766,105
384290,1743767,105
464705,1744162,320
465805,1744162,321
464411,1744163,320
465186,1744163,321
464770,1744164,320
465966,1744164,321
464771,1744165,320
465967,1744165,321
465042,1744166,321
467504,1744166,332
465968,1744167,321
467617,1744167,332
465654,1744168,321
467579,1744168,332
465655,1744169,321
467580,1744169,332
465043,1744170,321
467505,1744170,332
465187,1744171,321
467528,1744171,332
465188,1744172,321
467529,1744172,332
335352,1744173,405
465806,1744174,321
467598,1744174,332
335772,1744175,405
464706,1744176,320
465807,1744176,321
465969,1744177,321
467618,1744177,332
464497,1744178,320
465346,1744178,321
464294,1744179,320
464890,1744179,321
464359,1744180,320
465044,1744180,321
464295,1744182,320
464891,1744182,321
333102,1744200,394
333093,1744201,394
383069,1744238,96
458783,1744245,308
459767,1744246,308
460707,1744252,308
466655,1744484,322
339672,1744521,2
339091,1744524,2
339556,1744525,2
339428,1744526,2
339316,1744527,2
339557,1744528,2
338865,1744529,2
341750,1744530,3
344289,1744530,9
340973,1744531,3
343714,1744531,9
340445,1744532,3
343327,1744532,9
339202,1744543,2
339203,1744544,2
341229,1744548,3
343905,1744548,9
341751,1744549,3
344290,1744549,9
339204,1744550,2
343512,1744550,9
339317,1744551,2
343715,1744551,9
340974,1744552,3
343716,1744552,9
341752,1744553,3
344291,1744553,9
341753,1744554,3
344292,1744554,9
339205,1744555,2
341475,1744556,3
344095,1744556,9
339673,1744557,2
344293,1744557,9
341476,1744558,3
344096,1744558,9
449282,1744639,296
450376,1744640,296
466267,1744678,322
466463,1744679,322
466464,1744680,322
466365,1744681,322
466654,1744682,322
466268,1744683,322
466366,1744684,322
466269,1744685,322
464293,1744686,320
464889,1744686,321
464704,1744687,320
465804,1744687,321
464496,1744688,320
465345,1744688,321
464633,1744689,320
465653,1744689,321
495419,1744693,470
496157,1744693,477
495440,1744694,470
496256,1744694,477
495383,1744695,470
496045,1744695,477
467099,1744696,330
467388,1744697,330
467246,1744698,330
467031,1744699,330
467247,1744700,330
467329,1744701,330
467100,1744702,330
467453,1744703,330
404782,1744754,115
411420,1744754,119
444002,1744984,296
452479,1744984,301
451448,1744987,296
455568,1744987,301
444003,1744990,296
452480,1744990,301
357396,1745073,65
447203,1745211,296
453802,1745211,301
450375,1745212,296
455139,1745212,301
428944,1745214,209
430216,1745214,210
432288,1745214,211
433271,1745214,215
434725,1745214,216
429015,1745215,209
430549,1745215,210
432412,1745215,211
433300,1745215,215
352089,1745216,56
352170,1745217,56
352157,1745218,56
456849,1745420,308
327614,1745420,367
490720,1745566,514
490622,1745567,514
490721,1745568,514
490797,1745569,514
490798,1745570,514
490722,1745571,514
490462,1745572,514
490723,1745573,514
490370,1745574,514
490542,1745584,514
490221,1745585,514
490463,1745586,514
459768,1745666,308
327951,1745666,367
459769,1745667,308
327952,1745667,367
460708,1745668,308
459770,1745669,308
460709,1745670,308
395784,1746037,115
408557,1746037,119
398006,1746089,115
409270,1746089,119
393696,1746090,115
407851,1746090,119
475490,1746123,341
482293,1746123,342
484966,1746123,343
475491,1746124,341
482294,1746124,342
484967,1746124,343
337783,1746209,438
485477,1746209,479
335970,1746407,405
336646,1746407,416
486821,1746407,497
335773,1746408,405
336595,1746408,416
486770,1746408,497
334261,1746409,401
433101,1746410,214
334076,1746410,401
334262,1746411,401
333913,1746412,401
333914,1746413,401
333831,1746414,401
433102,1746415,214
334077,1746415,401
433038,1746416,214
333915,1746416,401
333989,1746417,401
335565,1746419,405
336155,1746419,411
336543,1746419,416
486718,1746419,497
343717,1746755,9
353381,1746755,61
355473,1746755,62
343513,1746756,9
355141,1746756,62
343514,1746757,9
460705,1746864,308
459766,1746865,308
460706,1746866,308
458782,1746867,308
461645,1746871,308
398007,1747032,115
398008,1747033,115
402524,1747034,115
400227,1747035,115
402525,1747036,115
404783,1747037,115
402526,1747038,115
389355,1747039,115
395785,1747040,115
400228,1747041,115
404784,1747042,115
352785,1747066,61
354155,1747066,62
356952,1747066,65
476417,1747222,341
483093,1747222,342
484979,1747222,343
476418,1747235,341
483094,1747235,342
484980,1747235,343
472722,1747249,341
479876,1747249,342
473657,1747250,341
480694,1747250,342
476419,1747262,341
483095,1747262,342
389354,1747389,115
406510,1747389,119
464631,1747499,320
465651,1747499,321
464632,1747500,320
465652,1747500,321
464410,1747501,320
465185,1747501,321
464703,1747502,320
465803,1747502,321
437787,1747596,265
440027,1747596,266
437708,1747597,265
439755,1747597,266
335118,1747612,404
336727,1747612,419
335119,1747613,404
336728,1747613,419
334940,1747614,404
336713,1747614,419
335162,1747986,404
335971,1747986,405
336321,1747986,411
336699,1747986,418
335163,1747987,404
335972,1747987,405
336322,1747987,411
336700,1747987,418
335026,1747988,404
335661,1747988,405
336198,1747988,411
336682,1747988,418
325817,1748020,357
326053,1748020,358
325604,1748021,357
325897,1748021,358
325674,1748022,357
325951,1748022,358
326054,1748023,358
325783,1748024,357
326021,1748024,358
385650,1748109,108
404785,1748709,115
411421,1748709,119
404786,1748710,115
411422,1748710,119
349485,1748713,34
430217,1748713,210
432289,1748713,211
339903,1748730,3
349248,1748730,34
339674,1748731,2
341754,1748731,3
344294,1748731,9
350046,1748731,34
340713,1748732,3
349588,1748732,34
340178,1748733,3
349352,1748733,34
340714,1748734,3
349589,1748734,34
341230,1748735,3
343906,1748735,9
339092,1748736,2
340446,1748736,3
343328,1748736,9
339904,1748737,3
342951,1748737,9
349923,1748738,34
356113,1748738,62
349353,1748739,34
354457,1748739,62
349590,1748740,34
349924,1748741,34
356114,1748741,62
349811,1748742,34
355775,1748742,62
343515,1748743,9
355142,1748743,62
344097,1748744,9
349486,1748745,34
430218,1748745,210
432290,1748745,211
434726,1748745,216
349249,1748746,34
429574,1748746,210
432029,1748746,211
349812,1748747,34
431212,1748747,210
432647,1748747,211
349710,1748748,34
430881,1748748,210
432522,1748748,211
349711,1748749,34
430882,1748749,210
432523,1748749,211
435648,1748749,216
349591,1748750,34
430550,1748750,210
432413,1748750,211
435164,1748750,216
349813,1748751,34
431213,1748751,210
432648,1748751,211
344295,1748752,9
431857,1748752,210
432890,1748752,211
343329,1748753,9
430219,1748753,210
432291,1748753,211
343718,1748754,9
430883,1748754,210
432524,1748754,211
435649,1748754,216
349354,1748755,34
429882,1748755,210
432152,1748755,211
349814,1748756,34
431214,1748756,210
432649,1748756,211
349250,1748757,34
429575,1748757,210
432030,1748757,211
433822,1748757,216
349355,1748758,34
429883,1748758,210
432153,1748758,211
434262,1748758,216
349592,1748759,34
430551,1748759,210
432414,1748759,211
350047,1748760,34
431858,1748760,210
432891,1748760,211
350048,1748761,34
431859,1748761,210
432892,1748761,211
349251,1748762,34
429576,1748762,210
432031,1748762,211
350049,1748763,34
349593,1748764,34
349356,1748765,34
354458,1748765,62
349925,1748766,34
356115,1748766,62
349926,1748767,34
349487,1748779,34
349357,1748780,34
349927,1748781,34
349815,1748782,34
349594,1748783,34
349712,1748784,34
349358,1748785,34
349252,1748786,34
349359,1748787,34
349928,1748788,34
349360,1748789,34
349816,1748790,34
349488,1748791,34
339905,1748792,3
349253,1748792,34
339429,1748793,2
341231,1748793,3
343907,1748793,9
349817,1748793,34
349489,1748794,34
354814,1748794,62
349595,1748795,34
349361,1748796,34
354459,1748796,62
349362,1748797,34
429884,1748797,210
432154,1748797,211
349713,1748798,34
430884,1748798,210
432525,1748798,211
349596,1748799,34
430552,1748799,210
432415,1748799,211
435165,1748799,216
349254,1748800,34
429577,1748800,210
432032,1748800,211
433823,1748800,216
349714,1748801,34
430885,1748801,210
432526,1748801,211
349929,1748802,34
431534,1748802,210
432776,1748802,211
436568,1748802,216
350050,1748803,34
431860,1748803,210
432893,1748803,211
437052,1748803,216
349597,1748804,34
430553,1748804,210
432416,1748804,211
349715,1748805,34
444000,1749323,296
447204,1749324,296
446129,1749328,296
449283,1749329,296
444001,1749333,296
446130,1749340,296
450377,1749341,296
446131,1749342,296
450378,1749360,296
446132,1749361,296
448245,1749362,296
451446,1749363,296
448246,1749364,296
445043,1749365,296
451447,1749366,296
353227,1749947,61
355130,1749947,62
358237,1749947,65
353526,1749978,61
355761,1749978,62
359129,1749978,65
352919,1749979,61
354439,1749979,62
357368,1749979,65
402468,1750119,115
410662,1750119,119
391468,1750120,115
407155,1750120,119
400165,1750133,115
409928,1750133,119
428720,1750133,208
393648,1750134,115
407807,1750134,119
340421,1750231,3
347219,1750231,32
354784,1750231,62
357780,1750231,65
341210,1750232,3
347751,1750232,32
355757,1750232,62
359124,1750232,65
340147,1750233,3
347041,1750233,32
354438,1750233,62
348090,1750239,32
457801,1750501,308
330160,1750501,372
460682,1750502,308
330766,1750502,372
456822,1750503,308
329929,1750503,372
404739,1750709,115
411386,1750709,119
404741,1750729,115
411388,1750729,119
451417,1751391,296
451418,1751392,296
448209,1751393,296
413134,1751420,131
413647,1751421,131
413135,1751425,131
437669,1751789,265
440805,1751789,272
437670,1751792,265
440806,1751792,272
457806,1751831,308
327286,1751831,365
456824,1751832,308
327239,1751832,365
456825,1752028,308
328680,1752028,370
460685,1752029,308
329309,1752029,370
491104,1752076,537
491050,1752077,537
491051,1752078,537
491069,1752079,537
465478,1752175,321
467554,1752175,332
465479,1752180,321
467555,1752180,332
457807,1752650,308
460684,1752651,308
330767,1752651,372
463503,1752652,308
355460,1753024,62
358714,1753024,65
354445,1753025,62
357381,1753025,65
354446,1753026,62
357382,1753026,65
354145,1753027,62
356939,1753027,65
355461,1753028,62
358715,1753028,65
354796,1753029,62
357814,1753029,65
355137,1753030,62
358258,1753030,65
356444,1753031,62
360094,1753031,65
354146,1753032,62
356940,1753032,65
356101,1753033,62
359631,1753033,65
356445,1753034,62
360095,1753034,65
354147,1753035,62
356941,1753035,65
355765,1753036,62
359150,1753036,65
356102,1753037,62
359632,1753037,65
354148,1753038,62
356942,1753038,65
354149,1753039,62
356943,1753039,65
354447,1753040,62
357383,1753040,65
355462,1753041,62
358716,1753041,65
355766,1753042,62
359151,1753042,65
354150,1753043,62
356944,1753043,65
354448,1753044,62
357384,1753044,65
354797,1753045,62
357815,1753045,65
354798,1753046,62
357816,1753046,65
353686,1753048,61
359633,1753048,65
450361,1753070,296
455133,1753070,301
443970,1753071,296
452473,1753071,301
449262,1753072,296
454676,1753072,301
338234,1753245,438
486146,1753245,479
337681,1753246,438
485345,1753246,479
446107,1753269,296
453352,1753269,301
451423,1753270,296
455559,1753270,301
383322,1753275,96
384859,1753275,105
451424,1753275,296
383205,1753276,96
384756,1753276,105
450358,1753276,296
383068,1753277,96
384668,1753277,105
449259,1753277,296
382674,1753278,96
384368,1753278,105
446108,1753278,296
382544,1753282,96
384282,1753282,105
445024,1753282,296
333830,1753286,401
347612,1753508,32
348123,1753511,32
346900,1753512,32
433815,1753512,216
347057,1753513,32
347774,1753514,32
353527,1753514,61
347248,1753515,32
353093,1753515,61
346901,1753516,32
352779,1753516,61
347954,1753517,32
353685,1753517,61
346902,1753518,32
352780,1753518,61
347775,1753519,32
431209,1753519,210
348124,1753520,32
347955,1753521,32
347427,1753522,32
347058,1753523,32
348125,1753524,32
348126,1753525,32
347776,1753526,32
445027,1753733,296
452917,1753733,301
402496,1753863,115
410683,1753863,119
397984,1753865,115
409251,1753865,119
346517,1753892,26
389315,1753892,115
389316,1753893,115
406480,1753893,119
395737,1753895,115
408512,1753895,119
464696,1753951,320
465796,1753951,321
464554,1753952,320
465477,1753952,321
464289,1753953,320
464885,1753953,321
464408,1753954,320
465182,1753954,321
464697,1753955,320
465797,1753955,321
464629,1753956,320
465649,1753956,321
464698,1753957,320
465798,1753957,321
464769,1753958,320
465965,1753958,321
464290,1753959,320
464886,1753959,321
495675,1753960,474
496350,1753960,477
495644,1753961,474
496042,1753961,477
495698,1753962,474
496549,1753962,477
495713,1753963,474
496667,1753963,477
340960,1754052,3
343702,1754052,9
353369,1754052,61
355455,1754052,62
358707,1754052,65
340150,1754053,3
343121,1754053,9
352922,1754053,61
354440,1754053,62
357377,1754053,65
340697,1754054,3
343503,1754054,9
353231,1754054,61
355135,1754054,62
358254,1754054,65
340698,1754055,3
343504,1754055,9
353232,1754055,61
355136,1754055,62
358255,1754055,65
339888,1754056,3
342943,1754056,9
352777,1754056,61
354140,1754056,62
356934,1754056,65
341736,1754057,3
344278,1754057,9
353839,1754057,61
356441,1754057,62
360088,1754057,65
352778,1754058,61
354141,1754058,62
340426,1754059,3
343312,1754059,9
341737,1754060,3
344279,1754060,9
340961,1754061,3
343703,1754061,9
340962,1754062,3
343704,1754062,9
340151,1754063,3
343122,1754063,9
339889,1754064,3
342944,1754064,9
341460,1754065,3
344088,1754065,9
340427,1754066,3
343313,1754066,9
341456,1754067,3
344084,1754067,9
356097,1754067,62
339890,1754068,3
342945,1754068,9
354142,1754068,62
341457,1754069,3
344085,1754069,9
356098,1754069,62
340428,1754070,3
343314,1754070,9
354792,1754070,62
340429,1754071,3
343315,1754071,9
340152,1754072,3
343123,1754072,9
340699,1754073,3
343505,1754073,9
340153,1754074,3
343124,1754074,9
340700,1754075,3
343506,1754075,9
340430,1754076,3
343316,1754076,9
340154,1754077,3
343125,1754077,9
340431,1754078,3
343317,1754078,9
340155,1754079,3
343126,1754079,9
340432,1754080,3
343318,1754080,9
341458,1754081,3
344086,1754081,9
341738,1754082,3
344280,1754082,9
341739,1754083,3
344281,1754083,9
341459,1754085,3
344087,1754085,9
353684,1754085,61
359629,1754085,65
352924,1754300,61
354442,1754300,62
357380,1754300,65
353094,1754301,61
354793,1754301,62
357811,1754301,65
448222,1754380,296
490104,1754380,505
443969,1754381,296
391483,1754763,115
407170,1754763,119
397977,1754764,115
409246,1754764,119
393665,1754774,115
407824,1754774,119
400188,1754790,115
409948,1754790,119
393670,1754964,115
407829,1754964,119
393671,1754965,115
407830,1754965,119
395745,1754966,115
408520,1754966,119
391489,1755009,115
407176,1755009,119
397981,1755010,115
409250,1755010,119
364607,1755034,87
366558,1755035,87
370407,1755036,87
445025,1755066,296
488608,1755066,503
445026,1755067,296
488609,1755067,503
448221,1755068,296
489330,1755068,503
446111,1755069,296
488839,1755069,503
451429,1755070,296
490031,1755070,503
451430,1755071,296
490032,1755071,503
449261,1755072,296
489575,1755072,503
384669,1755083,105
493626,1755083,458
384563,1755084,105
493587,1755084,458
384283,1755085,105
493480,1755085,458
384860,1755086,105
493682,1755086,458
384564,1755087,105
493588,1755087,458
384198,1755088,105
493444,1755088,458
384565,1755089,105
493589,1755089,458
384566,1755090,105
493590,1755090,458
384567,1755091,105
493591,1755091,458
384473,1755092,105
493557,1755092,458
384284,1755093,105
493481,1755093,458
384757,1755094,105
493654,1755094,458
384568,1755095,105
493592,1755095,458
384199,1755096,105
493445,1755096,458
384285,1755097,105
493482,1755097,458
384474,1755098,105
493558,1755098,458
384475,1755099,105
493559,1755099,458
384569,1755100,105
493593,1755100,458
384670,1755102,105
384369,1755103,105
384671,1755104,105
384570,1755105,105
384200,1755106,105
384571,1755107,105
384476,1755108,105
384572,1755109,105
384286,1755110,105
384201,1755111,105
384672,1755112,105
384673,1755113,105
384202,1755114,105
402497,1755319,115
410684,1755319,119
389327,1755320,115
406487,1755320,119
389328,1755321,115
406488,1755321,119
391482,1755364,115
407169,1755364,119
402488,1755374,115
410679,1755374,119
400185,1755375,115
409945,1755375,119
402489,1755487,115
410680,1755487,119
451425,1755504,296
455560,1755504,301
459744,1755505,308
442085,1755681,280
442381,1755681,284
442048,1755685,280
441973,1755686,280
442086,1755687,280
347249,1755796,32
386403,1755796,114
347777,1755797,32
387049,1755797,114
347250,1755798,32
386404,1755798,114
448220,1756473,296
454241,1756473,301
443968,1756474,296
452472,1756474,301
460687,1756475,308
462552,1756476,308
457808,1756477,308
456826,1756478,308
462553,1756479,308
457809,1756480,308
456827,1756481,308
463506,1756484,308
329751,1756484,370
383323,1756897,96
451426,1756897,296
450359,1756898,296
455132,1756898,301
446109,1756899,296
453353,1756899,301
451427,1756900,296
455561,1756900,301
382414,1756901,96
443967,1756901,296
382929,1756902,96
448218,1756902,296
374395,1757029,89
389322,1757029,115
391485,1757051,115
407172,1757051,119
404748,1757111,115
411395,1757111,119
353372,1757361,61
355463,1757361,62
358717,1757361,65
352926,1757362,61
357385,1757362,65
353529,1757363,61
355767,1757363,62
359152,1757363,65
353233,1757364,61
358259,1757364,65
342672,1757365,7
353687,1757365,61
356103,1757365,62
359634,1757365,65
360716,1757365,66
342246,1757366,7
353097,1757366,61
354799,1757366,62
357817,1757366,65
360401,1757366,66
400190,1757636,115
409950,1757636,119
400191,1757637,115
409951,1757637,119
395740,1757638,115
408515,1757638,119
393666,1757639,115
407825,1757639,119
402490,1757640,115
410681,1757640,119
395741,1757641,115
408516,1757641,119
395742,1757642,115
408517,1757642,119
404745,1757643,115
411392,1757643,119
389319,1757644,115
406483,1757644,119
404746,1757645,115
411393,1757645,119
389320,1757646,115
406484,1757646,119
397978,1757647,115
409247,1757647,119
413506,1757740,131
414400,1757740,135
341461,1757911,3
340433,1757912,3
341216,1757913,3
343898,1757913,9
355764,1757913,62
360630,1757913,66
341462,1757914,3
344089,1757914,9
356100,1757914,62
360715,1757914,66
340963,1757915,3
343705,1757915,9
355459,1757915,62
360556,1757915,66
340156,1757916,3
343127,1757916,9
352925,1757916,61
354443,1757916,62
360324,1757916,66
340964,1757917,3
343706,1757917,9
340965,1757918,3
343707,1757918,9
340157,1757919,3
343128,1757919,9
340966,1757920,3
343708,1757920,9
340434,1757921,3
343319,1757921,9
341740,1757922,3
344282,1757922,9
341217,1757923,3
343899,1757923,9
340158,1757924,3
343129,1757924,9
354444,1757924,62
341463,1757925,3
344090,1757925,9
429251,1757925,209
431530,1757925,210
341741,1757926,3
344283,1757926,9
429339,1757926,209
431853,1757926,210
437049,1757926,216
341464,1757927,3
344091,1757927,9
429252,1757927,209
431531,1757927,210
436563,1757927,216
341218,1757928,3
343900,1757928,9
429181,1757928,209
431210,1757928,210
436115,1757928,216
341742,1757929,3
344284,1757929,9
429340,1757929,209
431854,1757929,210
340159,1757930,3
343130,1757930,9
428867,1757930,209
429876,1757930,210
341465,1757931,3
344092,1757931,9
429253,1757931,209
431532,1757931,210
436564,1757931,216
339891,1757932,3
342946,1757932,9
428803,1757932,209
429568,1757932,210
433816,1757932,216
339892,1757933,3
342947,1757933,9
428804,1757933,209
429569,1757933,210
433817,1757933,216
340435,1757934,3
343320,1757934,9
428941,1757934,209
430210,1757934,210
340436,1757935,3
343321,1757935,9
428942,1757935,209
430211,1757935,210
341743,1757936,3
344285,1757936,9
429341,1757936,209
431855,1757936,210
437050,1757936,216
340437,1757937,3
343322,1757937,9
428943,1757937,209
430212,1757937,210
434716,1757937,216
340967,1757938,3
343709,1757938,9
429099,1757938,209
430877,1757938,210
435644,1757938,216
340160,1757939,3
343131,1757939,9
428868,1757939,209
429877,1757939,210
339893,1757940,3
342948,1757940,9
428805,1757940,209
429570,1757940,210
341466,1757941,3
344093,1757941,9
429254,1757941,209
431533,1757941,210
436565,1757941,216
340701,1757942,3
343507,1757942,9
429014,1757942,209
430547,1757942,210
340161,1757943,3
343132,1757943,9
428869,1757943,209
429878,1757943,210
339894,1757944,3
342949,1757944,9
428806,1757944,209
429571,1757944,210
433818,1757944,216
341219,1757945,3
343901,1757945,9
429182,1757945,209
431211,1757945,210
339895,1757947,3
341220,1757948,3
340438,1757949,3
340162,1757950,3
341221,1757951,3
341467,1757952,3
341222,1757953,3
341223,1757954,3
341224,1757955,3
340702,1757956,3
340703,1757957,3
340163,1757958,3
341744,1757959,3
339896,1757960,3
340704,1757961,3
341468,1757962,3
340705,1757963,3
340706,1757964,3
340968,1757965,3
341469,1757966,3
340439,1757967,3
340440,1757968,3
339897,1757969,3
341745,1757970,3
340164,1757971,3
341225,1757972,3
341470,1757973,3
340165,1757974,3
339898,1757975,3
341471,1757976,3
340441,1757979,3
343323,1757979,9
354800,1757979,62
360402,1757979,66
341226,1757980,3
343902,1757980,9
355768,1757980,62
360631,1757980,66
471794,1758009,341
479057,1758009,342
470962,1758010,339
478225,1758010,341
484689,1758010,342
473645,1758012,341
480683,1758012,342
477325,1758013,341
483893,1758013,342
472708,1758014,341
479863,1758014,342
475480,1758015,341
482284,1758015,342
472709,1758016,341
479864,1758016,342
461625,1758017,308
330989,1758017,372
456829,1758018,308
328681,1758018,370
347758,1758117,32
349796,1758117,34
355762,1758117,62
359132,1758117,65
347414,1758118,32
349577,1758118,34
355134,1758118,62
358243,1758118,65
347590,1758119,32
349691,1758119,34
355454,1758119,62
358689,1758119,65
347233,1758120,32
349469,1758120,34
354791,1758120,62
357796,1758120,65
348096,1758121,32
350021,1758121,34
360065,1758121,65
347234,1758122,32
349470,1758122,34
357797,1758122,65
347944,1758123,32
349914,1758123,34
359620,1758123,65
348097,1758124,32
350022,1758124,34
360066,1758124,65
347945,1758125,32
349915,1758125,34
359621,1758125,65
347946,1758126,32
349916,1758126,34
359622,1758126,65
347591,1758127,32
349692,1758127,34
358690,1758127,65
435642,1758127,216
347592,1758128,32
349693,1758128,34
358691,1758128,65
435643,1758128,216
348098,1758129,32
350023,1758129,34
360067,1758129,65
437048,1758129,216
347049,1758130,32
349346,1758130,34
357371,1758130,65
346887,1758131,32
349237,1758131,34
356923,1758131,65
346888,1758132,32
349238,1758132,34
356924,1758132,65
347759,1758133,32
349797,1758133,34
359133,1758133,65
346889,1758134,32
349239,1758134,34
356925,1758134,65
347593,1758135,32
349694,1758135,34
358692,1758135,65
348099,1758136,32
350024,1758136,34
360068,1758136,65
347760,1758137,32
349798,1758137,34
359134,1758137,65
348100,1758138,32
350025,1758138,34
360069,1758138,65
347235,1758139,32
349471,1758139,34
357798,1758139,65
347415,1758140,32
349578,1758140,34
358244,1758140,65
347947,1758141,32
349917,1758141,34
359623,1758141,65
347948,1758142,32
349918,1758142,34
359624,1758142,65
347236,1758143,32
349472,1758143,34
357799,1758143,65
347416,1758144,32
349579,1758144,34
358245,1758144,65
347949,1758145,32
349919,1758145,34
359625,1758145,65
347417,1758146,32
349580,1758146,34
358246,1758146,65
348101,1758147,32
350026,1758147,34
360070,1758147,65
347594,1758148,32
349695,1758148,34
358693,1758148,65
347595,1758149,32
349696,1758149,34
358694,1758149,65
348102,1758150,32
350027,1758150,34
360071,1758150,65
347050,1758151,32
349347,1758151,34
357372,1758151,65
346890,1758152,32
349240,1758152,34
356926,1758152,65
348103,1758153,32
350028,1758153,34
360072,1758153,65
348104,1758154,32
350029,1758154,34
360073,1758154,65
347051,1758155,32
349348,1758155,34
357373,1758155,65
348105,1758156,32
350030,1758156,34
360074,1758156,65
347596,1758157,32
349697,1758157,34
358695,1758157,65
348106,1758158,32
350031,1758158,34
360075,1758158,65
347237,1758159,32
349473,1758159,34
357800,1758159,65
347238,1758160,32
349474,1758160,34
