prod_pat_id,product_id,patent_no,patent_expire_date,drug_substance_flag,drug_product_flag,patent_use_code,delist_flag,submission_date
16080,PRODUCT_200603_003,9259423,2031-05-23 00:00:00,0,0,U-1822,0,2016-03-15 00:00:00
16081,PRODUCT_200603_005,9259423,2031-05-23 00:00:00,0,0,U-1822,0,2016-03-15 00:00:00
16082,PRODUCT_202714_001,9511109,2029-10-21 00:00:00,0,0,U-1924,0,2016-12-20 00:00:00
16083,PRODUCT_206619_001,8492386,2032-09-04 00:00:00,0,0,U-1840,0,2015-01-15 00:00:00
16084,PRODUCT_202880_001,9333201,2033-07-25 00:00:00,0,0,U-1810,0,2016-05-18 00:00:00
16085,PRODUCT_205777_001,9345701,2022-05-10 00:00:00,0,1,U-1819,0,2016-05-24 00:00:00
16086,PRODUCT_204824_007,8579865,2030-03-19 00:00:00,0,1,U-1442,0,2016-06-01 00:00:00
16087,PRODUCT_204824_007,8945063,2030-03-19 00:00:00,0,1,U-1442,0,2016-06-01 00:00:00
16088,PRODUCT_208984_001,6586430,2019-12-01 00:00:00,1,1,U-824,0,2016-11-23 00:00:00
16089,PRODUCT_208984_001,6667314,2021-08-06 00:00:00,1,1,U-824,0,2016-11-23 00:00:00
16090,PRODUCT_208984_001,7368460,2022-11-25 00:00:00,0,0,U-824,0,2016-11-23 00:00:00
16091,PRODUCT_207793_001,9492442,2033-06-12 00:00:00,0,0,U-1899,0,2016-12-02 00:00:00
16092,PRODUCT_205834_001,9511056,2030-05-12 00:00:00,0,1,U-1470,0,2017-01-05 00:00:00
16093,PRODUCT_021196_001,9486426,2033-03-15 00:00:00,0,0,U-1532,0,2016-12-06 00:00:00
16094,PRODUCT_203441_001,9545435,2025-11-01 00:00:00,0,0,U-1320,0,2017-01-19 00:00:00
16095,PRODUCT_203441_001,9539310,2025-11-01 00:00:00,0,0,U-1320,0,2017-01-11 00:00:00
16096,PRODUCT_021488_001,8470359,2023-10-15 00:00:00,1,1,U-621,0,2017-01-31 00:00:00
16097,PRODUCT_022249_002,9533955,2029-03-26 00:00:00,0,1,U-1949,0,2017-01-13 00:00:00
16098,PRODUCT_021379_001,9539333,2020-11-13 00:00:00,1,1,U-621,0,2017-01-31 00:00:00
16101,PRODUCT_022406_001,9539218,2034-02-17 00:00:00,0,0,U-1953,0,2017-02-07 00:00:00
16102,PRODUCT_022406_001,9539218,2034-02-17 00:00:00,0,0,U-1955,0,2017-02-07 00:00:00
16103,PRODUCT_208471_002,8915888,2030-06-08 00:00:00,0,1,U-1881,0,2016-08-03 00:00:00
16104,PRODUCT_208624_001,8642538,2029-09-10 00:00:00,1,1,U-1638,0,2016-08-17 00:00:00
16105,PRODUCT_208624_001,8501238,2028-09-17 00:00:00,1,1,U-1636,0,2016-08-17 00:00:00
16106,PRODUCT_206627_003,9492390,2027-08-24 00:00:00,0,0,U-1556,0,2016-11-17 00:00:00
16107,PRODUCT_206627_005,9492390,2027-08-24 00:00:00,0,0,U-1556,0,2016-11-17 00:00:00
16108,PRODUCT_201292_001,9539258,2026-11-09 00:00:00,0,0,U-1950,0,2017-02-02 00:00:00
16109,PRODUCT_022272_006,9492391,2027-08-24 00:00:00,0,0,U-1556,0,2016-11-16 00:00:00
16110,PRODUCT_022117_002,7741358,2026-04-06 00:00:00,1,1,U-1963,0,2017-02-10 00:00:00
16111,PRODUCT_022117_002,7741358,2026-04-06 00:00:00,1,1,U-1961,0,2017-02-10 00:00:00
16112,PRODUCT_203858_001,9364470,2025-03-07 00:00:00,0,0,U-1851,0,2016-06-20 00:00:00
16113,PRODUCT_204623_001,9339552,2027-10-17 00:00:00,0,1,U-1488,0,2016-06-16 00:00:00
16114,PRODUCT_203858_001,9433617,2025-03-07 00:00:00,0,0,U-1316,0,2016-09-08 00:00:00
16115,PRODUCT_206940_001,9364489,2028-07-07 00:00:00,0,0,U-1709,0,2016-07-14 00:00:00
16116,PRODUCT_021713_001,9387182,2023-12-25 00:00:00,0,0,U-1529,0,2016-08-02 00:00:00
16117,PRODUCT_208073_001,8367701,2029-04-15 00:00:00,0,1,U-1880,0,2016-08-03 00:00:00
16118,PRODUCT_208524_001,9169213,2032-12-06 00:00:00,0,0,U-1886,0,2016-08-12 00:00:00
16119,PRODUCT_208524_001,8273734,2023-04-10 00:00:00,0,0,U-1255,0,2016-08-12 00:00:00
16120,PRODUCT_208524_001,8980881,2025-12-20 00:00:00,0,0,U-1255,0,2016-08-12 00:00:00
16121,PRODUCT_207947_004,9284280,2030-06-25 00:00:00,0,0,U-1831,0,2016-04-12 00:00:00
16122,PRODUCT_208524_001,8546379,2023-04-10 00:00:00,1,1,U-1254,0,2016-08-12 00:00:00
16123,PRODUCT_208524_001,8546379,2023-04-10 00:00:00,1,1,U-1253,0,2016-08-12 00:00:00
16124,PRODUCT_203858_003,9433617,2025-03-07 00:00:00,0,0,U-1316,0,2016-09-08 00:00:00
16125,PRODUCT_204623_001,9370501,2029-07-10 00:00:00,0,0,U-1614,0,2016-07-19 00:00:00
16126,PRODUCT_203858_005,9433617,2025-03-07 00:00:00,0,0,U-1316,0,2016-09-08 00:00:00
16127,PRODUCT_050790_002,9248191,2024-08-27 00:00:00,0,0,U-1479,0,2016-11-18 00:00:00
16128,PRODUCT_206038_001,8324242,2027-08-05 00:00:00,0,0,U-1911,0,2015-07-22 00:00:00
16129,PRODUCT_208464_001,7803788,2022-02-02 00:00:00,0,0,U-999,0,2016-11-28 00:00:00
16130,PRODUCT_208464_001,9296769,2032-08-15 00:00:00,1,1,U-999,0,2016-11-28 00:00:00
16141,PRODUCT_050795_007,6958161,2022-12-15 00:00:00,0,1,U-918,0,2016-05-23 00:00:00
16142,PRODUCT_207999_002,8377916,2022-02-21 00:00:00,0,0,U-1854,0,2016-06-22 00:00:00
16143,PRODUCT_208026_001,8178541,2023-08-12 00:00:00,0,1,U-1853,0,2016-06-22 00:00:00
16145,PRODUCT_208026_002,7459428,2019-02-02 00:00:00,0,0,U-803,0,2016-06-22 00:00:00
16146,PRODUCT_205596_001,9358297,2031-06-24 00:00:00,0,1,U-1454,0,2016-06-23 00:00:00
16147,PRODUCT_202880_003,9433619,2033-07-25 00:00:00,0,0,U-1810,0,2016-09-07 00:00:00
16148,PRODUCT_022201_001,9415085,2032-04-27 00:00:00,0,0,U-1895,0,2016-09-15 00:00:00
16151,PRODUCT_021081_002,9533105,2024-08-17 00:00:00,0,1,,0,2017-01-03 00:00:00
16152,PRODUCT_206538_001,9233211,2024-03-02 00:00:00,0,1,,0,2016-01-13 00:00:00
16153,PRODUCT_022200_002,7563871,2024-04-15 00:00:00,0,1,,0,2014-03-28 00:00:00
16154,PRODUCT_204824_008,9533102,2026-01-24 00:00:00,0,1,,0,2017-02-02 00:00:00
16155,PRODUCT_206099_001,9108015,2025-09-15 00:00:00,0,1,,0,2016-02-23 00:00:00
16156,PRODUCT_208462_003,8546608,2024-08-12 00:00:00,1,0,,0,2015-12-14 00:00:00
16157,PRODUCT_203496_005,7417070,2026-07-30 00:00:00,1,0,,0,2017-02-09 00:00:00
16158,PRODUCT_203568_001,7511131,2027-01-29 00:00:00,1,0,,0,
16160,PRODUCT_021752_003,6703396,2021-03-09 00:00:00,1,1,,0,2016-03-31 00:00:00
16161,PRODUCT_208271_001,8956651,2031-03-10 00:00:00,0,1,,0,2016-07-25 00:00:00
16162,PRODUCT_201281_003,9415016,2029-04-02 00:00:00,0,1,,0,2016-08-30 00:00:00
16163,PRODUCT_022272_003,9522919,2025-03-30 00:00:00,1,1,,0,2016-12-20 00:00:00
16164,PRODUCT_206627_002,9572779,2031-12-21 00:00:00,0,1,,0,2017-02-21 00:00:00
16165,PRODUCT_208073_001,7314938,2025-03-10 00:00:00,1,1,,0,2016-08-03 00:00:00
16167,PRODUCT_020533_007,8162915,2024-05-23 00:00:00,0,1,,0,2014-11-06 00:00:00
16169,PRODUCT_203496_005,9050311,2024-05-24 00:00:00,1,1,,0,2017-02-09 00:00:00
16171,PRODUCT_050790_002,8685930,2024-08-27 00:00:00,0,1,,0,2016-11-18 00:00:00
16172,PRODUCT_207318_001,7858789,2020-12-13 00:00:00,1,1,,0,2016-05-25 00:00:00
16174,PRODUCT_021688_001,9375405,2026-09-22 00:00:00,0,1,,0,2016-07-22 00:00:00
16175,PRODUCT_022472_003,9339615,2029-10-20 00:00:00,0,1,,0,2016-05-31 00:00:00
16176,PRODUCT_207947_005,8791122,2030-08-01 00:00:00,1,1,,0,2016-01-19 00:00:00
16177,PRODUCT_022272_001,9492392,2027-08-24 00:00:00,0,1,,0,2016-11-16 00:00:00
16178,PRODUCT_050818_001,8450287,2027-12-19 00:00:00,0,1,,0,2016-02-16 00:00:00
16179,PRODUCT_208583_001,8684969,2025-10-20 00:00:00,0,1,,0,2016-12-09 00:00:00
16180,PRODUCT_206488_001,9018368,2025-06-28 00:00:00,1,1,,0,2016-10-17 00:00:00
16181,PRODUCT_203496_002,9422223,2024-05-24 00:00:00,0,1,,0,2016-08-23 00:00:00
16182,PRODUCT_207986_001,9220796,2035-07-01 00:00:00,0,1,,0,2016-01-11 00:00:00
16183,PRODUCT_205777_001,9522919,2025-03-30 00:00:00,1,1,,0,2016-12-20 00:00:00
16184,PRODUCT_208673_001,9233211,2024-03-02 00:00:00,0,1,,0,2016-11-23 00:00:00
16185,PRODUCT_022271_001,8697125,2029-06-16 00:00:00,0,1,,0,2014-05-27 00:00:00
16186,PRODUCT_022472_002,9339615,2029-10-20 00:00:00,0,1,,0,2016-05-31 00:00:00
16187,PRODUCT_208246_001,6956041,2020-12-08 00:00:00,0,1,,0,2016-03-18 00:00:00
16189,PRODUCT_203341_002,RE42376,2024-04-13 00:00:00,1,0,,0,
16190,PRODUCT_205879_004,7943788,2027-07-14 00:00:00,1,1,,0,2016-10-14 00:00:00
16191,PRODUCT_204824_008,8562564,2026-01-24 00:00:00,0,1,,0,2016-06-01 00:00:00
16192,PRODUCT_208401_001,9463183,2035-11-06 00:00:00,0,1,,0,2016-10-13 00:00:00
16193,PRODUCT_206538_001,9561331,2024-08-28 00:00:00,0,1,,0,2017-02-07 00:00:00
16194,PRODUCT_021924_009,7691411,2024-03-14 00:00:00,0,1,,0,2016-09-15 00:00:00
16195,PRODUCT_208673_001,8512297,2024-09-15 00:00:00,0,1,,0,2016-11-23 00:00:00
16196,PRODUCT_205934_002,9308195,2033-09-30 00:00:00,0,1,,0,2016-05-06 00:00:00
16197,PRODUCT_202714_002,7232818,2025-04-14 00:00:00,1,1,,0,2016-08-15 00:00:00
16198,PRODUCT_204275_001,9333310,2027-10-02 00:00:00,0,1,,0,2016-05-20 00:00:00
16199,PRODUCT_208658_004,7579449,2025-11-05 00:00:00,1,0,,0,2017-01-04 00:00:00
16200,PRODUCT_208471_002,9511193,2032-01-19 00:00:00,0,1,,0,2016-12-29 00:00:00
16201,PRODUCT_201739_002,9278182,2026-02-01 00:00:00,0,1,,0,2016-04-11 00:00:00
16202,PRODUCT_207947_008,8791122,2030-08-01 00:00:00,1,1,,0,2016-01-19 00:00:00
16203,PRODUCT_022341_001,9265893,2032-09-23 00:00:00,0,1,,0,2016-03-14 00:00:00
16204,PRODUCT_202810_003,9370525,2027-04-13 00:00:00,0,1,,0,2016-06-24 00:00:00
16206,PRODUCT_207999_001,9238673,2033-06-17 00:00:00,0,1,,0,2016-06-22 00:00:00
16207,PRODUCT_207154_001,9161926,2033-11-18 00:00:00,0,1,,0,2016-03-01 00:00:00
16208,PRODUCT_202207_001,9439985,2033-09-27 00:00:00,1,1,,0,2016-10-14 00:00:00
16209,PRODUCT_204223_005,9248229,2034-03-12 00:00:00,0,1,,0,2016-02-17 00:00:00
16210,PRODUCT_206627_007,9486413,2027-08-24 00:00:00,0,1,,0,2016-11-08 00:00:00
16211,PRODUCT_206627_006,9492389,2027-08-24 00:00:00,0,1,,0,2016-11-16 00:00:00
16212,PRODUCT_205858_001,9469643,2033-09-02 00:00:00,1,0,,0,2016-11-16 00:00:00
16213,PRODUCT_022472_002,8950397,2021-07-20 00:00:00,0,1,,0,2016-04-25 00:00:00
16214,PRODUCT_021148_009,9486588,2022-01-02 00:00:00,0,1,,0,2016-12-08 00:00:00
16216,PRODUCT_204824_006,6746429,2020-04-12 00:00:00,0,1,,0,2016-06-01 00:00:00
16217,PRODUCT_208471_002,9084853,2031-10-05 00:00:00,0,1,,0,2016-08-03 00:00:00
16218,PRODUCT_203496_004,9422223,2024-05-24 00:00:00,0,1,,0,2016-08-23 00:00:00
16220,PRODUCT_022272_007,9522919,2025-03-30 00:00:00,1,1,,0,2016-12-20 00:00:00
16223,PRODUCT_206099_001,6715485,2020-03-03 00:00:00,0,1,,0,2016-02-23 00:00:00
16224,PRODUCT_022472_002,9283193,2026-09-14 00:00:00,0,1,,0,2016-04-12 00:00:00
16225,PRODUCT_207155_001,8410077,2029-03-13 00:00:00,0,1,,0,2016-04-05 00:00:00
16226,PRODUCT_206302_001,7803838,2026-08-29 00:00:00,0,1,,0,2016-07-05 00:00:00
16227,PRODUCT_021536_005,9486588,2022-01-02 00:00:00,0,1,,0,2016-12-07 00:00:00
16228,PRODUCT_208471_001,RE45313,2020-07-12 00:00:00,1,1,,0,2016-08-03 00:00:00
16229,PRODUCT_022416_003,9206135,2026-04-21 00:00:00,1,0,,0,2016-05-20 00:00:00
16231,PRODUCT_209115_001,6495541,2020-01-10 00:00:00,1,1,,0,2016-12-21 00:00:00
16232,PRODUCT_206627_001,9486413,2027-08-24 00:00:00,0,1,,0,2016-11-08 00:00:00
16233,PRODUCT_208462_002,7687662,2027-08-06 00:00:00,1,1,,0,2015-12-14 00:00:00
16235,PRODUCT_208471_001,9084853,2031-10-05 00:00:00,0,1,,0,2016-08-03 00:00:00
16236,PRODUCT_209862_001,7731690,2025-01-15 00:00:00,0,1,,0,2016-11-07 00:00:00
16237,PRODUCT_209862_001,9056170,2024-11-23 00:00:00,0,1,,0,2016-11-07 00:00:00
16238,PRODUCT_203314_002,9486588,2022-01-02 00:00:00,0,1,,0,2016-12-08 00:00:00
16239,PRODUCT_208056_001,8784885,2023-10-15 00:00:00,0,1,,0,2016-02-25 00:00:00
16240,PRODUCT_022445_001,6790458,2021-05-11 00:00:00,0,1,,0,2016-08-31 00:00:00
16241,PRODUCT_207318_001,7601740,2027-06-17 00:00:00,1,1,,0,2016-05-25 00:00:00
16242,PRODUCT_022445_001,6613355,2021-06-28 00:00:00,0,1,,0,2016-08-31 00:00:00
16243,PRODUCT_207986_001,9233068,2029-12-11 00:00:00,0,1,,0,2016-02-05 00:00:00
16244,PRODUCT_208673_001,9533105,2024-08-17 00:00:00,0,1,,0,2017-01-03 00:00:00
16245,PRODUCT_208090_002,8557291,2025-03-21 00:00:00,0,1,,0,2016-07-19 00:00:00
16246,PRODUCT_205787_001,9238108,2027-02-20 00:00:00,0,1,,0,2016-02-05 00:00:00
16247,PRODUCT_022271_003,8697125,2029-06-16 00:00:00,0,1,,0,2014-05-27 00:00:00
16248,PRODUCT_022406_001,7585860,2020-12-11 00:00:00,1,0,,0,2011-08-04 00:00:00
16249,PRODUCT_022051_002,9320862,2024-11-06 00:00:00,0,1,,0,2016-08-31 00:00:00
16250,PRODUCT_202714_002,8207126,2025-04-14 00:00:00,0,1,,0,2016-08-15 00:00:00
16251,PRODUCT_206627_005,9572779,2031-12-21 00:00:00,0,1,,0,2017-02-21 00:00:00
16252,PRODUCT_022200_002,6824822,2022-10-09 00:00:00,0,1,,0,2014-03-28 00:00:00
16253,PRODUCT_021148_009,9457154,2027-09-27 00:00:00,0,1,,0,2016-10-18 00:00:00
16256,PRODUCT_205636_001,9463288,2025-05-19 00:00:00,0,1,,0,2016-11-08 00:00:00
16257,PRODUCT_205934_001,9308195,2033-09-30 00:00:00,0,1,,0,2016-05-06 00:00:00
16258,PRODUCT_208090_005,8557291,2025-03-21 00:00:00,0,1,,0,2016-07-19 00:00:00
16259,PRODUCT_208073_001,7928122,2024-11-05 00:00:00,1,1,,0,2016-08-03 00:00:00
16260,PRODUCT_021372_002,9457020,2024-01-30 00:00:00,0,1,,0,2016-10-25 00:00:00
16261,PRODUCT_208073_001,8927574,2030-11-12 00:00:00,0,1,,0,2016-08-03 00:00:00
16262,PRODUCT_205703_002,8835505,2033-03-15 00:00:00,0,1,,0,2016-05-18 00:00:00
16264,PRODUCT_208673_001,8603044,2024-03-02 00:00:00,0,1,,0,2016-11-23 00:00:00
16265,PRODUCT_020165_004,9205059,2019-12-15 00:00:00,0,1,,0,2016-01-06 00:00:00
16266,PRODUCT_021015_001,9132089*PED,2021-03-02 00:00:00,0,0,,0,
16267,PRODUCT_021929_002,7759328*PED,2023-07-29 00:00:00,0,0,,0,
16269,PRODUCT_022117_003,5763476*PED,2020-12-09 00:00:00,0,0,,0,
16270,PRODUCT_021372_002,9457020*PED,2024-07-30 00:00:00,0,0,,0,
16274,PRODUCT_204824_007,9533102,2026-01-24 00:00:00,0,1,,0,2017-02-02 00:00:00
16275,PRODUCT_205858_002,9469643,2033-09-02 00:00:00,1,0,,0,2016-11-16 00:00:00
16282,PRODUCT_205649_002,9198925,2020-10-04 00:00:00,0,0,U-493,0,2015-12-18 00:00:00
16283,PRODUCT_205649_004,9198925,2020-10-04 00:00:00,0,0,U-493,0,2015-12-18 00:00:00
16285,PRODUCT_022472_003,9192675,2029-06-12 00:00:00,0,1,U-1788,0,2015-12-23 00:00:00
16286,PRODUCT_022198_001,7608282,2025-01-22 00:00:00,0,1,U-1011,0,
16287,PRODUCT_022225_002,6949527,2021-01-27 00:00:00,0,0,U-1795,0,2016-01-12 00:00:00
16288,PRODUCT_205934_003,8940786,2033-09-30 00:00:00,0,1,U-1789,0,2016-01-06 00:00:00
16289,PRODUCT_205934_002,8940786,2033-09-30 00:00:00,0,1,U-1789,0,2016-01-06 00:00:00
16291,PRODUCT_202806_001,9233956,2029-05-04 00:00:00,0,0,U-1811,0,2016-02-24 00:00:00
16292,PRODUCT_204447_001,9227946,2027-06-15 00:00:00,0,0,U-1668,0,2016-01-21 00:00:00
16294,PRODUCT_021366_004,6858618,2021-12-17 00:00:00,0,0,U-1807,0,
16296,PRODUCT_201532_001,6469182,2019-06-16 00:00:00,0,0,U-1812,0,2010-11-30 00:00:00
16297,PRODUCT_203858_001,9265758,2025-03-07 00:00:00,0,0,U-1316,0,2016-02-23 00:00:00
16298,PRODUCT_021528_001,9216167,2024-05-28 00:00:00,0,0,U-1800,0,2016-01-20 00:00:00
16299,PRODUCT_022204_001,9259388,2029-11-06 00:00:00,0,0,U-1644,0,2016-03-16 00:00:00
16300,PRODUCT_206255_001,9233118,2034-03-13 00:00:00,0,0,U-1631,0,2016-01-19 00:00:00
16301,PRODUCT_207947_001,7205302,2023-04-04 00:00:00,1,1,U-1797,0,2016-01-19 00:00:00
16302,PRODUCT_205003_003,7846961,2029-10-05 00:00:00,1,1,U-3,0,2015-12-29 00:00:00
16303,PRODUCT_207947_002,7205302,2023-04-04 00:00:00,1,1,U-1797,0,2016-01-19 00:00:00
16304,PRODUCT_021537_001,9402805,2022-09-13 00:00:00,0,1,U-1578,0,2016-08-02 00:00:00
16305,PRODUCT_204308_001,8778366,2032-11-06 00:00:00,0,0,U-71,0,2014-07-16 00:00:00
16307,PRODUCT_207947_004,7205302,2023-04-04 00:00:00,1,1,U-1797,0,2016-01-19 00:00:00
16308,PRODUCT_208056_001,6939971,2020-06-15 00:00:00,0,0,U-951,0,2016-02-25 00:00:00
16309,PRODUCT_203496_003,9278901,2024-05-24 00:00:00,0,0,U-1475,0,2016-03-08 00:00:00
16310,PRODUCT_022200_001,9238076,2024-04-15 00:00:00,0,1,U-412,0,2016-02-17 00:00:00
16312,PRODUCT_205777_002,9283216,2022-05-10 00:00:00,0,1,U-1819,0,2016-03-15 00:00:00
16314,PRODUCT_205879_002,8513202,2027-12-03 00:00:00,1,1,U-493,0,2016-10-14 00:00:00
16316,PRODUCT_206627_003,9545380,2027-08-24 00:00:00,0,0,U-1556,0,2017-01-17 00:00:00
16317,PRODUCT_021660_001,9511046,2034-01-12 00:00:00,0,0,U-1434,0,2016-12-29 00:00:00
16319,PRODUCT_206627_005,9545380,2027-08-24 00:00:00,0,0,U-1556,0,2017-01-17 00:00:00
16321,PRODUCT_203312_001,9533046,2028-12-26 00:00:00,0,1,U-219,0,2017-01-11 00:00:00
16322,PRODUCT_203312_002,9533046,2028-12-26 00:00:00,0,1,U-219,0,2017-01-11 00:00:00
16324,PRODUCT_205552_001,9540382,2033-08-18 00:00:00,0,0,U-1684,0,2017-01-30 00:00:00
16326,PRODUCT_022081_001,9549926,2031-10-14 00:00:00,0,0,U-1965,0,2017-02-16 00:00:00
16327,PRODUCT_203441_001,5789379,2020-04-14 00:00:00,1,1,U-1320,0,2013-01-18 00:00:00
16328,PRODUCT_208351_001,6642245,2020-11-04 00:00:00,0,0,U-257,0,2016-03-24 00:00:00
16329,PRODUCT_022114_001,9358338,2035-04-27 00:00:00,0,0,U-1870,0,2016-07-06 00:00:00
16330,PRODUCT_022472_001,9358352,2031-02-15 00:00:00,0,1,U-1861,0,2016-06-30 00:00:00
16331,PRODUCT_206439_003,8039009,2029-03-24 00:00:00,0,0,U-1641,0,2016-08-16 00:00:00
16332,PRODUCT_206439_004,8039009,2029-03-24 00:00:00,0,0,U-1641,0,2016-08-16 00:00:00
16333,PRODUCT_022433_001,7250419,2019-12-02 00:00:00,1,1,U-1860,0,2011-08-12 00:00:00
16335,PRODUCT_204623_001,9415029,2029-07-10 00:00:00,0,0,U-1614,0,2016-09-13 00:00:00
16336,PRODUCT_204824_007,9421333,2030-03-19 00:00:00,0,1,U-1442,0,2016-09-21 00:00:00
16337,PRODUCT_205787_001,9474869,2031-02-28 00:00:00,0,1,U-1907,0,2016-11-02 00:00:00
16338,PRODUCT_022271_002,8173663,2025-12-02 00:00:00,0,0,U-1338,0,2017-01-19 00:00:00
16339,PRODUCT_022436_001,7223387,2022-11-13 00:00:00,0,1,U-1484,0,
16340,PRODUCT_022271_003,8173663,2025-12-02 00:00:00,0,0,U-1338,0,2017-01-19 00:00:00
16342,PRODUCT_201635_001,9555004,2027-11-16 00:00:00,0,1,U-1675,0,2017-02-09 00:00:00
16343,PRODUCT_206302_001,7838552,2027-10-04 00:00:00,0,0,U-185,0,2016-07-05 00:00:00
16346,PRODUCT_203697_001,9226892,2032-09-29 00:00:00,0,0,U-1732,0,2016-04-14 00:00:00
16347,PRODUCT_022512_002,6087380,2021-12-28 00:00:00,1,1,U-1931,0,
16348,PRODUCT_208032_001,8580282,2030-04-02 00:00:00,0,1,U-1876,0,2016-07-20 00:00:00
16349,PRODUCT_022512_001,6087380,2021-12-28 00:00:00,1,1,U-1931,0,
16350,PRODUCT_200603_005,9555027,2026-05-26 00:00:00,0,1,U-543,0,2017-03-01 00:00:00
16351,PRODUCT_203168_001,9561277,2024-01-16 00:00:00,0,0,U-1933,0,2017-03-07 00:00:00
16352,PRODUCT_204516_001,9393237,2026-08-04 00:00:00,0,0,U-904,0,2016-08-11 00:00:00
16353,PRODUCT_204824_008,8579865,2030-03-19 00:00:00,0,1,U-1442,0,2016-06-01 00:00:00
16354,PRODUCT_020912_002,6770660,2023-05-01 00:00:00,0,0,U-1444,0,2016-09-29 00:00:00
16355,PRODUCT_205777_003,9511066,2022-05-10 00:00:00,0,0,U-1921,0,2016-12-06 00:00:00
16356,PRODUCT_207793_001,9339497,2033-06-12 00:00:00,0,0,U-1848,0,2016-06-06 00:00:00
16357,PRODUCT_202020_001,9504699,2027-08-03 00:00:00,0,0,U-1362,0,2016-12-07 00:00:00
16358,PRODUCT_021995_001,7459428,2019-02-02 00:00:00,0,0,U-1945,0,2017-01-18 00:00:00
16359,PRODUCT_021752_002,6642245,2020-11-04 00:00:00,0,0,U-541,0,2016-03-31 00:00:00
16363,PRODUCT_021995_003,7459428,2019-02-02 00:00:00,0,0,U-1945,0,2017-01-18 00:00:00
16364,PRODUCT_203469_001,9493470,2033-12-12 00:00:00,1,1,U-1948,0,2016-11-29 00:00:00
16365,PRODUCT_203567_001,9566272,2028-01-03 00:00:00,0,0,U-1969,0,2017-02-22 00:00:00
16366,PRODUCT_208271_001,9180125,2029-09-30 00:00:00,0,1,U-1185,0,2016-07-25 00:00:00
16367,PRODUCT_208194_001,9579384,2033-03-15 00:00:00,0,0,U-1971,0,2017-02-28 00:00:00
16368,PRODUCT_206073_001,8551957,2029-10-14 00:00:00,0,1,U-1651,0,2015-02-19 00:00:00
16369,PRODUCT_206439_001,8338486,2025-11-22 00:00:00,0,0,U-1641,0,2016-08-16 00:00:00
16370,PRODUCT_206439_003,8173708,2025-11-22 00:00:00,0,0,U-1641,0,2016-08-16 00:00:00
16371,PRODUCT_050795_008,9446057,2034-12-23 00:00:00,0,1,U-918,0,2016-09-09 00:00:00
16372,PRODUCT_022406_002,9415053,2024-11-13 00:00:00,0,1,U-1301,0,2016-09-14 00:00:00
16373,PRODUCT_022406_002,9415053,2024-11-13 00:00:00,0,1,U-1167,0,2016-09-14 00:00:00
16374,PRODUCT_022406_003,9415053,2024-11-13 00:00:00,0,1,U-1301,0,2016-09-14 00:00:00
16375,PRODUCT_022264_002,9439906,2031-01-26 00:00:00,0,0,U-1901,0,2016-10-11 00:00:00
16376,PRODUCT_202714_002,9511109,2029-10-21 00:00:00,0,0,U-1924,0,2016-12-20 00:00:00
16377,PRODUCT_205777_003,9345701,2022-05-10 00:00:00,0,1,U-1819,0,2016-05-24 00:00:00
16378,PRODUCT_202811_001,8748573,2031-10-30 00:00:00,0,0,U-1515,0,2014-06-11 00:00:00
16379,PRODUCT_205065_002,9433624,2024-11-17 00:00:00,0,0,U-1589,0,2016-10-05 00:00:00
16380,PRODUCT_201280_001,9486526,2029-08-05 00:00:00,0,0,U-1915,0,2016-11-18 00:00:00
16381,PRODUCT_020913_003,6770660,2023-05-01 00:00:00,0,0,U-1444,0,2013-11-07 00:00:00
16382,PRODUCT_206488_001,9506058,2034-03-14 00:00:00,0,0,U-1919,0,2016-12-01 00:00:00
16384,PRODUCT_022472_003,9511198,2030-02-16 00:00:00,0,0,U-1930,0,2017-01-05 00:00:00
16385,PRODUCT_022128_003,6667314,2021-08-06 00:00:00,1,1,U-824,0,2016-11-23 00:00:00
16386,PRODUCT_022128_004,6667314,2021-08-06 00:00:00,1,1,U-824,0,2016-11-23 00:00:00
16388,PRODUCT_022161_001,9289446,2019-06-22 00:00:00,0,1,U-116,0,2016-04-20 00:00:00
16389,PRODUCT_208341_001,8889159,2029-03-26 00:00:00,0,1,U-1470,0,2016-07-15 00:00:00
16390,PRODUCT_022410_002,8603514,2024-04-03 00:00:00,0,1,U-1464,0,
16391,PRODUCT_022410_003,8603514,2024-04-03 00:00:00,0,1,U-1464,0,
16392,PRODUCT_208341_001,9284342,2030-09-13 00:00:00,1,1,U-1470,0,2016-07-15 00:00:00
16393,PRODUCT_021777_002,9399025,2023-11-14 00:00:00,0,1,U-979,0,2016-08-04 00:00:00
16394,PRODUCT_208010_001,9408858,2028-04-25 00:00:00,0,0,U-1888,0,2016-08-16 00:00:00
16395,PRODUCT_022272_001,9492393,2027-08-24 00:00:00,0,0,U-1556,0,2016-11-16 00:00:00
16396,PRODUCT_206627_006,9492391,2027-08-24 00:00:00,0,0,U-1556,0,2016-11-17 00:00:00
16397,PRODUCT_206627_007,9492390,2027-08-24 00:00:00,0,0,U-1556,0,2016-11-17 00:00:00
16398,PRODUCT_022117_001,7741358,2026-04-06 00:00:00,1,1,U-1963,0,2017-02-10 00:00:00
16399,PRODUCT_208524_001,8207158,2023-04-10 00:00:00,0,0,U-1254,0,2016-08-12 00:00:00
16400,PRODUCT_021436_006,9387182,2023-12-25 00:00:00,0,0,U-1529,0,2016-08-02 00:00:00
