tid,component_id,targcomp_id,homologue
109840,10009,11546,0
109841,10010,11547,0
109842,10011,11548,0
109843,10012,11549,0
109844,10013,11550,0
109845,10014,11551,0
109846,10015,11552,0
109847,10016,11553,0
109848,10017,11554,0
109849,10018,11555,0
109850,10019,11556,0
109851,10020,11557,0
109852,10021,11558,0
109853,10022,11559,0
109854,10023,11560,0
109855,10024,11561,0
109856,10025,11562,0
109857,10026,11563,0
109858,10027,11564,0
109859,10028,11565,0
109860,10029,11566,0
109861,10030,11567,0
109862,10031,11568,0
109863,10032,11569,0
109864,10033,11570,0
109865,10034,11571,0
109866,10035,11572,0
109867,10036,11573,0
109868,10037,11574,0
109869,10038,11575,0
109872,10041,11578,0
109873,10042,11579,0
109874,10043,11580,0
109875,10044,11581,0
109876,10045,11582,0
109877,10046,11583,0
109878,10047,11584,0
109879,10048,11585,0
109880,10049,11586,0
109881,10050,11587,0
109882,10051,11588,0
109883,10052,11589,0
109884,10053,11590,0
109885,10054,11591,0
109886,10055,11592,0
109887,10056,11593,0
109888,10057,11594,0
109889,10058,11595,0
109892,10061,11598,0
109893,10062,11599,0
109894,10063,11600,0
109895,10064,11601,0
109896,10065,11602,0
109897,10066,11603,0
109898,10067,11604,0
109899,10068,11605,0
109900,10069,11606,0
109901,10070,11607,0
109902,10071,11608,0
109903,10072,11609,0
109904,10073,11610,0
109905,10074,11611,0
109906,10075,11612,0
109907,10076,11613,0
109908,10077,11614,0
109909,10078,11615,0
109910,10079,11616,0
109911,10080,11617,0
109912,10081,11618,0
109913,10082,11619,0
109914,10083,11620,0
109916,10085,11622,0
109917,10086,11623,0
109918,10087,11624,0
109919,10088,11625,0
109920,10089,11626,0
109921,10090,11627,0
109924,10093,11630,0
109924,10094,11631,0
109924,10095,11632,0
109924,10096,11633,0
109925,10097,11634,0
109926,1159,11635,0
109926,10098,11636,0
109927,10099,11637,0
109928,10100,11638,0
109929,10101,11639,0
109930,10102,11640,0
109931,10103,11641,0
109932,10104,11642,0
109933,10105,11643,0
109934,10106,11644,0
109935,10107,11645,0
109936,10108,11646,0
109937,10109,11647,0
109938,10110,11648,0
109939,10111,11649,0
109940,10112,11650,0
109941,10113,11651,0
109942,10114,11652,0
109943,10115,11653,0
109944,10116,11654,0
109945,10117,11655,0
109946,10118,11656,0
109947,10119,11657,0
109948,10120,11658,0
109949,10121,11659,0
109950,10122,11660,0
109951,10123,11661,0
109952,10124,11662,0
109953,10125,11663,0
109954,10126,11664,0
109955,10127,11665,0
109956,10128,11666,0
109957,10129,11667,0
109958,10130,11668,0
109959,10131,11669,0
109960,10132,11670,0
109961,10133,11671,0
109962,10134,11672,0
109963,10135,11673,0
109964,10136,11674,0
109965,10137,11675,0
109966,10138,11676,0
109967,10139,11677,0
109968,10140,11678,0
109969,10141,11679,0
109970,10142,11680,0
109971,10143,11681,0
109972,10144,11682,0
109973,10145,11683,0
109974,10146,11684,0
109975,10147,11685,0
109978,10149,11688,0
109978,10148,11689,0
109979,2412,11691,0
109979,1138,11692,0
109980,1138,11693,0
109980,2412,11694,0
109990,10150,11695,0
109991,1020,11696,0
109991,1896,11697,0
109992,10184,11699,0
109993,10185,11700,0
109994,10186,11701,0
109995,10187,11702,0
109996,10188,11703,0
109997,10189,11704,0
109998,10190,11705,0
109999,10191,11706,0
110000,10192,11707,0
110001,10193,11708,0
110014,10206,11721,0
110032,10224,11739,0
110122,10314,11829,0
110158,10350,11865,0
110226,10418,11933,0
110530,10722,12237,0
110546,10738,12253,0
110652,10844,12359,0
111395,11587,13102,0
111631,11823,13338,0
111816,12008,13523,0
112364,12556,14071,0
112369,12561,14076,0
112446,12638,14153,0
113447,13639,15154,0
113448,13640,15155,0
113511,13703,15218,0
114811,15004,16518,0
114812,15005,16519,0
114813,15006,16520,0
114814,15007,16521,0
114815,15008,16522,0
114817,15010,16524,0
114818,15011,16525,0
114820,15013,16527,0
114821,15014,16528,0
114823,15016,16530,0
114824,15017,16531,0
114825,15018,16532,0
114829,15022,16536,0
114830,15023,16537,0
114831,15024,16538,0
114839,15032,16546,0
114840,15033,16547,0
114841,15034,16548,0
114842,15035,16549,0
114846,15039,16553,0
114847,15040,16554,0
114849,15042,16556,0
114855,15048,16562,0
114856,15049,16563,0
114859,15052,16566,0
114861,15054,16568,0
114862,15055,16569,0
114864,15057,16571,0
114868,15061,16575,0
114873,15066,16580,0
114874,15067,16581,0
114875,15068,16582,0
114876,15069,16583,0
114877,15070,16584,0
114880,15073,16587,0
114881,15074,16588,0
114888,15081,16595,0
114889,15082,16596,0
114892,15085,16599,0
114893,15086,16600,0
114895,15088,16602,0
114899,15092,16606,0
114908,15101,16615,0
114910,15103,16617,0
114914,15107,16621,0
114915,15108,16622,0
114916,15109,16623,0
114917,15110,16624,0
114918,15111,16625,0
114922,15115,16629,0
114925,15118,16632,0
114926,15119,16633,0
114933,15126,16640,0
114936,15129,16643,0
114948,15141,16655,0
114949,15142,16656,0
114956,15149,16663,0
114957,15150,16664,0
114967,15160,16674,0
114968,15161,16675,0
114975,15168,16682,0
114981,15174,16688,0
114984,15177,16691,0
114986,15179,16693,0
114987,15180,16694,0
115023,15216,16730,0
115056,15249,16763,0
115264,15457,16971,0
115294,15487,17001,0
115304,15497,17011,0
115316,15509,17023,0
115356,15549,17063,0
115397,15590,17104,0
115410,15603,17117,0
115414,15607,17121,0
115604,15797,17311,0
115648,15841,17355,0
115673,15866,17380,0
115874,16067,17581,0
115877,16070,17584,0
115902,16095,17609,0
115990,16183,17697,0
116007,16200,17714,0
116040,16233,17747,0
116042,16235,17749,0
116091,16284,17798,0
116118,16311,17825,0
116253,16446,17960,0
116360,16553,18067,0
116447,16640,18154,0
116464,16657,18171,0
116492,16685,18199,0
116544,16737,18251,0
116661,16854,18368,0
116662,16855,18369,0
116663,16856,18370,0
116664,16857,18371,0
116665,16858,18372,0
116666,16859,18373,0
116668,16861,18375,0
116669,16862,18376,0
116670,16863,18377,0
116671,16864,18378,0
116676,16869,18383,0
116677,16870,18384,0
116678,16871,18385,0
116679,16872,18386,0
116680,16873,18387,0
116681,16874,18388,0
116682,16875,18389,0
116683,16876,18390,0
116684,16877,18391,0
116685,16878,18392,0
116686,16879,18393,0
116687,16880,18394,0
116688,16881,18395,0
116689,16882,18396,0
116690,16883,18397,0
116691,16884,18398,0
116692,16885,18399,0
116693,16886,18400,0
116694,16887,18401,0
116695,16888,18402,0
116696,16889,18403,0
116697,16890,18404,0
116698,16891,18405,0
116699,16892,18406,0
116701,16894,18408,0
116702,16895,18409,0
116703,16896,18410,0
116704,16897,18411,0
116705,16898,18412,0
116706,16899,18413,0
116707,16900,18414,0
116708,16901,18415,0
116709,16902,18416,0
116710,16903,18417,0
116711,16904,18418,0
116712,16905,18419,0
116713,16906,18420,0
116714,16907,18421,0
116715,16908,18422,0
116716,16909,18423,0
116717,16910,18424,0
116718,16911,18425,0
116719,16912,18426,0
116720,16913,18427,0
116721,16914,18428,0
116726,16919,18433,0
116727,16920,18434,0
116728,16921,18435,0
116729,16922,18436,0
116730,16923,18437,0
116731,16924,18438,0
116732,16925,18439,0
116733,16926,18440,0
116734,16927,18441,0
116735,16928,18442,0
116736,16929,18443,0
116737,16930,18444,0
116738,16931,18445,0
116739,16932,18446,0
116740,16933,18447,0
116741,16934,18448,0
116742,16935,18449,0
116743,16936,18450,0
116744,16937,18451,0
116745,16938,18452,0
116746,16939,18453,0
116747,16940,18454,0
116748,16941,18455,0
116749,16942,18456,0
116750,16943,18457,0
116751,16944,18458,0
116752,16945,18459,0
116753,16946,18460,0
116754,16947,18461,0
116755,16948,18462,0
116756,16949,18463,0
116757,16950,18464,0
116758,16951,18465,0
116759,16952,18466,0
116763,16956,18470,0
116764,16957,18471,0
116765,16958,18472,0
116766,16959,18473,0
116768,16961,18475,0
116769,16962,18476,0
116770,16963,18477,0
116771,16964,18478,0
116772,16965,18479,0
116773,16966,18480,0
116776,16969,18483,0
116777,16970,18484,0
116778,7949,18485,0
116779,7950,18486,0
116780,7952,18487,0
116781,16971,18488,0
116782,16972,18489,0
116783,16973,18490,0
116784,16974,18491,0
116785,16975,18492,0
116786,16976,18493,0
116787,16977,18494,0
116788,16978,18495,0
116789,16979,18496,0
116790,16980,18497,0
116791,16981,18498,0
116792,16982,18499,0
116793,16983,18500,0
116794,16984,18501,0
116796,16986,18503,0
116797,16987,18504,0
116798,16988,18505,0
116799,16989,18506,0
116800,16990,18507,0
116801,16991,18508,0
116802,16992,18509,0
116803,16993,18510,0
116804,16994,18511,0
116805,16995,18512,0
116806,16996,18513,0
116807,16997,18514,0
116808,16998,18515,0
116809,16999,18516,0
116810,17000,18517,0
116811,17001,18518,0
116812,17002,18519,0
116813,17003,18520,0
116814,17004,18521,0
116815,17005,18522,0
116816,17006,18523,0
116817,17007,18524,0
116818,17009,18525,0
116819,17014,18528,0
116820,17015,18529,0
116821,17016,18530,0
116822,17017,18531,0
116823,17018,18532,0
116824,17019,18533,0
116825,17020,18534,0
116826,17021,18535,0
116827,17022,18536,0
116828,17023,18537,0
116829,17024,18538,0
116830,17025,18539,0
116831,17027,18540,0
116832,17028,18541,0
116833,1813,18542,0
116833,2527,18543,0
116833,2980,18544,0
116833,3921,18545,0
116833,5604,18546,0
116833,5605,18547,0
116833,7880,18548,0
116833,7881,18549,0
116833,7882,18550,0
116833,7883,18551,0
116833,7884,18552,0
116833,7885,18553,0
116833,7886,18554,0
116833,7887,18555,0
116833,7888,18556,0
116833,7889,18557,0
116833,7890,18558,0
116833,7891,18559,0
116833,7892,18560,0
116837,17031,18563,0
106197,253,18596,0
106197,5800,18597,0
106197,12155,18598,0
106197,17029,18599,0
106197,17030,18600,0
106197,17031,18601,0
106197,17032,18602,0
106197,17033,18603,0
106197,17034,18604,0
106197,17035,18605,0
106197,17036,18606,0
106197,17037,18607,0
106197,17038,18608,0
106197,17039,18609,0
106197,17040,18610,0
106197,17041,18611,0
106197,17042,18612,0
106197,17043,18613,0
106197,17044,18614,0
116855,220,18619,0
116855,605,18620,0
116855,773,18621,0
116855,815,18622,0
116855,1029,18623,0
116855,1094,18624,0
116855,1761,18625,0
116855,2100,18626,0
116855,2284,18627,0
116855,2440,18628,0
116855,2927,18629,0
116855,3354,18630,0
116855,4434,18631,0
116855,11647,18632,0
116855,12882,18633,0
116855,17045,18634,0
116855,17046,18635,0
116855,17047,18636,0
116855,17048,18637,0
116860,1356,18662,0
116860,4019,18663,0
116860,4027,18664,0
116860,1374,18665,0
116861,1328,18666,0
116861,870,18667,0
116862,17052,18668,0
116862,17053,18669,0
116862,17054,18670,0
116863,5891,18671,0
116863,5892,18672,0
116864,17055,18673,0
116864,16837,18674,0
116865,16161,18675,0
116865,9961,18676,0
116866,15025,18677,0
116866,15159,18678,0
116866,17056,18679,0
116866,17057,18680,0
116866,17058,18681,0
116866,17059,18682,0
116866,17060,18683,0
116867,4011,18684,0
116867,3727,18685,0
116868,5014,18686,0
116868,2211,18687,0
116868,1486,18688,0
116869,3119,18689,0
116869,3200,18690,0
116869,675,18691,0
116869,567,18692,0
116869,1456,18693,0
116869,1628,18694,0
116869,1789,18695,0
116869,2094,18696,0
116869,614,18697,0
116869,3348,18698,0
116869,4498,18699,0
116869,17061,18700,0
116871,17062,18704,0
116874,17063,18705,0
116875,17064,18706,0
116876,17065,18707,0
116877,17066,18708,0
116878,17067,18709,0
116880,17069,18711,0
116887,686,18718,0
116887,3237,18719,0
116887,4997,18720,0
116887,1451,18721,0
116887,1438,18722,0
116887,2556,18723,0
116887,2226,18724,0
116887,2818,18725,0
116888,1225,18726,0
116888,1764,18727,0
116888,860,18728,0
116888,1876,18729,0
116888,1223,18730,0
116888,895,18731,0
116888,4849,18732,0
116889,16559,18733,0
116889,5059,18734,0
116890,5058,18735,0
116890,5059,18736,0
116891,16860,18737,0
116891,16861,18738,0
116892,8150,18739,0
116892,16867,18740,0
116893,16869,18741,0
116893,16868,18742,0
116894,7285,18743,0
116894,16872,18744,0
116897,16607,18745,0
116897,1976,18746,0
116897,7949,18747,0
116897,7950,18748,0
116897,290,18749,0
116897,7951,18750,0
116897,411,18751,0
116897,16657,18752,0
116898,3737,18753,0
116898,229,18754,0
116898,7952,18755,0
116898,7953,18756,0
116898,932,18757,0
116898,2155,18758,0
116898,154,18759,0
116898,7954,18760,0
116898,2343,18761,0
116898,17070,18762,0
116899,2389,18763,0
116899,1946,18764,0
116899,17071,18765,0
116899,699,18766,0
116900,2557,18767,0
116900,2320,18768,0
116900,1207,18769,0
116900,1101,18770,0
116900,17072,18771,0
116900,3505,18772,0
116900,2538,18773,0
116900,3446,18774,0
116900,688,18775,0
116900,3447,18776,0
116900,17073,18777,0
116901,1858,18778,0
116901,4980,18779,0
116901,17074,18780,0
116901,2414,18781,0
116902,8534,18782,0
116902,8535,18783,0
116903,15695,18784,0
116903,3590,18785,0
116904,17075,18786,0
116905,17076,18787,0
116909,17080,18791,0
116910,17081,18792,0
116911,17082,18793,0
116912,17083,18794,0
116913,17084,18795,0
116914,17085,18796,0
116917,17088,18797,0
116917,17087,18798,0
116917,17086,18799,0
116917,16927,18800,0
116918,400,18801,0
116918,15176,18802,0
116920,17101,18803,0
106165,17102,18804,0
116921,17103,18805,0
116922,17104,18806,0
116923,17105,18807,0
116924,17106,18808,0
116925,17107,18809,2
116927,434,18810,0
116927,943,18811,0
116927,1083,18812,0
116927,15214,18813,0
105737,509,18819,0
105737,601,18820,0
105737,1096,18821,0
105737,17114,18822,0
105737,17115,18823,0
105737,17116,18824,0
105737,17117,18825,0
105737,17118,18826,0
116936,17120,18827,0
116936,17119,18828,0
116938,17121,18829,0
116939,17122,18830,0
116942,17125,18833,0
116943,17126,18834,0
116944,17127,18835,0
116945,17128,18836,0
116937,15147,18837,0
116937,16820,18838,0
116937,16299,18839,0
116937,15154,18840,0
116937,16218,18841,0
116937,15091,18842,0
116937,15059,18843,0
116937,15060,18844,0
116937,17123,18845,0
116937,17124,18846,0
116946,17129,18847,0
116947,17130,18848,0
116948,17131,18849,0
116949,17132,18850,0
116950,17133,18851,0
116951,17134,18852,0
116952,17135,18853,0
116953,17136,18854,0
116954,17137,18855,0
116955,17138,18856,0
116956,17139,18857,0
116957,17140,18858,0
116958,17141,18859,0
116959,17142,18860,0
116960,17143,18861,0
116961,17144,18862,0
116962,17145,18863,0
116963,17146,18864,0
116964,17147,18865,0
116965,17148,18866,0
116966,17149,18867,0
116967,17150,18868,0
116968,17151,18869,0
116969,17152,18870,0
116970,17153,18871,0
116971,17154,18872,0
116972,17155,18873,0
116973,17156,18874,0
116974,17157,18875,0
116975,17158,18876,0
116976,17159,18877,0
116977,17160,18878,0
116978,17161,18879,0
116979,17162,18880,0
116980,17163,18881,0
116981,17164,18882,0
116982,17165,18883,0
116983,17166,18884,0
116984,17167,18885,0
116985,17168,18886,0
116986,17169,18887,0
116987,17170,18888,0
116988,17171,18889,0
116989,17172,18890,0
116990,17173,18891,0
116991,17174,18892,0
116992,17175,18893,0
116993,17176,18894,0
116994,17177,18895,0
116995,17178,18896,0
117015,2320,18897,0
117020,4807,18898,0
117010,2947,18899,0
117011,321,18900,0
117016,3039,18902,0
117017,3039,18903,0
117011,1797,18904,0
117019,4808,18906,0
117021,4809,18907,0
117023,4809,18908,0
117022,4809,18909,0
117020,4809,18910,0
117001,4191,18911,0
117024,1020,18912,0
117025,16892,18913,0
117026,5525,18914,0
117027,2774,18915,0
117040,8337,18917,0
117025,16893,18918,0
117010,866,18919,0
117037,1607,18920,0
117030,219,18921,0
117044,1145,18922,0
116998,5,18923,0
117044,16979,18924,0
117029,10039,18925,0
117031,8875,18926,0
117034,180,18927,0
117042,2885,18928,0
117030,3449,18929,0
117035,28,18930,0
116997,2069,18931,0
117004,1824,18932,0
117006,1824,18933,0
116997,1824,18934,0
117004,1825,18935,0
117006,1826,18936,0
117041,2389,18937,0
117036,8180,18939,0
116998,1846,18940,0
117034,349,18941,0
117008,4996,18942,0
117008,2335,18943,0
117005,2335,18945,0
117005,1914,18946,0
117042,3063,18948,0
117021,3250,18949,0
117022,3114,18950,0
117040,16955,18952,0
116999,5287,18953,0
117032,16866,18954,0
117003,4640,18955,0
117031,4586,18956,0
117033,3915,18957,0
117035,48,18958,0
117032,16865,18959,0
117035,49,18960,0
117035,50,18961,0
117041,699,18962,0
117015,2557,18963,0
116996,17277,18964,0
116996,17278,18965,0
117023,5343,18966,0
117014,5777,18967,0
117014,17179,18968,0
117019,55,18969,0
117033,5131,18970,0
117037,3199,18971,0
117000,3615,18972,0
117002,2942,18973,0
117001,2942,18974,0
117000,2942,18975,0
116999,2942,18976,0
117013,2102,18977,0
117003,3534,18979,0
117026,5430,18980,0
117013,4131,18981,0
117029,10040,18983,0
117016,526,18984,0
117007,3035,18985,0
117036,4524,18986,0
117002,5476,18987,0
117027,576,18989,0
117007,2523,18990,0
117043,4004,18991,0
116996,17279,18992,0
117024,1255,18993,0
117038,10060,18994,0
117038,10059,18995,0
117017,3684,18996,0
117043,2566,18997,0
117049,2356,18998,0
117049,2453,18999,0
117052,2,19000,0
117052,16,19001,0
117068,4191,19002,0
117068,4578,19003,0
117089,3,19004,0
117089,5373,19005,0
117090,2388,19006,0
117090,4425,19007,0
117093,51,19008,0
117093,450,19009,0
117094,2914,19010,0
117094,10084,19011,0
117100,4075,19012,0
117100,4524,19013,0
117102,10091,19014,0
117102,10092,19015,0
117112,9715,19016,0
117112,17260,19017,0
117114,23,19018,0
117114,2875,19019,0
117120,47,19020,0
117120,3417,19021,0
117128,3058,19022,0
117128,5002,19023,0
117131,3792,19024,0
117131,3793,19025,0
117171,933,19026,0
117171,1760,19027,0
117180,2804,19028,0
117180,2917,19029,0
117183,6768,19030,0
117183,17259,19031,0
117073,1411,19032,0
117073,3639,19033,0
117186,1299,19034,0
117186,5096,19035,0
117186,7240,19036,0
117163,3909,19037,0
117163,4733,19038,0
117163,5331,19039,0
117060,3176,19040,0
117060,3898,19041,0
117071,276,19042,0
117071,857,19043,0
117088,3,19044,0
117088,4869,19045,0
117091,16917,19046,0
117091,16918,19047,0
117096,34,19048,0
117096,36,19049,0
117106,4545,19050,0
117106,16891,19051,0
117113,5339,19052,0
117113,5388,19053,0
117113,8877,19054,0
117132,2102,19055,0
117132,2580,19056,0
117142,287,19057,0
117142,7133,19058,0
117144,378,19059,0
117144,2108,19060,0
117159,1470,19061,0
117159,2754,19062,0
117173,2818,19063,0
117173,5788,19064,0
117179,2115,19065,0
117179,3335,19066,0
117193,1299,19067,0
117193,5096,19068,0
117047,2850,19069,0
117047,3365,19070,0
117047,4798,19071,0
117124,2203,19072,0
117124,8331,19073,0
117126,1825,19074,0
117126,1826,19075,0
117197,1742,19076,0
117197,3413,19077,0
117197,4126,19078,0
117190,8878,19079,0
117190,8882,19080,0
117195,205,19081,0
117195,2017,19082,0
117164,17257,19083,0
117164,17258,19084,0
117105,5298,19085,0
117105,5299,19086,0
117045,5386,19087,0
117045,5430,19088,0
117062,3919,19089,0
117062,4911,19090,0
117069,4326,19091,0
117069,14974,19092,0
117080,4132,19093,0
117080,4879,19094,0
117085,4326,19095,0
117085,16954,19096,0
117108,2975,19097,0
117108,3110,19098,0
117115,47,19099,0
117115,3269,19100,0
117125,1514,19101,0
117125,1914,19102,0
117136,5451,19103,0
117136,5452,19104,0
117136,5453,19105,0
117148,4931,19106,0
117148,8174,19107,0
117160,2324,19110,0
117160,3082,19111,0
117175,339,19112,0
117175,402,19113,0
117177,334,19114,0
117177,402,19115,0
117181,1329,19116,0
117181,2804,19117,0
117181,2917,19118,0
117147,5946,19119,0
117147,7289,19120,0
117053,1002,19121,0
117053,1918,19122,0
117053,2058,19123,0
117053,3274,19124,0
117048,458,19125,0
117048,794,19126,0
117048,2164,19127,0
117058,3615,19128,0
117058,4578,19129,0
117066,3631,19130,0
117066,10086,19131,0
117092,17,19132,0
117092,1927,19133,0
117095,7,19134,0
117095,34,19135,0
117119,153,19138,0
117119,1173,19139,0
117119,1354,19140,0
117123,2138,19141,0
117123,4183,19142,0
117129,3752,19143,0
117129,17266,19144,0
117139,26,19145,0
117139,42,19146,0
117139,43,19147,0
117139,2274,19148,0
117143,4427,19149,0
117143,5023,19150,0
117146,973,19151,0
117146,3756,19152,0
117167,148,19153,0
117167,3968,19154,0
117169,2527,19155,0
117169,2980,19156,0
117127,1225,19161,0
117127,1764,19162,0
117155,576,19163,0
117155,4762,19164,0
117151,4230,19165,0
117151,5176,19166,0
117055,1555,19167,0
117055,5589,19168,0
117056,159,19169,0
117056,180,19170,0
117078,3895,19171,0
117078,5539,19172,0
117078,5802,19173,0
117086,4063,19174,0
117086,4326,19175,0
117087,3,19176,0
117087,896,19177,0
117097,17,19178,0
117097,847,19179,0
117098,17,19180,0
117098,35,19181,0
117116,47,19182,0
117116,1354,19183,0
117121,153,19184,0
117121,1075,19185,0
117121,3417,19186,0
117134,107,19187,0
117134,4444,19188,0
117141,6,19189,0
117141,1495,19190,0
117161,1588,19191,0
117161,5019,19192,0
117191,1976,19195,0
117191,3737,19196,0
117188,3996,19197,0
117188,6804,19198,0
117162,2276,19201,0
117162,10009,19202,0
117059,2678,19203,0
117059,3615,19204,0
117077,5589,19205,0
117077,7230,19206,0
117122,153,19209,0
117122,4850,19210,0
117130,1346,19211,0
117130,5883,19212,0
117130,9703,19213,0
117135,257,19214,0
117135,4444,19215,0
117140,6,19216,0
117140,2032,19217,0
117168,4061,19218,0
117168,4062,19219,0
117174,173,19220,0
117174,8876,19221,0
117176,300,19222,0
117176,402,19223,0
117185,4932,19224,0
117185,4971,19225,0
117070,1803,19226,0
117070,5168,19227,0
117099,6847,19228,0
117099,6848,19229,0
117182,3697,19230,0
117182,5411,19231,0
117054,621,19232,0
117054,16960,19233,0
117149,16967,19236,0
117149,16968,19237,0
117184,832,19238,0
117184,1251,19239,0
117046,3244,19240,0
117046,7291,19241,0
117051,1673,19242,0
117051,3146,19243,0
117057,3176,19244,0
117057,3615,19245,0
117061,614,19246,0
117061,675,19247,0
117061,4981,19248,0
117061,7132,19249,0
117067,2678,19250,0
117067,3898,19251,0
117072,276,19252,0
117072,857,19253,0
117072,2291,19254,0
117075,5166,19255,0
117075,17256,19256,0
117082,172,19257,0
117082,349,19258,0
117101,10092,19259,0
117101,16919,19260,0
117104,4646,19261,0
117104,8355,19262,0
117110,40,19263,0
117110,219,19264,0
117110,1907,19265,0
117117,153,19266,0
117117,1075,19267,0
117117,1354,19268,0
117133,107,19269,0
117133,1516,19270,0
117137,4552,19271,0
117137,4553,19272,0
117138,5388,19273,0
117138,8877,19274,0
117145,1571,19275,0
117145,2137,19276,0
117189,173,19279,0
117189,8179,19280,0
117109,4320,19281,0
117109,7292,19282,0
117154,576,19283,0
117154,2774,19284,0
117154,4762,19285,0
117154,4907,19286,0
117194,1299,19287,0
117194,3548,19288,0
117166,3821,19289,0
117166,3822,19290,0
117064,4326,19291,0
117064,5404,19292,0
117065,410,19293,0
117065,3754,19294,0
117079,345,19295,0
117079,4644,19296,0
117083,699,19297,0
117083,5000,19298,0
117103,2370,19299,0
117103,5482,19300,0
117111,6841,19301,0
117111,16876,19302,0
117118,153,19303,0
117118,1354,19304,0
117156,3894,19305,0
117156,4072,19306,0
117157,402,19307,0
117157,3314,19308,0
117178,10092,19309,0
117178,16918,19310,0
117187,2483,19311,0
117187,16566,19312,0
117153,5395,19313,0
117153,5396,19314,0
117050,739,19315,0
117050,3430,19316,0
117200,8727,19317,0
117206,8836,19318,0
117208,8835,19319,0
117203,8759,19320,0
117207,8725,19321,0
117201,8797,19322,0
117202,8796,19323,0
117205,8676,19325,0
117209,17280,19326,0
117209,17281,19327,0
117209,17282,19328,0
117209,17283,19329,0
117209,17284,19330,0
117209,17285,19331,0
117209,17286,19332,0
117209,17287,19333,0
117209,17288,19334,0
117209,17289,19335,0
117209,17290,19336,0
117209,17291,19337,0
117209,17292,19338,0
117209,17293,19339,0
117209,17294,19340,0
117209,17295,19341,0
117209,17296,19342,0
117209,17297,19343,0
117209,17298,19344,0
117209,17299,19345,0
117209,17300,19346,0
117209,17301,19347,0
117209,17302,19348,0
117210,17303,19349,0
117211,17304,19350,0
117212,17305,19351,0
117213,17306,19352,0
117214,17307,19353,0
117215,17308,19354,0
117216,17309,19355,0
117217,17310,19356,0
117218,17311,19357,0
117219,4670,19358,0
117219,17312,19359,0
117219,17313,19360,0
117219,17314,19361,0
117219,17315,19362,0
117219,17316,19363,0
117219,17317,19364,0
117219,9727,19365,0
117219,17318,19366,0
117219,17319,19367,0
117219,17320,19368,0
117219,17321,19369,0
117219,17322,19370,0
117219,17323,19371,0
117219,17324,19372,0
117219,17325,19373,0
117219,17326,19374,0
117219,17327,19375,0
117219,17328,19376,0
117219,17329,19377,0
117219,17330,19378,0
117219,17331,19379,0
117219,17332,19380,0
117219,17333,19381,0
117219,17334,19382,0
117219,17335,19383,0
117219,17336,19384,0
117219,17337,19385,0
117219,5720,19386,0
117219,17338,19387,0
117219,17339,19388,0
117219,17340,19389,0
117219,17341,19390,0
117219,17342,19391,0
117219,17343,19392,0
117219,17344,19393,0
117219,17345,19394,0
117219,17346,19395,0
117219,17347,19396,0
117219,17348,19397,0
117219,17349,19398,0
117219,17350,19399,0
117219,17351,19400,0
117219,17352,19401,0
117219,17353,19402,0
117219,17354,19403,0
117219,17355,19404,0
117219,17356,19405,0
117219,17357,19406,0
117219,17358,19407,0
117219,17359,19408,0
117219,17360,19409,0
117219,17361,19410,0
117219,17362,19411,0
117219,17363,19412,0
117219,17364,19413,0
117219,17365,19414,0
117219,17366,19415,0
117219,17367,19416,0
117219,17368,19417,0
117219,17369,19418,0
117219,17370,19419,0
117219,17371,19420,0
117219,17372,19421,0
117219,17373,19422,0
117219,17374,19423,0
117219,17375,19424,0
117219,17376,19425,0
117219,17377,19426,0
117219,17378,19427,0
117219,17379,19428,0
117219,17380,19429,0
117219,17381,19430,0
117219,17382,19431,0
117219,17383,19432,0
117219,17384,19434,0
117219,17385,19435,0
117219,17386,19436,0
116937,15161,19450,0
116937,15173,19451,0
117225,15014,19452,0
117225,17387,19453,0
117226,17388,19454,0
117227,17389,19455,0
117228,17390,19456,0
117229,17391,19457,0
117230,7850,19458,0
117231,17392,19459,0
117240,10804,19460,0
117240,17393,19461,0
117240,264,19462,0
117240,10803,19463,0
117240,10766,19464,0
117240,10524,19465,0
117240,17062,19466,0
117240,11253,19467,0
117240,10802,19468,0
117240,11601,19469,0
117240,10801,19470,0
117240,17394,19471,0
117240,9966,19472,0
117240,1781,19473,0
117240,15164,19474,0
117240,17395,19475,0
117241,17396,19476,0
117242,17397,19477,0
117243,17398,19478,0
117244,17399,19479,0
117245,17400,19480,0
117246,17401,19481,0
117247,17402,19482,0
117248,17403,19483,0
117249,17404,19484,0
117250,17405,19485,0
117251,17406,19486,0
117252,17407,19487,0
117253,17408,19488,0
117254,17409,19489,0
117255,17410,19490,0
117256,17411,19491,0
117257,17412,19492,0
117258,17413,19493,0
117259,17414,19494,0
117260,17415,19495,0
117261,17416,19496,0
117262,17417,19497,0
117263,17418,19498,0
117264,17419,19499,0
117265,17420,19500,0
117266,17421,19501,0
117267,17422,19502,0
117268,17423,19503,0
117269,17424,19504,0
117270,17425,19505,0
117271,17426,19506,0
117272,17427,19507,0
117273,17428,19508,0
117274,17429,19509,0
117275,17430,19510,0
117276,17431,19511,0
117277,17432,19512,0
117278,17433,19513,0
117279,17434,19514,0
117280,17435,19515,0
117281,17436,19516,0
117281,17437,19517,0
117282,17438,19518,0
117282,17439,19519,0
117283,997,19520,0
117283,804,19521,0
117284,1558,19522,0
117284,3282,19523,0
117285,4329,19524,0
117285,17440,19525,0
117285,17441,19526,0
117286,868,19527,0
117286,1401,19528,0
117286,1231,19529,0
117286,7005,19530,0
