tid,relationship,related_tid,targrel_id
105761,SUPERSET OF,104679,137941
105761,SUPERSET OF,10599,137942
105761,SUPERSET OF,100009,137943
105761,SUPERSET OF,11176,137944
105761,SUPERSET OF,100008,137945
105761,SUPERSET OF,104872,137946
105761,SUPERSET OF,170,137947
105761,SUPERSET OF,100010,137948
105761,SUPERSET OF,104874,137949
105761,SUPERSET OF,10605,137950
105761,SUPERSET OF,11515,137953
105762,SUBSET OF,105761,137954
105762,SUPERSET OF,100009,137955
105762,SUPERSET OF,100008,137956
101567,SUBSET OF,104998,137959
101567,SUBSET OF,117752,137960
108251,SUBSET OF,117291,137961
103772,SUBSET OF,104678,137962
104985,OVERLAPS WITH,104960,137963
104985,SUPERSET OF,101250,137964
104985,OVERLAPS WITH,104292,137965
104985,OVERLAPS WITH,116998,137966
104985,OVERLAPS WITH,104936,137967
104985,OVERLAPS WITH,117720,137968
104985,OVERLAPS WITH,104685,137969
104985,OVERLAPS WITH,108124,137970
109738,OVERLAPS WITH,105089,137972
109738,SUPERSET OF,12227,137973
109738,SUPERSET OF,163,137974
109738,SUPERSET OF,133,137975
109738,SUPERSET OF,105060,137976
109738,OVERLAPS WITH,104856,137977
109738,SUPERSET OF,105019,137978
109738,OVERLAPS WITH,104747,137979
109738,OVERLAPS WITH,104746,137980
109738,OVERLAPS WITH,104748,137981
109477,SUBSET OF,109666,137982
109496,SUBSET OF,106175,137983
109111,SUBSET OF,116833,137984
109111,SUBSET OF,106197,137985
105501,SUBSET OF,117712,137986
108125,SUPERSET OF,10515,137988
108125,OVERLAPS WITH,104761,137989
108125,OVERLAPS WITH,118317,137990
108125,SUBSET OF,108126,137991
108128,OVERLAPS WITH,108129,137992
108128,OVERLAPS WITH,104897,137993
108128,OVERLAPS WITH,104288,137994
108128,OVERLAPS WITH,104898,137995
108128,SUBSET OF,105508,137996
108128,OVERLAPS WITH,108141,137997
108128,OVERLAPS WITH,107884,137998
108128,OVERLAPS WITH,107887,137999
108128,SUPERSET OF,11184,138001
108128,OVERLAPS WITH,117139,138002
108128,SUPERSET OF,10642,138003
108128,OVERLAPS WITH,105076,138004
108128,OVERLAPS WITH,104283,138005
108128,SUPERSET OF,104895,138006
108128,OVERLAPS WITH,104894,138007
107598,SUBSET OF,107940,138018
107598,SUBSET OF,118313,138019
106633,EQUIVALENT TO,100805,138020
105165,SUBSET OF,117188,138021
105168,SUBSET OF,108145,138022
108147,OVERLAPS WITH,117104,138023
108147,SUPERSET OF,322,138024
106710,SUPERSET OF,10013,138026
105192,SUBSET OF,107934,138027
105577,EQUIVALENT TO,104721,138028
105577,SUPERSET OF,53,138029
105577,SUPERSET OF,37,138030
105655,SUBSET OF,117046,138031
109780,SUBSET OF,106133,138043
109780,SUBSET OF,106132,138044
109787,SUBSET OF,117691,138045
109787,SUBSET OF,117692,138046
108032,SUBSET OF,109700,138057
109747,SUBSET OF,109746,138060
109747,SUBSET OF,117739,138061
117695,SUPERSET OF,117391,138075
117728,OVERLAPS WITH,117729,138076
117728,SUPERSET OF,10659,138077
117728,OVERLAPS WITH,117733,138078
117728,SUPERSET OF,10660,138079
117728,OVERLAPS WITH,107877,138080
117728,OVERLAPS WITH,117732,138081
117728,SUPERSET OF,10662,138082
117728,OVERLAPS WITH,107879,138083
117728,OVERLAPS WITH,107881,138084
117728,OVERLAPS WITH,107880,138085
117728,OVERLAPS WITH,107883,138086
117728,OVERLAPS WITH,107882,138087
117728,SUBSET OF,104844,138088
117728,OVERLAPS WITH,117048,138089
117734,OVERLAPS WITH,104801,138090
117734,SUPERSET OF,109457,138091
117734,OVERLAPS WITH,117730,138092
117734,SUPERSET OF,150,138093
117734,SUBSET OF,105734,138094
117734,SUPERSET OF,169,138095
117734,OVERLAPS WITH,109658,138096
117734,OVERLAPS WITH,117292,138097
117734,OVERLAPS WITH,117294,138098
117745,OVERLAPS WITH,107889,138099
117745,SUBSET OF,105106,138100
117745,OVERLAPS WITH,117173,138101
117745,SUPERSET OF,10695,138102
117745,SUPERSET OF,12666,138103
117755,SUPERSET OF,10006,138104
117755,OVERLAPS WITH,117756,138105
118364,OVERLAPS WITH,117713,138108
118364,OVERLAPS WITH,118357,138109
118364,OVERLAPS WITH,118356,138110
118364,OVERLAPS WITH,118359,138111
118364,OVERLAPS WITH,118358,138112
118364,OVERLAPS WITH,118361,138113
118364,OVERLAPS WITH,118360,138114
118364,OVERLAPS WITH,118363,138115
118364,OVERLAPS WITH,118362,138116
118364,OVERLAPS WITH,118365,138117
118364,OVERLAPS WITH,118367,138118
118364,SUPERSET OF,103454,138119
118364,OVERLAPS WITH,118366,138120
118364,SUPERSET OF,118369,138121
118364,OVERLAPS WITH,118688,138122
118364,OVERLAPS WITH,118368,138123
118364,OVERLAPS WITH,118371,138124
118364,OVERLAPS WITH,118376,138125
118364,OVERLAPS WITH,118379,138126
118364,OVERLAPS WITH,118387,138127
118364,OVERLAPS WITH,118386,138128
118364,OVERLAPS WITH,118389,138129
118364,OVERLAPS WITH,116917,138130
118364,OVERLAPS WITH,118388,138131
118364,OVERLAPS WITH,118333,138132
118364,SUPERSET OF,116734,138134
118364,OVERLAPS WITH,118334,138135
118365,OVERLAPS WITH,118357,138137
118365,OVERLAPS WITH,118356,138138
118365,OVERLAPS WITH,118359,138139
118365,OVERLAPS WITH,118358,138140
118365,OVERLAPS WITH,118361,138141
118365,OVERLAPS WITH,118360,138142
118365,OVERLAPS WITH,118363,138143
118365,OVERLAPS WITH,118362,138144
118365,OVERLAPS WITH,118364,138145
118365,OVERLAPS WITH,118367,138146
118365,OVERLAPS WITH,118366,138147
118365,OVERLAPS WITH,118369,138148
118365,OVERLAPS WITH,118688,138149
118365,OVERLAPS WITH,118368,138150
118365,OVERLAPS WITH,118374,138151
118365,OVERLAPS WITH,118376,138152
118365,SUPERSET OF,103722,138153
118365,OVERLAPS WITH,118380,138154
118365,OVERLAPS WITH,118387,138155
118365,OVERLAPS WITH,118386,138156
118365,OVERLAPS WITH,118389,138157
118365,OVERLAPS WITH,116917,138158
118365,OVERLAPS WITH,118388,138159
118365,OVERLAPS WITH,118333,138160
118365,SUPERSET OF,116734,138162
118365,OVERLAPS WITH,118334,138163
118367,OVERLAPS WITH,117705,138165
118367,SUPERSET OF,80,138166
118367,OVERLAPS WITH,118357,138167
118367,OVERLAPS WITH,118356,138168
118367,OVERLAPS WITH,118359,138169
118367,OVERLAPS WITH,118358,138170
118367,OVERLAPS WITH,118361,138171
118367,OVERLAPS WITH,118360,138172
118367,OVERLAPS WITH,118363,138173
118367,OVERLAPS WITH,118362,138174
118367,OVERLAPS WITH,118365,138175
118367,OVERLAPS WITH,118364,138176
118367,OVERLAPS WITH,105503,138177
118367,OVERLAPS WITH,118366,138178
118367,OVERLAPS WITH,118369,138179
118367,OVERLAPS WITH,118368,138180
118367,OVERLAPS WITH,118693,138181
118367,OVERLAPS WITH,118376,138182
118367,OVERLAPS WITH,118387,138183
118367,OVERLAPS WITH,118386,138184
118367,OVERLAPS WITH,118389,138185
118367,OVERLAPS WITH,116917,138186
118367,OVERLAPS WITH,118388,138187
118367,OVERLAPS WITH,118333,138188
118367,SUPERSET OF,116734,138190
118367,OVERLAPS WITH,118334,138191
118375,OVERLAPS WITH,118688,138192
118375,OVERLAPS WITH,118371,138193
118375,OVERLAPS WITH,118370,138194
118375,OVERLAPS WITH,118373,138195
118375,OVERLAPS WITH,118372,138196
118375,OVERLAPS WITH,118374,138197
118375,OVERLAPS WITH,118377,138198
118375,OVERLAPS WITH,118379,138199
118375,SUPERSET OF,104266,138200
118375,OVERLAPS WITH,118378,138201
118375,SUBSET OF,118381,138202
118375,OVERLAPS WITH,118348,138203
118375,OVERLAPS WITH,118380,138204
118375,SUPERSET OF,108020,138205
118375,OVERLAPS WITH,108414,138206
118375,OVERLAPS WITH,118366,138207
116726,SUBSET OF,117101,138208
116683,SUBSET OF,117111,138209
116868,SUPERSET OF,12721,138212
116868,SUPERSET OF,12723,138213
116868,OVERLAPS WITH,108408,138214
116868,SUPERSET OF,11517,138215
117290,SUPERSET OF,102705,138222
117290,SUPERSET OF,12577,138223
117290,OVERLAPS WITH,105708,138225
117291,SUPERSET OF,114864,138226
117291,SUPERSET OF,104258,138227
117291,OVERLAPS WITH,118308,138228
117291,SUPERSET OF,108251,138229
116897,SUPERSET OF,116464,138230
116897,SUPERSET OF,324,138232
116897,OVERLAPS WITH,117191,138233
116897,SUPERSET OF,116779,138234
116897,SUPERSET OF,116778,138235
116897,SUPERSET OF,12668,138236
116897,OVERLAPS WITH,104766,138237
116898,SUPERSET OF,33,138239
116898,SUPERSET OF,10788,138240
116898,OVERLAPS WITH,117191,138241
116898,SUPERSET OF,116780,138242
116898,SUPERSET OF,10893,138243
116898,SUPERSET OF,11309,138244
116898,SUPERSET OF,12046,138246
116898,OVERLAPS WITH,104766,138247
116899,SUPERSET OF,117041,138248
116899,SUPERSET OF,104775,138250
116899,OVERLAPS WITH,117083,138251
116899,SUPERSET OF,10044,138252
116899,SUPERSET OF,12780,138253
116899,SUPERSET OF,12781,138254
116899,SUPERSET OF,107903,138255
116900,SUPERSET OF,11234,138256
116900,SUPERSET OF,11235,138257
116900,SUPERSET OF,11205,138258
116900,SUPERSET OF,117015,138259
116900,SUPERSET OF,12733,138264
116894,SUPERSET OF,105649,138266
116894,SUPERSET OF,116679,138267
117051,SUPERSET OF,10608,138269
117051,SUPERSET OF,10330,138270
117060,OVERLAPS WITH,117057,138271
117060,SUPERSET OF,100304,138272
117060,SUPERSET OF,101035,138273
117060,OVERLAPS WITH,108139,138274
117060,OVERLAPS WITH,117067,138275
117067,OVERLAPS WITH,117059,138276
117067,SUPERSET OF,100468,138277
117067,OVERLAPS WITH,117060,138278
117067,SUPERSET OF,101035,138279
117067,OVERLAPS WITH,108139,138280
117067,OVERLAPS WITH,109643,138281
117067,OVERLAPS WITH,109644,138282
117080,SUPERSET OF,103947,138284
117080,SUPERSET OF,101311,138285
117083,OVERLAPS WITH,117041,138287
117083,OVERLAPS WITH,116899,138288
117083,OVERLAPS WITH,104980,138289
117083,OVERLAPS WITH,104775,138290
117083,SUPERSET OF,11720,138291
117083,OVERLAPS WITH,118333,138292
117083,SUPERSET OF,12781,138293
117083,OVERLAPS WITH,107903,138294
117083,OVERLAPS WITH,107919,138295
117090,SUPERSET OF,101384,138299
117090,SUPERSET OF,10797,138300
117104,OVERLAPS WITH,108147,138301
117104,SUPERSET OF,102403,138302
117106,SUPERSET OF,102660,138305
117106,SUPERSET OF,116698,138306
117132,SUBSET OF,118339,138310
117132,OVERLAPS WITH,105507,138311
117132,SUPERSET OF,100325,138312
117132,OVERLAPS WITH,117013,138313
117132,SUPERSET OF,100874,138315
117132,OVERLAPS WITH,118348,138316
117142,SUPERSET OF,11153,138317
117142,OVERLAPS WITH,105708,138319
117145,SUPERSET OF,10808,138320
117145,SUPERSET OF,19689,138321
117148,SUPERSET OF,107618,138322
117148,OVERLAPS WITH,118308,138323
117148,SUPERSET OF,103691,138324
117157,OVERLAPS WITH,105089,138325
117157,OVERLAPS WITH,109635,138326
117157,OVERLAPS WITH,105765,138327
117157,OVERLAPS WITH,109636,138328
117157,OVERLAPS WITH,105766,138329
117157,SUPERSET OF,101254,138330
117157,OVERLAPS WITH,109640,138331
117157,SUPERSET OF,275,138332
117157,OVERLAPS WITH,117175,138334
117157,OVERLAPS WITH,117177,138335
117157,OVERLAPS WITH,117176,138336
117169,SUBSET OF,116833,138337
117169,SUPERSET OF,100624,138338
117169,SUBSET OF,106197,138339
117169,SUPERSET OF,100633,138340
117174,OVERLAPS WITH,118368,138341
117174,OVERLAPS WITH,117189,138342
117174,SUPERSET OF,8,138343
117174,OVERLAPS WITH,104811,138344
117174,OVERLAPS WITH,104922,138345
117174,OVERLAPS WITH,118351,138346
117174,OVERLAPS WITH,118350,138347
117176,OVERLAPS WITH,105089,138348
117176,SUPERSET OF,64,138349
117176,OVERLAPS WITH,109635,138350
117176,OVERLAPS WITH,117157,138351
117176,OVERLAPS WITH,105765,138352
117176,OVERLAPS WITH,109636,138353
117176,OVERLAPS WITH,105766,138354
117176,OVERLAPS WITH,109640,138355
117176,SUPERSET OF,275,138356
117176,OVERLAPS WITH,117175,138358
117176,OVERLAPS WITH,117177,138359
117177,OVERLAPS WITH,105089,138360
117177,OVERLAPS WITH,109635,138361
117177,OVERLAPS WITH,117157,138362
117177,OVERLAPS WITH,105765,138363
117177,OVERLAPS WITH,105764,138364
117177,OVERLAPS WITH,109636,138365
117177,SUBSET OF,105766,138366
117177,OVERLAPS WITH,109640,138367
117177,SUPERSET OF,240,138368
117177,SUPERSET OF,275,138369
117177,OVERLAPS WITH,117175,138371
117177,OVERLAPS WITH,117176,138372
117184,OVERLAPS WITH,117719,138375
117184,OVERLAPS WITH,117718,138376
117187,SUPERSET OF,100486,138379
117187,OVERLAPS WITH,108413,138380
117188,OVERLAPS WITH,108145,138381
117188,SUPERSET OF,103156,138382
117188,SUPERSET OF,105165,138383
117189,OVERLAPS WITH,118368,138384
117189,SUPERSET OF,107623,138385
117189,OVERLAPS WITH,117174,138386
117189,SUPERSET OF,8,138387
117189,OVERLAPS WITH,104811,138388
117189,OVERLAPS WITH,104922,138389
117189,OVERLAPS WITH,118351,138390
117189,OVERLAPS WITH,118350,138391
117193,SUBSET OF,117186,138392
117193,SUPERSET OF,103845,138393
117193,SUPERSET OF,10920,138394
117193,OVERLAPS WITH,117194,138395
117008,OVERLAPS WITH,118341,138396
117008,SUPERSET OF,11221,138397
117008,OVERLAPS WITH,118342,138398
117008,SUBSET OF,104825,138399
117008,SUPERSET OF,11114,138400
117008,OVERLAPS WITH,117005,138401
117010,SUPERSET OF,10531,138402
117010,SUPERSET OF,12967,138403
117014,SUPERSET OF,104436,138404
117020,SUPERSET OF,103536,138405
117020,SUPERSET OF,103538,138406
117020,OVERLAPS WITH,107890,138407
117020,OVERLAPS WITH,117021,138408
117020,OVERLAPS WITH,117023,138409
117020,OVERLAPS WITH,117022,138410
117023,SUPERSET OF,103538,138411
117023,OVERLAPS WITH,107890,138412
117023,OVERLAPS WITH,117021,138413
117023,OVERLAPS WITH,117020,138414
117023,OVERLAPS WITH,117022,138416
117031,SUPERSET OF,102393,138417
117034,SUPERSET OF,129,138418
117034,OVERLAPS WITH,117056,138419
117034,OVERLAPS WITH,104787,138420
117034,SUPERSET OF,52,138421
117034,OVERLAPS WITH,104741,138422
117034,OVERLAPS WITH,104743,138423
117034,OVERLAPS WITH,105670,138424
117034,OVERLAPS WITH,117082,138425
117034,OVERLAPS WITH,104765,138426
117034,OVERLAPS WITH,108398,138427
117034,OVERLAPS WITH,104734,138428
116833,SUPERSET OF,117169,138429
116833,SUPERSET OF,100624,138430
116833,SUPERSET OF,101477,138431
116833,SUBSET OF,106197,138432
116833,SUPERSET OF,100613,138433
116833,SUPERSET OF,109111,138434
116833,SUPERSET OF,100633,138435
116833,SUPERSET OF,104445,138436
116833,SUPERSET OF,109503,138437
116833,SUPERSET OF,109455,138438
116833,SUPERSET OF,104446,138439
11691,SUBSET OF,105769,138440
11699,SUBSET OF,104812,138441
10520,SUBSET OF,104709,138442
10520,SUBSET OF,104296,138443
11191,SUBSET OF,105121,138447
11191,SUBSET OF,104688,138448
11191,SUBSET OF,118277,138449
11191,SUBSET OF,104905,138450
11191,SUBSET OF,109656,138451
11191,SUBSET OF,104904,138452
11191,SUBSET OF,117727,138453
10320,SUBSET OF,116855,138454
10537,SUBSET OF,116861,138455
19610,SUBSET OF,105685,138456
19610,SUBSET OF,105733,138457
117,SUBSET OF,104951,138458
117,SUBSET OF,118301,138459
119,SUBSET OF,106152,138461
119,SUBSET OF,104909,138462
119,SUBSET OF,104908,138463
46,SUBSET OF,105683,138464
46,EQUIVALENT TO,105684,138465
96,SUBSET OF,104725,138466
53,SUBSET OF,104721,138467
53,SUBSET OF,105577,138468
4,SUBSET OF,105734,138469
4,SUBSET OF,105707,138470
12930,SUBSET OF,105509,138471
12930,SUBSET OF,105708,138472
12930,SUBSET OF,109647,138473
12930,SUBSET OF,105758,138474
10892,SUBSET OF,104768,138475
10892,SUBSET OF,104293,138476
285,SUBSET OF,104737,138477
285,SUBSET OF,104852,138478
285,SUBSET OF,104782,138479
283,SUBSET OF,109700,138480
133,SUBSET OF,105089,138481
133,SUBSET OF,105060,138482
133,SUBSET OF,104856,138483
133,SUBSET OF,105019,138484
133,SUBSET OF,104747,138485
133,SUBSET OF,104746,138486
133,SUBSET OF,109738,138487
133,SUBSET OF,104748,138488
163,SUBSET OF,105019,138489
163,SUBSET OF,109738,138490
10752,SUBSET OF,117011,138491
10752,SUBSET OF,105023,138493
68,SUBSET OF,105058,138494
240,SUBSET OF,105764,138495
240,SUBSET OF,105766,138496
240,SUBSET OF,117177,138497
270,SUBSET OF,105764,138499
270,SUBSET OF,117175,138500
270,SUBSET OF,105766,138501
193,SUBSET OF,118307,138502
193,SUBSET OF,104934,138503
215,SUBSET OF,105105,138504
215,SUBSET OF,104691,138505
215,SUBSET OF,104925,138506
164,SUBSET OF,104737,138507
164,SUBSET OF,104852,138508
10200,SUBSET OF,104941,138509
18033,SUBSET OF,105769,138510
11697,SUBSET OF,104812,138512
11531,SUBSET OF,104730,138513
11578,SUBSET OF,104823,138514
11578,SUBSET OF,105739,138515
12703,SUBSET OF,104777,138516
12566,SUBSET OF,105046,138517
12566,SUBSET OF,104303,138518
12216,SUBSET OF,104693,138519
12216,SUBSET OF,104680,138520
12345,SUBSET OF,104963,138522
11077,SUBSET OF,105113,138523
11926,SUBSET OF,104793,138524
11760,SUBSET OF,117295,138525
10368,SUBSET OF,107920,138526
10368,SUBSET OF,104980,138527
10139,SUBSET OF,104764,138528
11821,SUBSET OF,104878,138529
12488,SUBSET OF,104809,138531
10207,SUBSET OF,104720,138532
12005,SUBSET OF,117024,138533
12005,SUBSET OF,105708,138534
12005,SUBSET OF,105758,138535
11534,SUBSET OF,105056,138539
12239,SUBSET OF,104780,138540
12244,SUBSET OF,104695,138541
19609,SUBSET OF,104752,138542
19609,SUBSET OF,118291,138543
19609,SUBSET OF,118293,138544
19609,SUBSET OF,118292,138545
19609,SUBSET OF,104838,138546
19609,SUBSET OF,118294,138547
19609,SUBSET OF,117035,138548
19609,SUBSET OF,104301,138549
12133,SUBSET OF,104731,138550
12133,SUBSET OF,104879,138551
11109,SUBSET OF,105013,138552
12362,SUBSET OF,104809,138553
11663,SUBSET OF,109545,138554
20095,SUBSET OF,117123,138555
10605,SUBSET OF,105761,138557
10605,SUBSET OF,104874,138558
10605,SUBSET OF,104796,138559
10542,SUBSET OF,104745,138560
12758,SUBSET OF,105042,138562
12758,SUBSET OF,118278,138563
12758,SUBSET OF,104838,138564
12758,SUBSET OF,104301,138565
11924,SUBSET OF,105002,138566
12172,SUBSET OF,117197,138567
12172,SUBSET OF,108126,138568
10133,SUBSET OF,118373,138569
11031,SUBSET OF,105099,138572
12012,SUBSET OF,117126,138574
12012,SUBSET OF,104824,138575
12012,SUBSET OF,117004,138576
12012,SUBSET OF,104687,138577
12605,SUBSET OF,117295,138578
10213,SUBSET OF,104864,138579
11237,SUBSET OF,116998,138580
12915,SUBSET OF,118377,138581
12915,SUBSET OF,107912,138582
117691,OVERLAPS WITH,104816,138583
117691,SUPERSET OF,12662,138584
117691,OVERLAPS WITH,106151,138585
117691,SUPERSET OF,19658,138586
117691,SUPERSET OF,109787,138587
117691,SUPERSET OF,105116,138588
117691,OVERLAPS WITH,117692,138589
12662,SUBSET OF,104816,138593
12662,SUBSET OF,106151,138594
12662,SUBSET OF,117691,138595
12662,SUBSET OF,105116,138596
17039,SUBSET OF,105107,138598
12668,SUBSET OF,116897,138599
12668,SUBSET OF,117191,138600
12668,SUBSET OF,104766,138601
12924,SUBSET OF,108134,138602
11448,SUBSET OF,117140,138604
12865,SUBSET OF,104848,138605
12865,SUBSET OF,104835,138606
12865,SUBSET OF,104821,138607
12865,SUBSET OF,104824,138608
12865,SUBSET OF,117725,138609
12865,SUBSET OF,107932,138610
12865,SUBSET OF,117726,138611
12865,SUBSET OF,104302,138612
11290,SUBSET OF,105068,138613
10514,SUBSET OF,104761,138614
10244,SUBSET OF,116869,138615
17065,SUBSET OF,118279,138616
17065,SUBSET OF,104838,138617
17065,SUBSET OF,105021,138618
17065,SUBSET OF,104301,138619
100874,SUBSET OF,118339,138620
100874,SUBSET OF,117013,138621
100874,SUBSET OF,117132,138623
12268,SUBSET OF,104995,138624
11540,SUBSET OF,117103,138627
20118,SUBSET OF,116901,138628
12910,SUBSET OF,107904,138630
12910,SUBSET OF,104953,138631
11049,SUBSET OF,105043,138632
12592,SUBSET OF,117049,138633
12592,SUBSET OF,104792,138634
10742,SUBSET OF,104871,138635
10742,SUBSET OF,104749,138636
100597,SUBSET OF,109655,138637
30012,SUBSET OF,105769,138638
100338,SUBSET OF,107905,138639
10198,SUBSET OF,105708,138641
11286,SUBSET OF,104975,138642
10016,SUBSET OF,105761,138645
10016,SUBSET OF,104918,138646
100267,OVERLAPS WITH,117046,138649
100267,SUPERSET OF,11165,138650
100267,SUPERSET OF,105246,138651
12744,SUBSET OF,104693,138652
12744,SUBSET OF,104680,138653
10355,SUBSET OF,104739,138654
