Year,State,Table_Data,Footnote,HighValue,LowValue,CPIAverage,High2018,Low2018
1975,Minnesota,.75 - 1.60,,1.6,0.75,53.81666667,7.44,3.49
1975,Mississippi,...,,0,0,53.81666667,0,0
1975,Missouri,...,,0,0,53.81666667,0,0
1975,Montana,1.6,,1.6,1.6,53.81666667,7.44,7.44
1975,Nebraska,1,,1,1,53.81666667,4.65,4.65
1975,Nevada,1.6,,1.6,1.6,53.81666667,7.44,7.44
1975,New Hampshire,1.6,,1.6,1.6,53.81666667,7.44,7.44
1975,New Jersey,1.5,,1.5,1.5,53.81666667,6.98,6.98
1975,New Mexico,1.30 - 1.60,,1.6,1.3,53.81666667,7.44,6.05
1975,New York,1.85,,1.85,1.85,53.81666667,8.61,8.61
1975,North Carolina,1.45,,1.45,1.45,53.81666667,6.75,6.75
1975,North Dakota,1.00 - 1.45,,1.45,1,53.81666667,6.75,4.65
1975,Ohio,.75 - 1.25(b),(b),1.25,0.75,53.81666667,5.82,3.49
1975,Oklahoma,1.4,,1.4,1.4,53.81666667,6.51,6.51
1975,Oregon,1.25`,,1.25,1.25,53.81666667,5.82,5.82
1975,Pennsylvania,1.6,,1.6,1.6,53.81666667,7.44,7.44
1975,Puerto Rico,.65 - 1.60,,1.6,0.65,53.81666667,7.44,3.02
1975,Rhode Island,1.6,,1.6,1.6,53.81666667,7.44,7.44
1975,South Carolina,...,,0,0,53.81666667,0,0
1975,South Dakota,1,,1,1,53.81666667,4.65,4.65
1975,Tennessee,...,,0,0,53.81666667,0,0
1975,Texas,1.4,,1.4,1.4,53.81666667,6.51,6.51
1975,U.S. Virgin Islands,NA,,,,53.81666667,,
1975,Utah,1.20 - 1.35(b),(b),1.35,1.2,53.81666667,6.28,5.58
1975,Vermont,1.6,,1.6,1.6,53.81666667,7.44,7.44
1975,Virginia,...,,0,0,53.81666667,0,0
1975,Washington,1.6,,1.6,1.6,53.81666667,7.44,7.44
1975,West Virginia,1.2,,1.2,1.2,53.81666667,5.58,5.58
1975,Wisconsin,1.45 (b),(b),1.45,1.45,53.81666667,6.75,6.75
1975,Wyoming,1.5,,1.5,1.5,53.81666667,6.98,6.98
1976,Alabama,...,,0,0,56.90833333,0,0
1976,Alaska,2.8,,2.8,2.8,56.90833333,12.32,12.32
1976,Arizona,�...,,0,0,56.90833333,0,0
1976,Arkansas,1.9,,1.9,1.9,56.90833333,8.36,8.36
1976,California,2,,2,2,56.90833333,8.8,8.8
1976,Colorado,1.00 - 1.25(b),(b),1.25,1,56.90833333,5.5,4.4
1976,Connecticut,2.21 & 2.31,,2.31,2.21,56.90833333,10.16,9.72
1976,Delaware,2,,2,2,56.90833333,8.8,8.8
1976,District of Columbia,2.25 - 2.75,,2.75,2.25,56.90833333,12.1,9.9
1976,Federal (FLSA),$2.20 & $2.30,,2.3,2.2,56.90833333,10.12,9.68
1976,Florida,...,,0,0,56.90833333,0,0
1976,Georgia,1.25,,1.25,1.25,56.90833333,5.5,5.5
1976,Guam,2.3,,2.3,2.3,56.90833333,10.12,10.12
1976,Hawaii,2.4,,2.4,2.4,56.90833333,10.56,10.56
1976,Idaho,1.6,,1.6,1.6,56.90833333,7.04,7.04
1976,Illinois,2.1,,2.1,2.1,56.90833333,9.24,9.24
1976,Indiana,1.25,,1.25,1.25,56.90833333,5.5,5.5
1976,Iowa,...,,0,0,56.90833333,0,0
1976,Kansas,...,,0,0,56.90833333,0,0
1976,Kentucky,1.6,,1.6,1.6,56.90833333,7.04,7.04
1976,Louisiana,...,,0,0,56.90833333,0,0
1976,Maine,2.3,,2.3,2.3,56.90833333,10.12,10.12
1976,Maryland,2.20 & 2.30,,2.3,2.2,56.90833333,10.12,9.68
1976,Massachusetts,2.1,,2.1,2.1,56.90833333,9.24,9.24
1976,Michigan,2.2,,2.2,2.2,56.90833333,9.68,9.68
1976,Minnesota,1.8,,1.8,1.8,56.90833333,7.92,7.92
1976,Mississippi,...,,0,0,56.90833333,0,0
1976,Missouri,...,,0,0,56.90833333,0,0
1976,Montana,1.8,,1.8,1.8,56.90833333,7.92,7.92
1976,Nebraska,1.6,,1.6,1.6,56.90833333,7.04,7.04
1976,Nevada,2.20 & 2.30,,2.3,2.2,56.90833333,10.12,9.68
1976,New Hampshire,2.20 - 2.30,,2.3,2.2,56.90833333,10.12,9.68
1976,New Jersey,2.2,,2.2,2.2,56.90833333,9.68,9.68
1976,New Mexico,2,,2,2,56.90833333,8.8,8.8
1976,New York,2.3,,2.3,2.3,56.90833333,10.12,10.12
1976,North Carolina,2,,2,2,56.90833333,8.8,8.8
1976,North Dakota,2.00 - 2.30,,2.3,2,56.90833333,10.12,8.8
1976,Ohio,1.6,,1.6,1.6,56.90833333,7.04,7.04
1976,Oklahoma,1.8,,1.8,1.8,56.90833333,7.92,7.92
1976,Oregon,2.3,,2.3,2.3,56.90833333,10.12,10.12
1976,Pennsylvania,2.2,,2.2,2.2,56.90833333,9.68,9.68
1976,Puerto Rico,.76 - 2.50,,2.5,0.76,56.90833333,11,3.34
1976,Rhode Island,2.3,,2.3,2.3,56.90833333,10.12,10.12
1976,South Carolina,...,,0,0,56.90833333,0,0
1976,South Dakota,2,,2,2,56.90833333,8.8,8.8
1976,Tennessee,...,,0,0,56.90833333,0,0
1976,Texas,1.4,,1.4,1.4,56.90833333,6.16,6.16
1976,U.S. Virgin Islands,NA,,,,56.90833333,,
1976,Utah,1.55 - 1.70(b),(b),1.7,1.55,56.90833333,7.48,6.82
1976,Vermont,2.3,,2.3,2.3,56.90833333,10.12,10.12
1976,Virginia,2,,2,2,56.90833333,8.8,8.8
1976,Washington,2.20 - 2.30,,2.3,2.2,56.90833333,10.12,9.68
1976,West Virginia,2,,2,2,56.90833333,8.8,8.8
1976,Wisconsin,2.1,,2.1,2.1,56.90833333,9.24,9.24
1976,Wyoming,1.6,,1.6,1.6,56.90833333,7.04,7.04
1977,Alabama,...,,0,0,60.60833333,0,0
1977,Alaska,2.8,,2.8,2.8,60.60833333,11.57,11.57
1977,Arizona,�...,,0,0,60.60833333,0,0
1977,Arkansas,1.9,,1.9,1.9,60.60833333,7.85,7.85
1977,California,2,,2,2,60.60833333,8.26,8.26
1977,Colorado,1.00 - 1.25(b),(b),1.25,1,60.60833333,5.16,4.13
1977,Connecticut,2.21 & 2.31,,2.31,2.21,60.60833333,9.54,9.13
1977,Delaware,2,,2,2,60.60833333,8.26,8.26
1977,District of Columbia,2.25 - 2.75,,2.75,2.25,60.60833333,11.36,9.3
1977,Federal (FLSA),$2.20 & $2.30,,2.3,2.2,60.60833333,9.5,9.09
1977,Florida,...,,0,0,60.60833333,0,0
1977,Georgia,1.25,,1.25,1.25,60.60833333,5.16,5.16
1977,Guam,2.3,,2.3,2.3,60.60833333,9.5,9.5
1977,Hawaii,2.4,,2.4,2.4,60.60833333,9.92,9.92
1977,Idaho,1.6,,1.6,1.6,60.60833333,6.61,6.61
1977,Illinois,2.1,,2.1,2.1,60.60833333,8.68,8.68
1977,Indiana,1.25,,1.25,1.25,60.60833333,5.16,5.16
1977,Iowa,...,,0,0,60.60833333,0,0
1977,Kansas,...,,0,0,60.60833333,0,0
1977,Kentucky,1.6,,1.6,1.6,60.60833333,6.61,6.61
1977,Louisiana,...,,0,0,60.60833333,0,0
1977,Maine,2.3,,2.3,2.3,60.60833333,9.5,9.5
1977,Maryland,2.20 & 2.30,,2.3,2.2,60.60833333,9.5,9.09
1977,Massachusetts,2.1,,2.1,2.1,60.60833333,8.68,8.68
1977,Michigan,2.2,,2.2,2.2,60.60833333,9.09,9.09
1977,Minnesota,1.8,,1.8,1.8,60.60833333,7.44,7.44
1977,Mississippi,...,,0,0,60.60833333,0,0
1977,Missouri,...,,0,0,60.60833333,0,0
1977,Montana,1.8,,1.8,1.8,60.60833333,7.44,7.44
1977,Nebraska,1.6,,1.6,1.6,60.60833333,6.61,6.61
1977,Nevada,2.20 & 2.30,,2.3,2.2,60.60833333,9.5,9.09
1977,New Hampshire,2.20 - 2.30,,2.3,2.2,60.60833333,9.5,9.09
1977,New Jersey,2.2,,2.2,2.2,60.60833333,9.09,9.09
1977,New Mexico,2,,2,2,60.60833333,8.26,8.26
1977,New York,2.3,,2.3,2.3,60.60833333,9.5,9.5
1977,North Carolina,2,,2,2,60.60833333,8.26,8.26
1977,North Dakota,2.00 - 2.30,,2.3,2,60.60833333,9.5,8.26
1977,Ohio,1.6,,1.6,1.6,60.60833333,6.61,6.61
1977,Oklahoma,1.8,,1.8,1.8,60.60833333,7.44,7.44
1977,Oregon,2.3,,2.3,2.3,60.60833333,9.5,9.5
1977,Pennsylvania,2.2,,2.2,2.2,60.60833333,9.09,9.09
1977,Puerto Rico,.76 - 2.50,,2.5,0.76,60.60833333,10.33,3.14
1977,Rhode Island,2.3,,2.3,2.3,60.60833333,9.5,9.5
1977,South Carolina,...,,0,0,60.60833333,0,0
1977,South Dakota,2,,2,2,60.60833333,8.26,8.26
1977,Tennessee,...,,0,0,60.60833333,0,0
1977,Texas,1.4,,1.4,1.4,60.60833333,5.78,5.78
1977,U.S. Virgin Islands,NA,,,,60.60833333,,
1977,Utah,1.55 - 1.70(b),(b),1.7,1.55,60.60833333,7.02,6.4
1977,Vermont,2.3,,2.3,2.3,60.60833333,9.5,9.5
1977,Virginia,2,,2,2,60.60833333,8.26,8.26
1977,Washington,2.20 - 2.30,,2.3,2.2,60.60833333,9.5,9.09
1977,West Virginia,2,,2,2,60.60833333,8.26,8.26
1977,Wisconsin,2.1,,2.1,2.1,60.60833333,8.68,8.68
1977,Wyoming,1.6,,1.6,1.6,60.60833333,6.61,6.61
1978,Alabama,...,,0,0,65.23333333,0,0
1978,Alaska,2.8,,2.8,2.8,65.23333333,10.75,10.75
1978,Arizona,�...,,0,0,65.23333333,0,0
1978,Arkansas,1.9,,1.9,1.9,65.23333333,7.29,7.29
1978,California,2,,2,2,65.23333333,7.68,7.68
1978,Colorado,1.00 - 1.25(b),(b),1.25,1,65.23333333,4.8,3.84
1978,Connecticut,2.21 & 2.31,,2.31,2.21,65.23333333,8.87,8.48
1978,Delaware,2,,2,2,65.23333333,7.68,7.68
1978,District of Columbia,2.25 - 2.75,,2.75,2.25,65.23333333,10.56,8.64
1978,Federal (FLSA),$2.20 & $2.30,,2.3,2.2,65.23333333,8.83,8.44
1978,Florida,...,,0,0,65.23333333,0,0
1978,Georgia,1.25,,1.25,1.25,65.23333333,4.8,4.8
1978,Guam,2.3,,2.3,2.3,65.23333333,8.83,8.83
1978,Hawaii,2.4,,2.4,2.4,65.23333333,9.21,9.21
1978,Idaho,1.6,,1.6,1.6,65.23333333,6.14,6.14
1978,Illinois,2.1,,2.1,2.1,65.23333333,8.06,8.06
1978,Indiana,1.25,,1.25,1.25,65.23333333,4.8,4.8
1978,Iowa,...,,0,0,65.23333333,0,0
1978,Kansas,...,,0,0,65.23333333,0,0
1978,Kentucky,1.6,,1.6,1.6,65.23333333,6.14,6.14
1978,Louisiana,...,,0,0,65.23333333,0,0
1978,Maine,2.3,,2.3,2.3,65.23333333,8.83,8.83
1978,Maryland,2.20 & 2.30,,2.3,2.2,65.23333333,8.83,8.44
1978,Massachusetts,2.1,,2.1,2.1,65.23333333,8.06,8.06
1978,Michigan,2.2,,2.2,2.2,65.23333333,8.44,8.44
1978,Minnesota,1.8,,1.8,1.8,65.23333333,6.91,6.91
1978,Mississippi,...,,0,0,65.23333333,0,0
1978,Missouri,...,,0,0,65.23333333,0,0
1978,Montana,1.8,,1.8,1.8,65.23333333,6.91,6.91
1978,Nebraska,1.6,,1.6,1.6,65.23333333,6.14,6.14
1978,Nevada,2.20 & 2.30,,2.3,2.2,65.23333333,8.83,8.44
1978,New Hampshire,2.20 - 2.30,,2.3,2.2,65.23333333,8.83,8.44
1978,New Jersey,2.2,,2.2,2.2,65.23333333,8.44,8.44
1978,New Mexico,2,,2,2,65.23333333,7.68,7.68
1978,New York,2.3,,2.3,2.3,65.23333333,8.83,8.83
1978,North Carolina,2,,2,2,65.23333333,7.68,7.68
1978,North Dakota,2.00 - 2.30,,2.3,2,65.23333333,8.83,7.68
1978,Ohio,1.6,,1.6,1.6,65.23333333,6.14,6.14
1978,Oklahoma,1.8,,1.8,1.8,65.23333333,6.91,6.91
1978,Oregon,2.3,,2.3,2.3,65.23333333,8.83,8.83
1978,Pennsylvania,2.2,,2.2,2.2,65.23333333,8.44,8.44
1978,Puerto Rico,.76 - 2.50,,2.5,0.76,65.23333333,9.6,2.92
1978,Rhode Island,2.3,,2.3,2.3,65.23333333,8.83,8.83
1978,South Carolina,...,,0,0,65.23333333,0,0
1978,South Dakota,2,,2,2,65.23333333,7.68,7.68
1978,Tennessee,...,,0,0,65.23333333,0,0
1978,Texas,1.4,,1.4,1.4,65.23333333,5.37,5.37
1978,U.S. Virgin Islands,,,,,65.23333333,,
1978,Utah,1.55 - 1.70(b),(b),1.7,1.55,65.23333333,6.53,5.95
1978,Vermont,2.3,,2.3,2.3,65.23333333,8.83,8.83
1978,Virginia,2,,2,2,65.23333333,7.68,7.68
1978,Washington,2.20 - 2.30,,2.3,2.2,65.23333333,8.83,8.44
1978,West Virginia,2,,2,2,65.23333333,7.68,7.68
1978,Wisconsin,2.1,,2.1,2.1,65.23333333,8.06,8.06
1978,Wyoming,1.6,,1.6,1.6,65.23333333,6.14,6.14
1979,Alabama,...,,0,0,72.575,0,0
1979,Alaska,3.4,,3.4,3.4,72.575,11.73,11.73
1979,Arizona,...,,0,0,72.575,0,0
1979,Arkansas,2.3,,2.3,2.3,72.575,7.94,7.94
1979,California,2.9,,2.9,2.9,72.575,10.01,10.01
1979,Colorado,1.9,,1.9,1.9,72.575,6.56,6.56
1979,Connecticut,2.91,,2.91,2.91,72.575,10.04,10.04
1979,Delaware,2,,2,2,72.575,6.9,6.9
1979,District of Columbia,2.46 - 3.00,,3,2.46,72.575,10.35,8.49
1979,Federal (FLSA),$2.90,,2.9,2.9,72.575,10.01,10.01
1979,Florida,...,,0,0,72.575,0,0
1979,Georgia,1.23,,1.23,1.23,72.575,4.24,4.24
1979,Guam,2.9,,2.9,2.9,72.575,10.01,10.01
1979,Hawaii,2.65,,2.65,2.65,72.575,9.14,9.14
1979,Idaho,2.3,,2.3,2.3,72.575,7.94,7.94
1979,Illinois,2.3,,2.3,2.3,72.575,7.94,7.94
1979,Indiana,2,,2,2,72.575,6.9,6.9
1979,Iowa,...,,0,0,72.575,0,0
1979,Kansas,1.6,,1.6,1.6,72.575,5.52,5.52
1979,Kentucky,2,,2,2,72.575,6.9,6.9
1979,Louisiana,...,,0,0,72.575,0,0
1979,Maine,2.9,,2.9,2.9,72.575,10.01,10.01
1979,Maryland,2.9,,2.9,2.9,72.575,10.01,10.01
1979,Massachusetts,2.9,,2.9,2.9,72.575,10.01,10.01
1979,Michigan,2.9,,2.9,2.9,72.575,10.01,10.01
1979,Minnesota,2.3,,2.3,2.3,72.575,7.94,7.94
1979,Mississippi,...,,0,0,72.575,0,0
1979,Missouri,...,,0,0,72.575,0,0
1979,Montana,2,,2,2,72.575,6.9,6.9
1979,Nebraska,1.6,,1.6,1.6,72.575,5.52,5.52
1979,Nevada,2.75,,2.75,2.75,72.575,9.49,9.49
1979,New Hampshire,2.9,,2.9,2.9,72.575,10.01,10.01
1979,New Jersey,2.5,,2.5,2.5,72.575,8.63,8.63
1979,New Mexico,2.3,,2.3,2.3,72.575,7.94,7.94
1979,New York,2.9,,2.9,2.9,72.575,10.01,10.01
1979,North Carolina,2.5,,2.5,2.5,72.575,8.63,8.63
1979,North Dakota,2.10 - 2.30,,2.3,2.1,72.575,7.94,7.25
1979,Ohio,2.3,,2.3,2.3,72.575,7.94,7.94
1979,Oklahoma,2,,2,2,72.575,6.9,6.9
1979,Oregon,2.3,,2.3,2.3,72.575,7.94,7.94
1979,Pennsylvania,2.9,,2.9,2.9,72.575,10.01,10.01
1979,Puerto Rico,1.20 - 2.50,,2.5,1.2,72.575,8.63,4.14
1979,Rhode Island,2.3,,2.3,2.3,72.575,7.94,7.94
1979,South Carolina,...,,0,0,72.575,0,0
1979,South Dakota,2.3,,2.3,2.3,72.575,7.94,7.94
1979,Tennessee,...,,0,0,72.575,0,0
1979,Texas,1.4,,1.4,1.4,72.575,4.83,4.83
1979,U.S. Virgin Islands,2.9,,2.9,2.9,72.575,10.01,10.01
1979,Utah,2.20 - 2.45(b),(b),2.45,2.2,72.575,8.45,7.59
1979,Vermont,2.9,,2.9,2.9,72.575,10.01,10.01
1979,Virginia,2.35,,2.35,2.35,72.575,8.11,8.11
1979,Washington,2.3,,2.3,2.3,72.575,7.94,7.94
1979,West Virginia,2.2,,2.2,2.2,72.575,7.59,7.59
1979,Wisconsin,2.8,,2.8,2.8,72.575,9.66,9.66
1979,Wyoming,1.6,,1.6,1.6,72.575,5.52,5.52
1980,Alabama,...,,0,0,82.40833333,0,0
1980,Alaska,3.6,,3.6,3.6,82.40833333,10.94,10.94
1980,Arizona,...,,0,0,82.40833333,0,0
1980,Arkansas,2.55,,2.55,2.55,82.40833333,7.75,7.75
1980,California,2.9,,2.9,2.9,82.40833333,8.81,8.81
1980,Colorado,1.9,,1.9,1.9,82.40833333,5.77,5.77
1980,Connecticut,3.12,,3.12,3.12,82.40833333,9.48,9.48
1980,Delaware,2,,2,2,82.40833333,6.08,6.08
1980,District of Columbia,2.50 - 3.50,,3.5,2.5,82.40833333,10.63,7.6
1980,Federal (FLSA),$3.10,,3.1,3.1,82.40833333,9.42,9.42
1980,Florida,...,,0,0,82.40833333,0,0
1980,Georgia,1.25,,1.25,1.25,82.40833333,3.8,3.8
1980,Guam,3.1,,3.1,3.1,82.40833333,9.42,9.42
1980,Hawaii,2.9,,2.9,2.9,82.40833333,8.81,8.81
1980,Idaho,2.3,,2.3,2.3,82.40833333,6.99,6.99
1980,Illinois,2.3,,2.3,2.3,82.40833333,6.99,6.99
1980,Indiana,2,,2,2,82.40833333,6.08,6.08
1980,Iowa,...,,0,0,82.40833333,0,0
1980,Kansas,1.6,,1.6,1.6,82.40833333,4.86,4.86
1980,Kentucky,2.15,,2.15,2.15,82.40833333,6.53,6.53
1980,Louisiana,...,,0,0,82.40833333,0,0
1980,Maine,3.1,,3.1,3.1,82.40833333,9.42,9.42
1980,Maryland,3.1,,3.1,3.1,82.40833333,9.42,9.42
1980,Massachusetts,3.1,,3.1,3.1,82.40833333,9.42,9.42
1980,Michigan,3.1,,3.1,3.1,82.40833333,9.42,9.42
1980,Minnesota,2.9,,2.9,2.9,82.40833333,8.81,8.81
1980,Mississippi,...,,0,0,82.40833333,0,0
1980,Missouri,...,,0,0,82.40833333,0,0
1980,Montana,2,,2,2,82.40833333,6.08,6.08
1980,Nebraska,1.6,,1.6,1.6,82.40833333,4.86,4.86
1980,Nevada,2.75,,2.75,2.75,82.40833333,8.36,8.36
1980,New Hampshire,3.1,,3.1,3.1,82.40833333,9.42,9.42
1980,New Jersey,3.1,,3.1,3.1,82.40833333,9.42,9.42
1980,New Mexico,2.65,,2.65,2.65,82.40833333,8.05,8.05
1980,New York,3.1,,3.1,3.1,82.40833333,9.42,9.42
1980,North Carolina,2.75,,2.75,2.75,82.40833333,8.36,8.36
1980,North Dakota,2.60 - 3.10,,3.1,2.6,82.40833333,9.42,7.9
1980,Ohio,2.3,,2.3,2.3,82.40833333,6.99,6.99
1980,Oklahoma,2,,2,2,82.40833333,6.08,6.08
1980,Oregon,2.9,,2.9,2.9,82.40833333,8.81,8.81
1980,Pennsylvania,3.1,,3.1,3.1,82.40833333,9.42,9.42
1980,Puerto Rico,1.20 - 2.50,,2.5,1.2,82.40833333,7.6,3.65
1980,Rhode Island,2.65,,2.65,2.65,82.40833333,8.05,8.05
1980,South Carolina,...,,0,0,82.40833333,0,0
1980,South Dakota,2.3,,2.3,2.3,82.40833333,6.99,6.99
1980,Tennessee,...,,0,0,82.40833333,0,0
1980,Texas,1.4,,1.4,1.4,82.40833333,4.25,4.25
1980,U.S. Virgin Islands,3.1,,3.1,3.1,82.40833333,9.42,9.42
1980,Utah,2.35 - 2.60(b),(b),2.6,2.35,82.40833333,7.9,7.14
1980,Vermont,3.1,,3.1,3.1,82.40833333,9.42,9.42
1980,Virginia,2.35,,2.35,2.35,82.40833333,7.14,7.14
1980,Washington,2.3,,2.3,2.3,82.40833333,6.99,6.99
1980,West Virginia,2.2,,2.2,2.2,82.40833333,6.68,6.68
1980,Wisconsin,3,,3,3,82.40833333,9.12,9.12
1980,Wyoming,1.6,,1.6,1.6,82.40833333,4.86,4.86
1981,Alabama,...,,0,0,90.925,0,0
1981,Alaska,3.85,,3.85,3.85,90.925,10.6,10.6
1981,Arizona,...,,0,0,90.925,0,0
1981,Arkansas,2.7,,2.7,2.7,90.925,7.44,7.44
1981,California,3.35,,3.35,3.35,90.925,9.23,9.23
1981,Colorado,1.9,,1.9,1.9,90.925,5.23,5.23
1981,Connecticut,3.37,,3.37,3.37,90.925,9.28,9.28
1981,Delaware,2,,2,2,90.925,5.51,5.51
1981,District of Columbia,2.50 - 3.75,,3.75,2.5,90.925,10.33,6.88
1981,Federal (FLSA),$3.35,,3.35,3.35,90.925,9.23,9.23
1981,Florida,...,,0,0,90.925,0,0
1981,Georgia,1.25,,1.25,1.25,90.925,3.44,3.44
1981,Guam,3.35,,3.35,3.35,90.925,9.23,9.23
1981,Hawaii,3.1,,3.1,3.1,90.925,8.54,8.54
1981,Idaho,2.3,,2.3,2.3,90.925,6.33,6.33
1981,Illinois,2.3,,2.3,2.3,90.925,6.33,6.33
1981,Indiana,2,,2,2,90.925,5.51,5.51
1981,Iowa,...,,0,0,90.925,0,0
1981,Kansas,1.6,,1.6,1.6,90.925,4.41,4.41
1981,Kentucky,2.15,,2.15,2.15,90.925,5.92,5.92
1981,Louisiana,...,,0,0,90.925,0,0
1981,Maine,3.35,,3.35,3.35,90.925,9.23,9.23
1981,Maryland,3.35,,3.35,3.35,90.925,9.23,9.23
1981,Massachusetts,3.35,,3.35,3.35,90.925,9.23,9.23
1981,Michigan,3.35,,3.35,3.35,90.925,9.23,9.23
1981,Minnesota,3.1,,3.1,3.1,90.925,8.54,8.54
1981,Mississippi,...,,0,0,90.925,0,0
1981,Missouri,...,,0,0,90.925,0,0
1981,Montana,2,,2,2,90.925,5.51,5.51
1981,Nebraska,1.6,,1.6,1.6,90.925,4.41,4.41
1981,Nevada,2.75,,2.75,2.75,90.925,7.57,7.57
1981,New Hampshire,3.35,,3.35,3.35,90.925,9.23,9.23
1981,New Jersey,3.35,,3.35,3.35,90.925,9.23,9.23
1981,New Mexico,2.9,,2.9,2.9,90.925,7.99,7.99
1981,New York,3.35,,3.35,3.35,90.925,9.23,9.23
1981,North Carolina,2.9,,2.9,2.9,90.925,7.99,7.99
1981,North Dakota,2.80 - 3.10,,3.1,2.8,90.925,8.54,7.71
1981,Ohio,2.3,,2.3,2.3,90.925,6.33,6.33
1981,Oklahoma,3.1,,3.1,3.1,90.925,8.54,8.54
1981,Oregon,3.1,,3.1,3.1,90.925,8.54,8.54
1981,Pennsylvania,3.35,,3.35,3.35,90.925,9.23,9.23
1981,Puerto Rico,1.20 - 3.10,,3.1,1.2,90.925,8.54,3.3
1981,Rhode Island,2.9,,2.9,2.9,90.925,7.99,7.99
1981,South Carolina,...,,0,0,90.925,0,0
1981,South Dakota,2.3,,2.3,2.3,90.925,6.33,6.33
1981,Tennessee,...,,0,0,90.925,0,0
1981,Texas,1.4,,1.4,1.4,90.925,3.86,3.86
1981,U.S. Virgin Islands,3.35,,3.35,3.35,90.925,9.23,9.23
1981,Utah,2.50 - 2.75(b),(b),2.75,2.5,90.925,7.57,6.88
1981,Vermont,3.35,,3.35,3.35,90.925,9.23,9.23
1981,Virginia,2.65,,2.65,2.65,90.925,7.3,7.3
1981,Washington,2.3,,2.3,2.3,90.925,6.33,6.33
1981,West Virginia,2.75,,2.75,2.75,90.925,7.57,7.57
1981,Wisconsin,3.25,,3.25,3.25,90.925,8.95,8.95
1981,Wyoming,1.6,,1.6,1.6,90.925,4.41,4.41
1982,Alabama,...,,0,0,96.5,0,0
1982,Alaska,3.85,,3.85,3.85,96.5,9.99,9.99
1982,Arizona,...,,0,0,96.5,0,0
1982,Arkansas,2.7,,2.7,2.7,96.5,7.01,7.01
1982,California,3.35,,3.35,3.35,96.5,8.69,8.69
1982,Colorado,1.9,,1.9,1.9,96.5,4.93,4.93
1982,Connecticut,3.37,,3.37,3.37,96.5,8.74,8.74
1982,Delaware,2,,2,2,96.5,5.19,5.19
1982,District of Columbia,2.50 - 3.75,,3.75,2.5,96.5,9.73,6.49
1982,Federal (FLSA),$3.35,,3.35,3.35,96.5,8.69,8.69
1982,Florida,...,,0,0,96.5,0,0
1982,Georgia,1.25,,1.25,1.25,96.5,3.24,3.24
1982,Guam,3.35,,3.35,3.35,96.5,8.69,8.69
1982,Hawaii,3.1,,3.1,3.1,96.5,8.04,8.04
1982,Idaho,2.3,,2.3,2.3,96.5,5.97,5.97
1982,Illinois,2.3,,2.3,2.3,96.5,5.97,5.97
1982,Indiana,2,,2,2,96.5,5.19,5.19
1982,Iowa,...,,0,0,96.5,0,0
1982,Kansas,1.6,,1.6,1.6,96.5,4.15,4.15
1982,Kentucky,2.15,,2.15,2.15,96.5,5.58,5.58
1982,Louisiana,...,,0,0,96.5,0,0
1982,Maine,3.35,,3.35,3.35,96.5,8.69,8.69
1982,Maryland,3.35,,3.35,3.35,96.5,8.69,8.69
1982,Massachusetts,3.35,,3.35,3.35,96.5,8.69,8.69
1982,Michigan,3.35,,3.35,3.35,96.5,8.69,8.69
1982,Minnesota,3.1,,3.1,3.1,96.5,8.04,8.04
1982,Mississippi,...,,0,0,96.5,0,0
1982,Missouri,...,,0,0,96.5,0,0
1982,Montana,2,,2,2,96.5,5.19,5.19
1982,Nebraska,1.6,,1.6,1.6,96.5,4.15,4.15
1982,Nevada,2.75,,2.75,2.75,96.5,7.14,7.14
1982,New Hampshire,3.35,,3.35,3.35,96.5,8.69,8.69
1982,New Jersey,3.35,,3.35,3.35,96.5,8.69,8.69
1982,New Mexico,2.9,,2.9,2.9,96.5,7.52,7.52
1982,New York,3.35,,3.35,3.35,96.5,8.69,8.69
1982,North Carolina,2.9,,2.9,2.9,96.5,7.52,7.52
1982,North Dakota,2.80 - 3.10,,3.1,2.8,96.5,8.04,7.27
1982,Ohio,2.3,,2.3,2.3,96.5,5.97,5.97
1982,Oklahoma,3.1,,3.1,3.1,96.5,8.04,8.04
1982,Oregon,3.1,,3.1,3.1,96.5,8.04,8.04
1982,Pennsylvania,3.35,,3.35,3.35,96.5,8.69,8.69
1982,Puerto Rico,1.20 - 3.10,,3.1,1.2,96.5,8.04,3.11
1982,Rhode Island,2.9,,2.9,2.9,96.5,7.52,7.52
1982,South Carolina,...,,0,0,96.5,0,0
1982,South Dakota,2.3,,2.3,2.3,96.5,5.97,5.97
1982,Tennessee,...,,0,0,96.5,0,0
1982,Texas,1.4,,1.4,1.4,96.5,3.63,3.63
1982,U.S. Virgin Islands,3.35,,3.35,3.35,96.5,8.69,8.69
1982,Utah,2.50 - 2.75(b),(b),2.75,2.5,96.5,7.14,6.49
1982,Vermont,3.35,,3.35,3.35,96.5,8.69,8.69
1982,Virginia,2.65,,2.65,2.65,96.5,6.88,6.88
1982,Washington,2.3,,2.3,2.3,96.5,5.97,5.97
1982,West Virginia,2.75,,2.75,2.75,96.5,7.14,7.14
1982,Wisconsin,3.25,,3.25,3.25,96.5,8.43,8.43
1982,Wyoming,1.6,,1.6,1.6,96.5,4.15,4.15
1983,Alabama,...,,0,0,99.6,0,0
1983,Alaska,3.85,,3.85,3.85,99.6,9.68,9.68
1983,Arizona,...,,0,0,99.6,0,0
1983,Arkansas,2.7,,2.7,2.7,99.6,6.79,6.79
