ID;SUBSYSTEM;CODE;COVWATERHYDRANTUNITTYPE;DISTANCEFROMCORNER;FEEDERLEN;DIR;LINE;COLOR;INCOMM;CHR0;CHR1;STREET_NUMBER;STREET;OLDHYDNUM;CASTSUB;OOCDATE;OOCNOTES;INSTDATE1;ORACLEID;ACTIVE;REMARKS;FIREUSEONLY;STATUS;COMPRESSION;ADDDTTM;ADDBY;MODBY;FEATURE_ID;UNITID;Geom;Geo Local Area
WH-S11-005;DSTR;TC;TC1;2.7;1.0;W-WEST;W-WEST;Blue;Yes;;;;SWC E 2ND AV & CLARK DRIVE;20D20;COVAV;;;;__FJ8V37;Active;;N;IN_SERVICE;No;2009-11-10T10:40:28+01:00;covDBimport;SDE 834766;33812;33812;"{""type"": ""Point"", ""coordinates"": [-123.07757931443895, 49.268682026022255]}";Strathcona
WH-S11-006;DSTR;TC;TC1;3.4;2.0;E-EAST;E-EAST;Blue;Yes;;;;SEC E 3RD AV & CLARK DRIVE;20D21;COVAV;;;1953-01-01;__FJ8V34;Active;;N;IN_SERVICE;No;2009-11-10T10:40:00+01:00;covDBimport;SDE 834766;33226;33226;"{""type"": ""Point"", ""coordinates"": [-123.07717856743128, 49.267777386508904]}";Grandview-Woodland
WH-S11-007;DSTR;Mueller;CENTURION;1.8;1.0;E-EAST;E-EAST;Blue;Yes;;;;SEC E 3RD AV & MCLEAN DRIVE;33A10;COVAV;;;1953-01-01;__FJ8SZK;Active;;N;IN_SERVICE;Yes;2009-11-10T10:24:00+01:00;covDBimport;PIH57;28631;28631;"{""type"": ""Point"", ""coordinates"": [-123.07529946995598, 49.26776289379255]}";Grandview-Woodland
WH-S11-008;DSTR;TC;TC1;1.8;1.0;E-EAST;E-EAST;Blue;Yes;;;;NWC MCLEAN DRIVE & E 2ND AV;33A01;COVAV;;;1976-01-01;__FJ8V3A;Active;;N;IN_SERVICE;No;2009-11-10T10:39:26+01:00;covDBimport;SDE 834766;29887;29887;"{""type"": ""Point"", ""coordinates"": [-123.07555339274828, 49.26885023841533]}";Grandview-Woodland
WH-S11-012;DSTR;TC;TC1;1.5;0.3;E-EAST;E-EAST;Blue;Yes;;;;SEC GRANT ST & MCLEAN DRIVE;19B31;COVAV;;;1973-01-01;__FJ8SZO;Active;;N;IN_SERVICE;No;2009-11-10T10:45:44+01:00;covDBimport;SDE 834766;32263;32263;"{""type"": ""Point"", ""coordinates"": [-123.07522945217934, 49.27138123880673]}";Grandview-Woodland
WH-S11-015;DSTR;TC;TC1;1.5;3.5;W-WEST;W-WEST;Blue;Yes;;;;SWC GRAVELEY ST & WOODLAND DRIVE;19B33;COVAV;;;1994-01-01;__FJ8SZI;Active;;N;IN_SERVICE;No;2009-11-10T10:43:42+01:00;covDBimport;SDE 834766;33047;33047;"{""type"": ""Point"", ""coordinates"": [-123.07363929889361, 49.27046134428176]}";Grandview-Woodland
WH-S11-017;DSTR;TC;TC1;4.6;1.0;S-SOUTH;S-SOUTH;Green;Yes;;;;SWC WOODLAND DRIVE & E 2ND AV;33A02;COVAV;;;1954-01-01;__FJ8SZJ;Active;;N;IN_SERVICE;No;2009-11-10T10:41:04+01:00;covDBimport;SDE 834766;33529;33529;"{""type"": ""Point"", ""coordinates"": [-123.07362507360891, 49.268596937159344]}";Grandview-Woodland
WH-S11-020;DSTR;TC;TC1;2.4;1.0;W-WEST;W-WEST;Blue;Yes;;;;SWC GRAVELEY ST & COTTON DRIVE;19B34;COVAV;;;1994-01-01;__FJ8TB7;Active;;N;IN_SERVICE;No;2009-11-10T10:32:49+01:00;covDBimport;SDE 834766;31704;31704;"{""type"": ""Point"", ""coordinates"": [-123.07171223812877, 49.27044890166414]}";Grandview-Woodland
WH-S11-021;DSTR;TC;TC1;1.2;10.0;E-EAST;E-EAST;Blue;Yes;;;;SEC COTTON DRIVE & E 1ST AV;19B44;COVAV;;;2003-01-01;__FJEEW5;Active;;N;IN_SERVICE;Yes;2009-11-10T10:03:20+01:00;covDBimport;SDE 834766;27653;27653;"{""type"": ""Point"", ""coordinates"": [-123.07144969091712, 49.269495348787935]}";Grandview-Woodland
WH-S11-025;DSTR;TC;TC1;1.8;1.0;W-WEST;W-WEST;Green;No;;;;SWC E 2ND AV & COMMERCIAL DRIVE;33A04;COVAV;2020-07-08;Misting station - UNDER PRESSURE - approx. 3-6 months;1954-01-01;__FJ8TBF;Active;;N;IN_SERVICE;No;2009-11-10T10:30:27+01:00;covDBimport;ZEN23;28991;28991;"{""type"": ""Point"", ""coordinates"": [-123.06983180717582, 49.2686253870458]}";Grandview-Woodland
WH-S11-034;DSTR;TC;TC1;3.0;2.5;E-WEST;E-WEST;Blue;Yes;;;;SWS E 1ST AV & SALSBURY DRIVE;19B41;COVAV;;;1937-01-01;__FJ8TBB;Active;;N;IN_SERVICE;No;2009-11-10T10:15:41+01:00;covDBimport;SDE 834766;28111;28111;"{""type"": ""Point"", ""coordinates"": [-123.06778278092547, 49.26951534162507]}";Grandview-Woodland
WH-S12-008;DSTR;TC;C71P;2.4;3.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC MCLEAN DRIVE & E 7TH AV;33A34;COVAV;;;;__FND30S;Active;;N;IN_SERVICE;Yes;2009-11-10T10:38:00+01:00;covDBimport;ENYAPGK;30594;30594;"{""type"": ""Point"", ""coordinates"": [-123.07561431823865, 49.264120747093905]}";Grandview-Woodland
WH-S12-009;DSTR;TC;C71P;2.1;1.5;N-NORTH;N-NORTH;Blue;Yes;;;WS 2000;MCLEAN DRIVE;33A31;COVAV;2016-10-19;Possible main break so closing valves until repair is made;2003-01-01;__FJE7ZK;Active;;N;IN_SERVICE;Yes;2009-11-10T10:31:13+01:00;covDBimport;ENTSD;29399;29399;"{""type"": ""Point"", ""coordinates"": [-123.07560967614768, 49.26613817615283]}";Grandview-Woodland
WH-S12-012;DSTR;TC;C71P;3.4;1.0;E-EAST;E-EAST;Blue;Yes;;;;SEC E 5TH AV & WOODLAND DRIVE;33A29;COVAV;;;1998-01-01;__FJD6RH;Active;;N;IN_SERVICE;Yes;2009-11-10T10:37:51+01:00;covDBimport;SDE 834766;30374;30374;"{""type"": ""Point"", ""coordinates"": [-123.0733692555858, 49.26593313569987]}";Grandview-Woodland
WH-S12-026;DSTR;TC;TC1;6.4;1.0;E-EAST;E-EAST;Green;Yes;;;;SEC MCSPADDEN AV & COMMERCIAL DRIVE;33A23;COVAV;;;1999-01-01;__FJ8TAB;Active;;N;IN_SERVICE;No;2009-11-10T10:45:00+01:00;covDBimport;SDE 834766;32396;32396;"{""type"": ""Point"", ""coordinates"": [-123.06948619030425, 49.266383299294276]}";Grandview-Woodland
WH-S12-027;DSTR;TC;C71P;0.0;1.5;;;Blue;Yes;;;Eend 1700;5TH AV;33A27;COVAV;;;1998-01-01;__FJD6T4;Active;;N;IN_SERVICE;Yes;2009-11-10T10:38:04+01:00;covDBimport;SDE 834766;30603;30603;"{""type"": ""Point"", ""coordinates"": [-123.06781469449247, 49.26571037198084]}";Grandview-Woodland
WH-S12-028;DSTR;AVK;2780;135.3;1.5;E-EAST;E-EAST;Blue;Yes;;;SS 1800;E 6TH AV;33A22;COVAV;;;2007-06-28;__FJD6T6;Active;;N;IN_SERVICE;Yes;2009-11-10T10:43:26+01:00;covDBimport;SDE 834766;32968;32968;"{""type"": ""Point"", ""coordinates"": [-123.06769540854128, 49.26498325181866]}";Grandview-Woodland
WH-S12-030;DSTR;TC;TC1;3.7;3.5;E-EAST;E-EAST;Green;Yes;;;;SEC E 8TH AV & GRANDVIEW HIGHWAY NO;33B04;COVAV;;;1964-01-01;__FJ8TA4;Active;;N;IN_SERVICE;No;2009-11-10T10:27:00+01:00;covDBimport;SDE 834766;28970;28970;"{""type"": ""Point"", ""coordinates"": [-123.06798374791371, 49.26317996691543]}";Grandview-Woodland
WH-S13-002;DSTR;TC;TC1;1.5;11.0;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC CLARK DRIVE & E 10TH AV;32D06;COVAV;;;1991-01-01;__FJ8V2S;Active;;N;IN_SERVICE;No;2009-11-10T10:00:19+01:00;covDBimport;ENYAMW;27583;27583;"{""type"": ""Point"", ""coordinates"": [-123.07774968989868, 49.26132063336563]}";Mount Pleasant
WH-S13-006;DSTR;Clow;2780;1.2;1.9;W-WEST;W-WEST;Blue;Yes;;;;NWC E 13TH AV & CLARK DRIVE;40A01;COVAV;;;1961-01-01;__FJ8V2Q;Active;;N;IN_SERVICE;Yes;2009-11-10T10:30:00+01:00;covDBimport;ENYAMW;29102;29102;"{""type"": ""Point"", ""coordinates"": [-123.07774944911722, 49.258796424549]}";Mount Pleasant
WH-S13-007;DSTR;TC;TC1;121.0;2.0;W-WEST;W-WEST;Green;Yes;;;MidBlk 1400;E 13TH AV;40A02;COVAV;;;1961-01-01;__FJ8SZ5;Active;;N;IN_SERVICE;No;2009-11-10T10:44:44+01:00;covDBimport;SDE 834766;32093;32093;"{""type"": ""Point"", ""coordinates"": [-123.07550536572933, 49.25862690489299]}";Kensington-Cedar Cottage
WH-S13-010;DSTR;TC;C71P;0.0;2.0;;;Blue;Yes;;;MidBlk 1400;E 12TH AV;33B33;COVAV;;;2005-07-07;__FJ8W8Y;Active;;N;IN_SERVICE;Yes;2009-11-10T10:38:34+01:00;covDBimport;SDE 834766;30318;30318;"{""type"": ""Point"", ""coordinates"": [-123.07546758936662, 49.25970200130841]}";Kensington-Cedar Cottage
WH-S13-015;DSTR;TC;C71P;1.5;1.0;N-NORTH;N-NORTH;Blue;Yes;;;;NWC MCLEAN DRIVE & E BROADWAY;33B10;COVAV;;;1992-01-01;__FJD6W8;Active;;N;IN_SERVICE;Yes;2009-11-10T10:08:20+01:00;covDBimport;ENYAMW;27626;27626;"{""type"": ""Point"", ""coordinates"": [-123.07570085520896, 49.262521351919744]}";Grandview-Woodland
WH-S13-018;DSTR;AVK;2780;2.1;0.9;E-EAST;E-EAST;Blue;No;;;;NEC E BROADWAY & COMMERCIAL DRIVE;33B32;COVAV;2020-07-07;Handwash station - UNDER PRESSURE - approx. 3-6 months;1993-01-01;__FJD6WV;Active;;N;IN_SERVICE;Yes;2009-11-10T10:38:00+01:00;covDBimport;ZEN23;30535;30535;"{""type"": ""Point"", ""coordinates"": [-123.06946946561104, 49.26243020529098]}";Grandview-Woodland
WH-S13-022;DSTR;TC;TC1;3.0;3.0;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC COMMERCIAL DRIVE & E 10TH AV;33B15;COVAV;;;1954-01-01;__FJFK4G;Active;;N;IN_SERVICE;No;2009-11-10T10:44:40+01:00;covDBimport;SDE 834766;32015;32015;"{""type"": ""Point"", ""coordinates"": [-123.06992519856547, 49.26125295245935]}";Kensington-Cedar Cottage
WH-S13-023;DSTR;TC;TC1;117.3;0.5;E-EAST;E-EAST;Blue;Yes;;;MidBlk 1600;E 10TH AV;33B29;COVAV;;;1980-01-01;__FJ8T92;Active;;N;IN_SERVICE;No;2009-11-10T10:31:00+01:00;covDBimport;SDE 834766;29458;29458;"{""type"": ""Point"", ""coordinates"": [-123.07176492661199, 49.26131118377652]}";Kensington-Cedar Cottage
WH-S13-026;DSTR;TC;TC1;4.0;3.4;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC COMMERCIAL DRIVE & E 11TH AV;33B18;COVAV;;;1954-01-01;__FJ8T98;Active;;N;IN_SERVICE;No;2009-11-10T10:31:24+01:00;covDBimport;SDE 834766;29309;29309;"{""type"": ""Point"", ""coordinates"": [-123.0699431616505, 49.26033858757757]}";Kensington-Cedar Cottage
WH-S13-027;DSTR;TC;TC1;129.5;0.3;E-EAST;E-EAST;Blue;Yes;;;MidBlk 1600;E 11TH AV;33B30;COVAV;;;1980-01-01;__FJ8T90;Active;;N;IN_SERVICE;No;2009-11-10T10:33:26+01:00;covDBimport;SDE 834766;31508;31508;"{""type"": ""Point"", ""coordinates"": [-123.07179247628602, 49.26040625762646]}";Kensington-Cedar Cottage
WH-S13-030;DSTR;TC;TC1;131.1;3.5;W-WEST;W-WEST;Blue;Yes;;;MidBlk 1800;E 12TH AV;33B25;COVAV;;;1994-01-01;__FJ8T94;Active;;N;IN_SERVICE;No;2009-11-10T10:15:00+01:00;covDBimport;ENYAMW;28066;28066;"{""type"": ""Point"", ""coordinates"": [-123.067871853939, 49.25962220302063]}";Kensington-Cedar Cottage
WH-S13-032;DSTR;TC;TC1;130.5;1.0;E-EAST;E-EAST;Green;Yes;;;MidBlk 1600;E 13TH AV;40A04;COVAV;;;1959-01-01;__FJ8T8Y;Active;;N;IN_SERVICE;No;2009-11-10T10:11:00+01:00;covDBimport;ENYAMW;27951;27951;"{""type"": ""Point"", ""coordinates"": [-123.07177338418929, 49.25859466094391]}";Kensington-Cedar Cottage
WH-S14-003;DSTR;TC;TC1;4.3;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC CLARK DRIVE & E 16TH AV;40A23;COVAV;;;;__FJ8V2J;Active;;N;IN_SERVICE;No;2009-11-10T10:24:51+01:00;covDBimport;SDE 834766;28609;28609;"{""type"": ""Point"", ""coordinates"": [-123.07769088844518, 49.25637073348345]}";Kensington-Cedar Cottage
WH-S14-005;DSTR;TC;TC1;2.7;1.8;S-SOUTH;S-SOUTH;Green;Yes;;;;SEC CLARK DRIVE & E 18TH AV;40B01;COVAV;;;1959-01-01;__FJ8V2L;Active;;N;IN_SERVICE;No;2009-11-10T10:33:27+01:00;covDBimport;SDE 834766;31512;31512;"{""type"": ""Point"", ""coordinates"": [-123.07777126023349, 49.25431836648557]}";Kensington-Cedar Cottage
WH-S14-008;DSTR;Clow;BrigadierM;4.0;4.3;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC KNIGHT ST & E 15TH AV;40A14;COVAV;;;1959-01-01;__FJ8V2N;Active;;N;IN_SERVICE;Yes;2009-11-10T10:35:00+01:00;covDBimport;SDE 834766;30916;30916;"{""type"": ""Point"", ""coordinates"": [-123.07601928661035, 49.256483395112696]}";Kensington-Cedar Cottage
WH-S14-009;DSTR;Mueller;CENTURION;3.7;1.2;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC KNIGHT ST & E 16TH AV;40A24;COVAV;;;1959-11-25;__FJ8WOD;Active;"old attributes:&nbsp; TC, TC#1, 3.7 S; 1/1/1959";N;IN_SERVICE;Yes;2009-11-10T10:15:32+01:00;covDBimport;RIH83;28101;28101;"{""type"": ""Point"", ""coordinates"": [-123.07602683501638, 49.256092107230906]}";Kensington-Cedar Cottage
WH-S14-012;DSTR;TC;TC1;2.6;1.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC WOODLAND DRIVE & E 14TH AV;40A07;COVAV;;;2001-01-01;__FJ8SZ0;Active;;N;IN_SERVICE;No;2009-11-10T10:41:49+01:00;covDBimport;SDE 834766;33486;33486;"{""type"": ""Point"", ""coordinates"": [-123.07376734234911, 49.257668787085]}";Kensington-Cedar Cottage
WH-S14-015;DSTR;TC;TC1;0.9;5.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC WOODLAND DRIVE & E 15TH AV;40A13;COVAV;;;1961-01-01;__FJ8SZ1;Active;;N;IN_SERVICE;No;2009-11-10T10:13:41+01:00;covDBimport;SDE 834766;27912;27912;"{""type"": ""Point"", ""coordinates"": [-123.07432618494136, 49.256441337668065]}";Kensington-Cedar Cottage
WH-S14-018;DSTR;TC;TC1;3.0;1.8;N-NORTH;N-NORTH;Blue;Yes;;;;NWC FLEMING ST & E 18TH AV;40B04;COVAV;;;2004-07-12;__FJ8T8D;Active;;N;IN_SERVICE;No;2009-11-10T10:38:21+01:00;covDBimport;SDE 834766;29795;29795;"{""type"": ""Point"", ""coordinates"": [-123.07108775412593, 49.25444568172775]}";Kensington-Cedar Cottage
WH-S14-019;DSTR;TC;TC1;4.6;1.8;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC FLEMING ST & E 15TH AV;40A18;COVAV;;;2004-07-12;__FLJ1ZZ;Active;;N;IN_SERVICE;No;2009-11-10T10:38:01+01:00;covDBimport;SDE 834766;30531;30531;"{""type"": ""Point"", ""coordinates"": [-123.07100069754583, 49.25627530855425]}";Kensington-Cedar Cottage
WH-S14-024;DSTR;TC;TC1;7.3;1.8;E-EAST;E-EAST;Blue;Yes;;;;NEC E 15TH AV & COMMERCIAL DRIVE;40A19;COVAV;;;;__FJ8T8G;Active;;N;IN_SERVICE;No;2009-11-10T10:40:04+01:00;covDBimport;SDE 834766;33302;33302;"{""type"": ""Point"", ""coordinates"": [-123.06959818539151, 49.25692110090146]}";Kensington-Cedar Cottage
WH-S14-028;DSTR;TC;TC1;2.4;1.8;E-EAST;E-EAST;Blue;Yes;;;;SEC E 16TH AV & FINDLAY ST;40C07;COVAV;;;1963-01-01;__FJ8T8L;Active;;N;IN_SERVICE;No;2009-11-10T10:34:39+01:00;covDBimport;ZEN23;31400;31400;"{""type"": ""Point"", ""coordinates"": [-123.06769593336833, 49.256203090634195]}";Kensington-Cedar Cottage
WH-S15-003;DSTR;TC;TC1;3.7;2.1;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC CLARK DRIVE & E 21ST AV;40B21;COVAV;;;;__FJ8V2B;Active;;N;IN_SERVICE;No;2009-11-10T10:30:19+01:00;covDBimport;SDE 834766;29098;29098;"{""type"": ""Point"", ""coordinates"": [-123.0778628563323, 49.25159583801028]}";Kensington-Cedar Cottage
WH-S15-004;DSTR;TC;TC1;3.4;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC CLARK DRIVE & E 23RD AV;52A02;COVAV;;;1959-01-01;__FJ8V2C;Active;;N;IN_SERVICE;No;2009-11-10T10:41:02+01:00;covDBimport;SDE 834766;33464;33464;"{""type"": ""Point"", ""coordinates"": [-123.07792920610392, 49.2497930961865]}";Kensington-Cedar Cottage
WH-S15-007;DSTR;TC;C71P;3.7;1.5;E-EAST;E-EAST;Blue;Yes;;;;NEC E 21ST AV & KNIGHT ST;40B25;COVAV;;;;__FJD74E;Active;;N;IN_SERVICE;Yes;2009-11-10T10:36:07+01:00;covDBimport;SDE 834766;31149;31149;"{""type"": ""Point"", ""coordinates"": [-123.07582388520393, 49.251767617672414]}";Kensington-Cedar Cottage
WH-S15-009;DSTR;Clow;BrigadierM;3.7;4.4;S-SOUTH;S-SOUTH;Green;Yes;;;;SWC KNIGHT ST & E 19TH AV;40B17;COVAV;;;2004-01-01;__FJG74Y;Active;;N;IN_SERVICE;Yes;2009-11-10T10:44:00+01:00;covDBimport;SDE 834766;32749;32749;"{""type"": ""Point"", ""coordinates"": [-123.07613434767802, 49.25337895252345]}";Kensington-Cedar Cottage
WH-S15-012;DSTR;TC;TC1;1.8;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NWC FLEMING ST & E 20TH AV;40B14;COVAV;;;1960-01-01;__FJ8T7E;Active;;N;IN_SERVICE;No;2009-11-10T10:30:43+01:00;covDBimport;SDE 834766;29136;29136;"{""type"": ""Point"", ""coordinates"": [-123.07164411926969, 49.25263445625238]}";Kensington-Cedar Cottage
WH-S15-015;DSTR;TC;TC1;3.7;1.8;N-NORTH;N-NORTH;Green;Yes;;;;NWC WELWYN ST & E 20TH AV;40B09;COVAV;;;1958-01-01;__FJ8T7L;Active;;N;IN_SERVICE;No;2009-11-10T10:22:06+01:00;covDBimport;SDE 834766;28436;28436;"{""type"": ""Point"", ""coordinates"": [-123.0694909745048, 49.25262101022233]}";Kensington-Cedar Cottage
WH-S15-019;DSTR;TC;TC1;1.5;1.5;E-EAST;E-EAST;Blue;Yes;;;;SWC E 22ND AV & WELWYN ST;52A16;COVAV;;;1960-01-01;__FJ8T7N;Active;;N;IN_SERVICE;No;2009-11-10T10:34:49+01:00;covDBimport;SDE 834766;31614;31614;"{""type"": ""Point"", ""coordinates"": [-123.0700206726591, 49.25027111098427]}";Kensington-Cedar Cottage
WH-S15-023;DSTR;TC;TC1;2.4;1.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC LANARK ST & E 21ST AV;40B22;COVAV;;;1968-01-01;__FJ8SYV;Active;;N;IN_SERVICE;No;2009-11-10T10:03:17+01:00;covDBimport;SDE 834766;27652;27652;"{""type"": ""Point"", ""coordinates"": [-123.07478137611417, 49.25156143400563]}";Kensington-Cedar Cottage
WH-S15-024;DSTR;TC;TC1;1.5;0.9;W-WEST;W-WEST;Blue;Yes;;;;SWC E 22ND AV & DUMFRIES ST;52A08;COVAV;;;1960-01-01;__FJ8SYX;Active;;N;IN_SERVICE;No;2009-11-10T10:38:22+01:00;covDBimport;SDE 834766;30090;30090;"{""type"": ""Point"", ""coordinates"": [-123.07346036642129, 49.25031648787111]}";Kensington-Cedar Cottage
WH-S15-027;DSTR;TC;TC1;113.1;1.2;E-EAST;E-EAST;Blue;Yes;;;NS 1400;KINGSWAY;52A05;COVAV;;;1965-01-01;__FJ8WII;Active;;N;IN_SERVICE;No;2009-11-10T10:41:07+01:00;covDBimport;SDE 834766;33544;33544;"{""type"": ""Point"", ""coordinates"": [-123.07459110477173, 49.249630587995746]}";Kensington-Cedar Cottage
WH-S15-028;DSTR;Clow;BrigadierM;3.0;0.0;E-EAST;E-EAST;Yellow;Yes;;;;NEC E 19TH AV & DUMFRIES ST;40B29;COVAV;;;1950-01-01;__FJ8T7C;Active;;N;IN_SERVICE;Yes;2009-11-10T10:36:00+01:00;covDBimport;SDE 834766;31174;31174;"{""type"": ""Point"", ""coordinates"": [-123.07274647277026, 49.25352590445799]}";Kensington-Cedar Cottage
WH-S16-006;DSTR;TC;TC1;115.2;1.5;W-WEST;W-WEST;Blue;Yes;;;MidBlk 1300;E 27TH AV;52B01;COVAV;;;1963-01-01;__FJ8VOT;Active;;N;IN_SERVICE;No;2009-11-10T10:43:55+01:00;covDBimport;SDE 834766;33096;33096;"{""type"": ""Point"", ""coordinates"": [-123.07797165167028, 49.246521214873965]}";Kensington-Cedar Cottage
WH-S16-007;DSTR;Mueller;CENTURION;0.6;2.5;E-EAST;E-EAST;Green;Yes;;;;NEC E 27TH AV & KNIGHT ST;52B02;COVAV;;;1968-01-01;__FJ8VOY;Active;;N;IN_SERVICE;Yes;2009-11-10T10:44:18+01:00;covDBimport;ENYAMW;32441;32441;"{""type"": ""Point"", ""coordinates"": [-123.0760354796453, 49.246474182992756]}";Kensington-Cedar Cottage
WH-S16-012;DSTR;TC;TC1;1.5;0.9;E-EAST;E-EAST;Yellow;Yes;;;;NEC E 26TH AV & DUMFRIES ST;52A23;COVAV;;;2002-01-01;__FJ8WMH;Active;;N;IN_SERVICE;Yes;2009-11-10T10:37:39+01:00;covDBimport;SDE 834766;30089;30089;"{""type"": ""Point"", ""coordinates"": [-123.07321984067462, 49.24790690906975]}";Kensington-Cedar Cottage
WH-S16-016;DSTR;TC;TC1;9.4;0.9;W-EAST;W-EAST;Blue;Yes;;;Nend 4000;FLEMING ST;52A10;COVAV;;;1994-01-01;__FJ8W91;Active;;N;IN_SERVICE;No;2009-11-10T10:45:47+01:00;covDBimport;SDE 834766;32334;32334;"{""type"": ""Point"", ""coordinates"": [-123.07252016923917, 49.24899269665865]}";Kensington-Cedar Cottage
WH-S16-027;DSTR;TC;TC1;43.6;2.1;N-NORTH;N-NORTH;Yellow;Yes;;;WS 4400;ELWYN ST;52B21;COVAV;;;1955-01-01;__FJ8T76;Active;;N;IN_SERVICE;No;2009-11-10T10:41:02+01:00;covDBimport;ENYAMW;33465;33465;"{""type"": ""Point"", ""coordinates"": [-123.07010194415956, 49.24555990033055]}";Kensington-Cedar Cottage
WH-S16-028;DSTR;Clow;BrigadierM;7.2;0.9;S of SLV at Kingsway;S of SLV at Kingsway;Green;Yes;;;;SEC PERRY ST & KINGSWAY;52A20;COVAV;;;1963-01-01;__FJ8T71;Active;;N;IN_SERVICE;Yes;2009-11-10T10:45:00+01:00;covDBimport;SDE 834766;32589;32589;"{""type"": ""Point"", ""coordinates"": [-123.0711817344361, 49.247754301387985]}";Kensington-Cedar Cottage
WH-S16-032;DSTR;AVK;2780;101.2;1.9;S-SOUTH;S-SOUTH;Green;Yes;;;ES 4000;COMMERCIAL ST;52C02;COVAV;;;1957-01-01;__FJ8WIJ;Active;Due to limitations with Topobase and Hansen data integration the Installation date shown in this form cannot be changed without losing historical data.  the replacement date of this hydrant is 7/22/2010;N;IN_SERVICE;Yes;2009-11-10T10:20:50+01:00;covDBimport;SDE 834766;28507;28507;"{""type"": ""Point"", ""coordinates"": [-123.06785015697243, 49.24929821407742]}";Kensington-Cedar Cottage
WH-S17-002;DSTR;Mueller;SupCent250;3.0;0.9;W-WEST;W-WEST;Green;Yes;;;;SWC E 31ST AV & HENRY ST;53A33;COVAV;;;1955-01-01;__FJ8VOL;Active;;N;IN_SERVICE;Yes;2009-11-10T10:35:09+01:00;covDBimport;RIH83;30888;30888;"{""type"": ""Point"", ""coordinates"": [-123.0778082343935, 49.242440690727825]}";Kensington-Cedar Cottage
WH-S17-003;DSTR;Mueller;CENTURION;1.5;5.5;N-NORTH;N-NORTH;Blue;Yes;;;;WS KNIGHT ST & E 32ND AV;53A14;COVAV;;;;__FJ8VON;Active;;N;IN_SERVICE;Yes;2009-11-10T10:44:00+01:00;covDBimport;ENYAMW;32096;32096;"{""type"": ""Point"", ""coordinates"": [-123.07648798722593, 49.24175007240574]}";Kensington-Cedar Cottage
WH-S17-008;DSTR;TC;TC1;2.4;1.5;N-NORTH;N-NORTH;Green;Yes;;;;NEC DUMFRIES ST & E 31ST AV;52B14;COVAV;;;1967-01-01;__FJ8SYN;Active;;N;IN_SERVICE;No;2009-11-10T10:37:04+01:00;covDBimport;SDE 834766;30279;30279;"{""type"": ""Point"", ""coordinates"": [-123.07344368662137, 49.24305492712031]}";Kensington-Cedar Cottage
WH-S17-010;DSTR;Mueller;SupCent250;3.0;0.6;S-SOUTH;S-SOUTH;Yellow;Yes;;;;SEC LANARK ST & E 31ST AV;52B11;COVAV;;;1948-01-01;__FJ8SYM;Active;;N;IN_SERVICE;Yes;2009-11-10T10:38:17+01:00;covDBimport;PIY88;29722;29722;"{""type"": ""Point"", ""coordinates"": [-123.07472598506874, 49.242939397556135]}";Kensington-Cedar Cottage
WH-S17-011;DSTR;Mueller;CENTURION;3.0;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC LANARK ST & E 32ND AV;53A16;COVAV;;;1995-01-01;__FJD79I;Active;;N;IN_SERVICE;Yes;2009-11-10T10:34:00+01:00;covDBimport;ENYAMW;31732;31732;"{""type"": ""Point"", ""coordinates"": [-123.07476214195289, 49.24152620423887]}";Kensington-Cedar Cottage
WH-S17-012;DSTR;TC;TC1;2.4;4.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC FLEMING ST & E 32ND AV;53A20;COVAV;;;1987-01-01;__FJ8T6Q;Active;;N;IN_SERVICE;No;2009-11-10T10:32:22+01:00;covDBimport;SDE 834766;31197;31197;"{""type"": ""Point"", ""coordinates"": [-123.07207520516742, 49.2415046231394]}";Kensington-Cedar Cottage
WH-S17-013;DSTR;TC;TC1;2.1;1.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC FLEMING ST & E 31ST AV;52B18;COVAV;;;1964-01-01;__FJ8T6U;Active;;N;IN_SERVICE;No;2009-11-10T10:45:58+01:00;covDBimport;SDE 834766;32551;32551;"{""type"": ""Point"", ""coordinates"": [-123.07203391824858, 49.24290066489016]}";Kensington-Cedar Cottage
