SUBSYSTEM;SIZE;OPEN_IND;X_OFFSET_FROM_PROP_LINE_M;X_OFFSET_DIRECTION;Y_OFFSET_FROM_PROP_LINE_M;Y_OFFSET_DIRECTION;Geom;Geo Local Area
Distribution;SMALL;OPEN;6.4;E;1.8;N;"{""type"": ""Point"", ""coordinates"": [-123.09165488890498, 49.27834857234639]}";Strathcona
Distribution;SMALL;OPEN;7.0;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.09297158430049, 49.2662612028783]}";Mount Pleasant
Distribution;SMALL;OPEN;7.3;E;3.7;S;"{""type"": ""Point"", ""coordinates"": [-123.09310606002785, 49.257891566417214]}";Mount Pleasant
Distribution;SMALL;OPEN;0.3;E;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.16594081496596, 49.23662957267607]}";Arbutus-Ridge
Distribution;SMALL;OPEN;0.0;E;5.2;S;"{""type"": ""Point"", ""coordinates"": [-123.16528507950247, 49.24710827096068]}";Arbutus-Ridge
Distribution;SMALL;OPEN;5.8;W;0.9;N;"{""type"": ""Point"", ""coordinates"": [-123.17857482489356, 49.24511208682373]}";Dunbar-Southlands
Distribution;SMALL;OPEN;0.0;W;4.3;S;"{""type"": ""Point"", ""coordinates"": [-123.18205971031581, 49.24621081314905]}";Dunbar-Southlands
Distribution;SMALL;OPEN;5.5;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.17291691722161, 49.24412900461655]}";Dunbar-Southlands
Distribution;SMALL;OPEN;0.0;W;4.9;S;"{""type"": ""Point"", ""coordinates"": [-123.17318395611609, 49.23667687983553]}";Dunbar-Southlands
Distribution;SMALL;OPEN;7.3;W;3.4;S;"{""type"": ""Point"", ""coordinates"": [-123.11278047859557, 49.28719849840204]}";Downtown
Distribution;SMALL;OPEN;6.4;E;0.3;S;"{""type"": ""Point"", ""coordinates"": [-123.11244839189912, 49.28118367718642]}";Downtown
Distribution;SMALL;OPEN;6.1;W;10.4;S;"{""type"": ""Point"", ""coordinates"": [-123.10995531781629, 49.26907991148858]}";Mount Pleasant
Distribution;SMALL;OPEN;1.2;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.1016614498491, 49.264706546962465]}";Mount Pleasant
Distribution;SMALL;OPEN;5.8;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.10960199776449, 49.25772791884634]}";Mount Pleasant
Distribution;SMALL;OPEN;0.9;W;3.0;N;"{""type"": ""Point"", ""coordinates"": [-123.10725782292793, 49.25664713978269]}";Riley Park
Distribution;SMALL;OPEN;0.3;W;7.6;S;"{""type"": ""Point"", ""coordinates"": [-123.10304312497954, 49.251857125771295]}";Riley Park
Distribution;SMALL;OPEN;;;83.0;S;"{""type"": ""Point"", ""coordinates"": [-123.03133502022428, 49.239569864195175]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;0.9;W;8.8;N;"{""type"": ""Point"", ""coordinates"": [-123.1273262183572, 49.28951205562505]}";Downtown
Distribution;SMALL;OPEN;8.4;W;13.0;N;"{""type"": ""Point"", ""coordinates"": [-123.124967675881, 49.276645591258365]}";Downtown
Distribution;SMALL;OPEN;8.4;W;37.7;S;"{""type"": ""Point"", ""coordinates"": [-123.1256526169324, 49.27619232758966]}";Downtown
Distribution;SMALL;OPEN;5.1;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.12823399029891, 49.27444180744459]}";Downtown
Distribution;SMALL;OPEN;4.2;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.1268421554487, 49.27535445744193]}";Downtown
Distribution;SMALL;OPEN;0.3;W;9.0;N;"{""type"": ""Point"", ""coordinates"": [-123.14794898847036, 49.27243198140571]}";Kitsilano
Distribution;SMALL;OPEN;6.9;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.13150479068089, 49.21084031825189]}";Marpole
Distribution;SMALL;OPEN;4.9;W;15.0;N;"{""type"": ""Point"", ""coordinates"": [-123.11274593695781, 49.26504458365023]}";Mount Pleasant
Distribution;SMALL;OPEN;0.0;E;6.9;S;"{""type"": ""Point"", ""coordinates"": [-123.09014363852084, 49.24174040414691]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;6.2;W;7.6;S;"{""type"": ""Point"", ""coordinates"": [-123.14141631011849, 49.25897986338953]}";Fairview
Distribution;SMALL;OPEN;2.4;E;0.9;N;"{""type"": ""Point"", ""coordinates"": [-123.08714977958412, 49.271693118683224]}";Strathcona
Distribution;SMALL;OPEN;7.4;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.14158896860515, 49.2286920356609]}";Kerrisdale
Distribution;SMALL;OPEN;8.3;E;3.0;N;"{""type"": ""Point"", ""coordinates"": [-123.0693877952581, 49.26706550040779]}";Grandview-Woodland
Distribution;SMALL;OPEN;6.4;E;4.9;S;"{""type"": ""Point"", ""coordinates"": [-123.08147470213831, 49.25969711183909]}";Mount Pleasant
Distribution;SMALL;OPEN;3.7;W;6.3;S;"{""type"": ""Point"", ""coordinates"": [-123.077772424006, 49.2596773371598]}";Mount Pleasant
Distribution;SMALL;OPEN;1.4;E;3.6;S;"{""type"": ""Point"", ""coordinates"": [-123.0950354471237, 49.238864842543336]}";Riley Park
Distribution;SMALL;OPEN;21.0;W;7.4;S;"{""type"": ""Point"", ""coordinates"": [-123.18165181995617, 49.257982404142176]}";Kitsilano
Distribution;SMALL;OPEN;6.0;E;10.6;S;"{""type"": ""Point"", ""coordinates"": [-123.12782936707595, 49.2926277038096]}";Downtown
Distribution;SMALL;OPEN;9.7;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.09953268653626, 49.28237394640178]}";Strathcona
Distribution;SMALL;OPEN;9.7;W;31.2;N;"{""type"": ""Point"", ""coordinates"": [-123.09956034730608, 49.28175048485669]}";Strathcona
Distribution;SMALL;OPEN;0.0;W;6.7;S;"{""type"": ""Point"", ""coordinates"": [-123.15266855805905, 49.217199336583334]}";Kerrisdale
Distribution;SMALL;OPEN;7.1;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.15459636518702, 49.2161711035459]}";Kerrisdale
Distribution;SMALL;OPEN;2.75;W;;;"{""type"": ""Point"", ""coordinates"": [-123.15381545018664, 49.2619278635896]}";Kitsilano
Distribution;SMALL;OPEN;8.1;E;6.7;N;"{""type"": ""Point"", ""coordinates"": [-123.15048158510193, 49.266529407403695]}";Kitsilano
Distribution;SMALL;OPEN;5.8;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.11342184872441, 49.2323361427503]}";Oakridge
Distribution;SMALL;OPEN;5.3;W;7.8;S;"{""type"": ""Point"", ""coordinates"": [-123.0882169376399, 49.236545798002595]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;0.0;E;6.4;S;"{""type"": ""Point"", ""coordinates"": [-123.09395013313191, 49.247698054810364]}";Riley Park
Distribution;SMALL;OPEN;7.0;W;183.0;N;"{""type"": ""Point"", ""coordinates"": [-123.13136760594064, 49.2147441409245]}";Marpole
Distribution;SMALL;OPEN;61.5;W;5.9;S;"{""type"": ""Point"", ""coordinates"": [-123.11561915437606, 49.21321980671398]}";Marpole
Distribution;SMALL;OPEN;0.0;W;7.1;N;"{""type"": ""Point"", ""coordinates"": [-123.09041285926382, 49.24453237841696]}";Riley Park
Distribution;SMALL;OPEN;0.0;W;5.5;S;"{""type"": ""Point"", ""coordinates"": [-123.0469136458993, 49.27912420319807]}";Hastings-Sunrise
Distribution;SMALL;OPEN;5.3;W;1.5;S;"{""type"": ""Point"", ""coordinates"": [-123.05445305709277, 49.27916736532083]}";Hastings-Sunrise
Dedicated Fire Protection Sys;LARGE;OPEN;0.9;E;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.12763351553507, 49.276032767696755]}";Downtown
Dedicated Fire Protection Sys;LARGE;OPEN;34.5;E;9.1;S;"{""type"": ""Point"", ""coordinates"": [-123.11636406965982, 49.285652714278235]}";Downtown
Dedicated Fire Protection Sys;LARGE;OPEN;78.0;W;7.6;S;"{""type"": ""Point"", ""coordinates"": [-123.12153942701468, 49.28789669209723]}";Downtown
Dedicated Fire Protection Sys;LARGE;OPEN;8.8;W;9.0;S;"{""type"": ""Point"", ""coordinates"": [-123.12184173738952, 49.27617680835666]}";Downtown
Dedicated Fire Protection Sys;LARGE;OPEN;5.2;E;14.0;N;"{""type"": ""Point"", ""coordinates"": [-123.12736481279221, 49.273615292199906]}";Downtown
Distribution;SMALL;CLOSED;4.9;W;0.3;S;"{""type"": ""Point"", ""coordinates"": [-123.09730542629342, 49.22937882717936]}";Sunset
Distribution;SMALL;CLOSED;0.0;W;1.5;S;"{""type"": ""Point"", ""coordinates"": [-123.08257285533885, 49.280537668085344]}";Strathcona
Distribution;SMALL;CLOSED;7.0;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.08005033130601, 49.21631755771309]}";Sunset
Distribution;SMALL;CLOSED;7.4;W;5.4;N;"{""type"": ""Point"", ""coordinates"": [-123.17667014004718, 49.254598705776445]}";Dunbar-Southlands
Distribution;SMALL;CLOSED;6.7;W;;;"{""type"": ""Point"", ""coordinates"": [-123.18553692736954, 49.240538710316436]}";Dunbar-Southlands
Distribution;SMALL;OPEN;14.9;E;4.6;S;"{""type"": ""Point"", ""coordinates"": [-123.19650765780784, 49.24057356124316]}";Dunbar-Southlands
Distribution;SMALL;CLOSED;6.7;E;2.1;N;"{""type"": ""Point"", ""coordinates"": [-123.04961407402632, 49.263059208649544]}";Hastings-Sunrise
Distribution;SMALL;CLOSED;2.4;W;5.2;N;"{""type"": ""Point"", ""coordinates"": [-123.07709979538427, 49.27579888366658]}";Grandview-Woodland
Distribution;SMALL;OPEN;6.4;W;8.5;S;"{""type"": ""Point"", ""coordinates"": [-123.06579110538297, 49.22033632030098]}";Victoria-Fraserview
Distribution;SMALL;CLOSED;0.0;E;3.4;S;"{""type"": ""Point"", ""coordinates"": [-123.04384909686289, 49.291101207892794]}";Hastings-Sunrise
Distribution;SMALL;CLOSED;6.7;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.05473412051305, 49.27127198674581]}";Hastings-Sunrise
Distribution;SMALL;CLOSED;0.0;E;5.8;S;"{""type"": ""Point"", ""coordinates"": [-123.03949345297147, 49.24394807124406]}";Renfrew-Collingwood
Distribution;SMALL;CLOSED;7.0;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.02590184182097, 49.22457017716682]}";Killarney
Distribution;SMALL;CLOSED;0.0;E;15.0;N;"{""type"": ""Point"", ""coordinates"": [-123.18167528773644, 49.25782742459084]}";
Distribution;SMALL;CLOSED;;;;;"{""type"": ""Point"", ""coordinates"": [-123.13818950120508, 49.23246846715679]}";Oakridge
Distribution;SMALL;CLOSED;2.4;E;4.9;N;"{""type"": ""Point"", ""coordinates"": [-123.06559652163075, 49.285543464579696]}";Grandview-Woodland
Distribution;SMALL;CLOSED;3.4;W;6.4;N;"{""type"": ""Point"", ""coordinates"": [-123.03365877875807, 49.24706724321384]}";Renfrew-Collingwood
Distribution;SMALL;CLOSED;3.0;W;7.3;N;"{""type"": ""Point"", ""coordinates"": [-123.03366074260028, 49.24623709980716]}";Renfrew-Collingwood
Distribution;SMALL;CLOSED;7.3;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.10992001909484, 49.2509673755985]}";Riley Park
Distribution;SMALL;CLOSED;5.8;W;12.5;S;"{""type"": ""Point"", ""coordinates"": [-123.12649991141268, 49.26342786588354]}";Fairview
Distribution;SMALL;CLOSED;6.1;W;12.5;S;"{""type"": ""Point"", ""coordinates"": [-123.1360404973333, 49.26358144984376]}";Fairview
Distribution;SMALL;CLOSED;3.0;E;;;"{""type"": ""Point"", ""coordinates"": [-123.09738498480552, 49.22374157237121]}";Sunset
Distribution;SMALL;CLOSED;6.4;W;6.4;S;"{""type"": ""Point"", ""coordinates"": [-123.09091986284633, 49.2165886281711]}";Sunset
Distribution;SMALL;CLOSED;3.4;E;6.1;S;"{""type"": ""Point"", ""coordinates"": [-123.09098207622732, 49.22203242048215]}";Sunset
Distribution;SMALL;CLOSED;6.7;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.14352119290683, 49.21221484936951]}";Marpole
Distribution;SMALL;CLOSED;3.7;W;3.7;N;"{""type"": ""Point"", ""coordinates"": [-123.13972406182741, 49.227034383409034]}";Oakridge
Distribution;SMALL;CLOSED;5.5;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.12253492557973, 49.22139135610126]}";Oakridge
Distribution;SMALL;CLOSED;12.2;E;8.5;S;"{""type"": ""Point"", ""coordinates"": [-123.12422031437245, 49.20723865205064]}";Marpole
Distribution;SMALL;OPEN;6.1;E;6.4;N;"{""type"": ""Point"", ""coordinates"": [-123.08477226781827, 49.28270444382002]}";Strathcona
Distribution;SMALL;CLOSED;5.5;E;0.3;N;"{""type"": ""Point"", ""coordinates"": [-123.07935214350864, 49.27687764457625]}";Strathcona
Distribution;SMALL;CLOSED;7.0;E;1.5;N;"{""type"": ""Point"", ""coordinates"": [-123.08528039798531, 49.26232192906708]}";Mount Pleasant
Distribution;SMALL;CLOSED;6.1;E;2.4;S;"{""type"": ""Point"", ""coordinates"": [-123.09503573321575, 49.25903682203337]}";Mount Pleasant
Distribution;SMALL;CLOSED;6.1;W;4.0;S;"{""type"": ""Point"", ""coordinates"": [-123.17864666046744, 49.2376561950782]}";Dunbar-Southlands
Distribution;SMALL;CLOSED;5.2;W;8.2;N;"{""type"": ""Point"", ""coordinates"": [-123.1049864609004, 49.259350021290395]}";Mount Pleasant
Distribution;SMALL;OPEN;6.1;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.1027814906628, 49.239167988903304]}";Riley Park
Distribution;SMALL;CLOSED;;;6.7;S;"{""type"": ""Point"", ""coordinates"": [-123.11686097679727, 49.2169688971489]}";Marpole
Distribution;SMALL;CLOSED;1.5;E;2.4;S;"{""type"": ""Point"", ""coordinates"": [-123.17781100600195, 49.255308801604826]}";Dunbar-Southlands
Distribution;SMALL;CLOSED;5.8;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.1459178589041, 49.260998467798814]}";Kitsilano
Distribution;SMALL;CLOSED;0.0;E;7.7;S;"{""type"": ""Point"", ""coordinates"": [-123.14854192344825, 49.25114667145413]}";Shaughnessy
Distribution;SMALL;CLOSED;11.3;W;8.5;S;"{""type"": ""Point"", ""coordinates"": [-123.152781632707, 49.253318392147285]}";Arbutus-Ridge
Distribution;SMALL;CLOSED;5.2;W;5.5;N;"{""type"": ""Point"", ""coordinates"": [-123.1604098723725, 49.245164121120894]}";Arbutus-Ridge
Distribution;SMALL;CLOSED;0.0;E;14.3;S;"{""type"": ""Point"", ""coordinates"": [-123.2055181006708, 49.27493340962939]}";West Point Grey
Distribution;SMALL;CLOSED;2.7;E;5.8;S;"{""type"": ""Point"", ""coordinates"": [-123.20552599736041, 49.273683953934814]}";West Point Grey
Distribution;SMALL;CLOSED;5.5;E;7.9;S;"{""type"": ""Point"", ""coordinates"": [-123.20889202156606, 49.27136428962561]}";West Point Grey
Distribution;SMALL;CLOSED;0.0;E;0.6;S;"{""type"": ""Point"", ""coordinates"": [-123.19073987149281, 49.263102110379705]}";West Point Grey
Distribution;SMALL;CLOSED;6.4;E;2.1;N;"{""type"": ""Point"", ""coordinates"": [-123.06000558382941, 49.269433873100176]}";Grandview-Woodland
Distribution;SMALL;CLOSED;0.3;W;6.7;N;"{""type"": ""Point"", ""coordinates"": [-123.06201369521793, 49.27041469224077]}";Grandview-Woodland
Distribution;SMALL;CLOSED;0.0;W;6.1;N;"{""type"": ""Point"", ""coordinates"": [-123.06202548991477, 49.269504741025294]}";Grandview-Woodland
Distribution;SMALL;CLOSED;5.8;W;4.9;S;"{""type"": ""Point"", ""coordinates"": [-123.06207014895058, 49.23275265144643]}";Victoria-Fraserview
Distribution;SMALL;CLOSED;0.0;W;6.1;N;"{""type"": ""Point"", ""coordinates"": [-123.05680508300274, 49.2640410877636]}";Grandview-Woodland
Distribution;SMALL;CLOSED;10.4;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.04426583198702, 49.270332398909744]}";Hastings-Sunrise
Transmission;LARGE;CLOSED;;;10.4;N;"{""type"": ""Point"", ""coordinates"": [-123.03894125804123, 49.24448425772191]}";Renfrew-Collingwood
Distribution;SMALL;CLOSED;0.0;E;4.9;N;"{""type"": ""Point"", ""coordinates"": [-123.04158152826288, 49.232866619827455]}";Renfrew-Collingwood
Distribution;SMALL;CLOSED;3.0;W;5.2;N;"{""type"": ""Point"", ""coordinates"": [-123.03790279268155, 49.234978459001034]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;4.3;E;3.7;N;"{""type"": ""Point"", ""coordinates"": [-123.03677433039609, 49.20583531314859]}";Killarney
Distribution;SMALL;CLOSED;171.9;W;7.0;N;"{""type"": ""Point"", ""coordinates"": [-123.05019080530076, 49.20743140668347]}";Killarney
Distribution;SMALL;CLOSED;1.5;W;5.2;N;"{""type"": ""Point"", ""coordinates"": [-123.09388090589222, 49.21093657388123]}";Sunset
Distribution;SMALL;CLOSED;5.9;W;16.5;S;"{""type"": ""Point"", ""coordinates"": [-123.09676594512308, 49.242462123282046]}";Riley Park
Distribution;SMALL;CLOSED;5.9;W;20.1;S;"{""type"": ""Point"", ""coordinates"": [-123.09676739205457, 49.24242919949644]}";Riley Park
Transmission;LARGE;OPEN;5.5;W;10.0;S;"{""type"": ""Point"", ""coordinates"": [-123.05924917608625, 49.229411333928624]}";Victoria-Fraserview
Transmission;LARGE;OPEN;8.5;W;2.4;N;"{""type"": ""Point"", ""coordinates"": [-123.12455373677456, 49.206883428592526]}";Marpole
Transmission;LARGE;OPEN;;;;;"{""type"": ""Point"", ""coordinates"": [-123.11732488832773, 49.24113952852168]}";Riley Park
Transmission;LARGE;OPEN;0.9;E;20.1;S;"{""type"": ""Point"", ""coordinates"": [-123.18786531745302, 49.257970444031436]}";West Point Grey
Transmission;LARGE;OPEN;0.0;W;8.5;S;"{""type"": ""Point"", ""coordinates"": [-123.15310400910667, 49.25621802504403]}";Arbutus-Ridge
Transmission;LARGE;OPEN;17.1;E;36.3;N;"{""type"": ""Point"", ""coordinates"": [-123.02375200195007, 49.24492401819395]}";Renfrew-Collingwood
Transmission;LARGE;OPEN;96.0;E;6.4;S;"{""type"": ""Point"", ""coordinates"": [-123.0272376055873, 49.24126262872652]}";Renfrew-Collingwood
Transmission;LARGE;OPEN;19.5;E;5.6;S;"{""type"": ""Point"", ""coordinates"": [-123.11715023495191, 49.210234635066904]}";Marpole
Distribution;SMALL;OPEN;65.0;E;6.1;S;"{""type"": ""Point"", ""coordinates"": [-123.12723310478238, 49.28204630011439]}";West End
Distribution;SMALL;CLOSED;69.5;W;11.6;S;"{""type"": ""Point"", ""coordinates"": [-123.15638957585652, 49.263901123359794]}";Kitsilano
Distribution;SMALL;OPEN;13.7;E;219.5;S;"{""type"": ""Point"", ""coordinates"": [-123.02369638441941, 49.2633540092561]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;7.0;E;101.8;N;"{""type"": ""Point"", ""coordinates"": [-123.1024571201595, 49.20822973546747]}";Sunset
Distribution;SMALL;OPEN;51.2;W;3.7;S;"{""type"": ""Point"", ""coordinates"": [-123.18075323617938, 49.26437031649267]}";Kitsilano
Distribution;SMALL;OPEN;61.8;E;10.9;S;"{""type"": ""Point"", ""coordinates"": [-123.17773927585323, 49.23282458841105]}";Kerrisdale
Distribution;SMALL;OPEN;55.5;E;4.6;N;"{""type"": ""Point"", ""coordinates"": [-123.10594999844547, 49.28272781374066]}";Downtown
Distribution;SMALL;OPEN;47.8;W;7.3;N;"{""type"": ""Point"", ""coordinates"": [-123.1156618995823, 49.26495531150543]}";Fairview
Distribution;SMALL;OPEN;0.0;E;7.3;N;"{""type"": ""Point"", ""coordinates"": [-123.03073974028682, 49.28203205777375]}";Hastings-Sunrise
Distribution;SMALL;OPEN;0.0;W;3.4;N;"{""type"": ""Point"", ""coordinates"": [-123.04659196636766, 49.243024719196356]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;;;32.7;N;"{""type"": ""Point"", ""coordinates"": [-123.12734053631557, 49.2521056624148]}";South Cambie
Distribution;SMALL;OPEN;49.7;W;;;"{""type"": ""Point"", ""coordinates"": [-123.13686604160264, 49.26609157646127]}";Fairview
Distribution;SMALL;OPEN;14.8;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.03093602575149, 49.28558353328365]}";Hastings-Sunrise
Distribution;SMALL;OPEN;3.0;W;3.1;S;"{""type"": ""Point"", ""coordinates"": [-123.15829124171641, 49.23822250886295]}";Arbutus-Ridge
Distribution;SMALL;OPEN;36.8;W;4.4;N;"{""type"": ""Point"", ""coordinates"": [-123.107428671262, 49.282995854005016]}";Downtown
Distribution;SMALL;OPEN;8.6;W;2.5;S;"{""type"": ""Point"", ""coordinates"": [-123.19076360536297, 49.25732485751794]}";Dunbar-Southlands
Distribution;SMALL;OPEN;9.3;W;14.0;S;"{""type"": ""Point"", ""coordinates"": [-123.18513307426116, 49.25011470037457]}";Dunbar-Southlands
Distribution;SMALL;OPEN;0.0;E;6.7;N;"{""type"": ""Point"", ""coordinates"": [-123.03074529147942, 49.27904025129701]}";Hastings-Sunrise
Distribution;SMALL;OPEN;14.7;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.030947555276, 49.27898012749159]}";Hastings-Sunrise
Distribution;SMALL;OPEN;14.7;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.03095173405708, 49.27752865497461]}";Hastings-Sunrise
Distribution;SMALL;OPEN;33.0;E;;;"{""type"": ""Point"", ""coordinates"": [-123.11931213383966, 49.262385420318395]}";Fairview
Distribution;SMALL;OPEN;1.5;W;15.8;N;"{""type"": ""Point"", ""coordinates"": [-123.12998831920103, 49.24923302928467]}";Shaughnessy
Distribution;SMALL;OPEN;7.2;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.0389305342179, 49.26857118055849]}";Hastings-Sunrise
Distribution;SMALL;OPEN;7.2;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.03893245341192, 49.2683898187623]}";Hastings-Sunrise
Distribution;SMALL;OPEN;7.2;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.03896047394387, 49.26656480058968]}";Hastings-Sunrise
Distribution;SMALL;OPEN;4.0;W;3.4;N;"{""type"": ""Point"", ""coordinates"": [-123.04150284146097, 49.21298335541749]}";Killarney
Distribution;SMALL;OPEN;5.8;W;6.5;N;"{""type"": ""Point"", ""coordinates"": [-123.06813901942736, 49.28438890231559]}";Grandview-Woodland
Distribution;SMALL;OPEN;4.6;E;6.7;N;"{""type"": ""Point"", ""coordinates"": [-123.10988800782128, 49.216830260432666]}";Marpole
Distribution;SMALL;OPEN;5.8;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.10987276845644, 49.21676955679326]}";Marpole
Distribution;SMALL;OPEN;0.9;E;6.7;N;"{""type"": ""Point"", ""coordinates"": [-123.10966211573704, 49.21682732675808]}";Marpole
Distribution;SMALL;OPEN;6.3;E;1.2;S;"{""type"": ""Point"", ""coordinates"": [-123.1535478073788, 49.242197765926434]}";Arbutus-Ridge
Distribution;SMALL;OPEN;0.0;E;7.3;N;"{""type"": ""Point"", ""coordinates"": [-123.14924568816129, 49.24198287643416]}";Arbutus-Ridge
