enzyme,pathway_id
P34913,SMP0000704
P09917,SMP0000704
O15296,SMP0000704
P05181,SMP0000704
O75342,SMP0000704
P51589,SMP0000704
Q7Z449,SMP0000704
Q02928,SMP0000704
P18054,SMP0000704
P0C869,SMP0000704
P98187,SMP0000704
Q08477,SMP0000704
P25021,SMP0000232
O15247,SMP0000232
P40879,SMP0000232
P00915,SMP0000232
P51164,SMP0000232
P20648,SMP0000232
P01350,SMP0000232
P32239,SMP0000232
P61278,SMP0000232
P31391,SMP0000232
P20309,SMP0000232
P25021,SMP0000617
P00747,SMP0000286
P00748,SMP0000286
P02452,SMP0000286
P03952,SMP0000286
P03951,SMP0000286
P00740,SMP0000286
P00451,SMP0000286
P00734,SMP0000286
P12259,SMP0000286
P00742,SMP0000286
P02671,SMP0000286
P02675,SMP0000286
P02679,SMP0000286
P00488,SMP0000286
P05160,SMP0000286
P00750,SMP0000286
P08709,SMP0000286
P13726,SMP0000286
Q9BQB6,SMP0000286
P38435,SMP0000286
P12821,SMP0000157
P00797,SMP0000157
P01019,SMP0000157
P30556,SMP0000157
P12821,SMP0000599
P08588,SMP0000658
P05023,SMP0000658
P50993,SMP0000658
P13637,SMP0000658
Q13733,SMP0000658
P05026,SMP0000658
P14415,SMP0000658
P54709,SMP0000658
B7ZKV8,SMP0000658
P54710,SMP0000658
P63252,SMP0000658
P48050,SMP0000658
P48549,SMP0000658
P48544,SMP0000658
Q9UK17,SMP0000658
Q9NS61,SMP0000658
P22460,SMP0000658
Q12959,SMP0000658
P51787,SMP0000658
P15382,SMP0000658
Q9Y6J6,SMP0000658
Q12809,SMP0000658
Q5I7T1,SMP0000658
Q09428,SMP0000658
Q15842,SMP0000658
Q14654,SMP0000658
O60706,SMP0000658
O00180,SMP0000658
P32418,SMP0000658
Q9Y3Q4,SMP0000658
Q14524,SMP0000658
Q13425,SMP0000658
Q13884,SMP0000658
Q13424,SMP0000658
Q13936,SMP0000658
Q9NY47,SMP0000658
Q02641,SMP0000658
P08172,SMP0000658
Q92736,SMP0000658
P16615,SMP0000658
P26678,SMP0000658
P17612,SMP0000658
P10644,SMP0000658
P62158,SMP0000658
Q15746,SMP0000658
P30556,SMP0000658
Q9NQ66,SMP0000658
P02585,SMP0000658
P19237,SMP0000658
P13805,SMP0000658
P63316,SMP0000658
P19429,SMP0000658
P45379,SMP0000658
P48788,SMP0000658
P45378,SMP0000658
P09493,SMP0000658
P07951,SMP0000658
O95180,SMP0000658
O43497,SMP0000658
Q14643,SMP0000658
P55017,SMP0000105
Q4U2R8,SMP0000105
P05023,SMP0000105
P50993,SMP0000105
P13637,SMP0000105
Q13733,SMP0000105
P05026,SMP0000105
P14415,SMP0000105
P54709,SMP0000105
B7ZKV8,SMP0000105
P54710,SMP0000105
P51800,SMP0000105
P29972,SMP0000105
Q13621,SMP0000105
Q9UHW9,SMP0000105
O15244,SMP0000105
P41181,SMP0000105
Q92482,SMP0000105
P37088,SMP0000105
P51168,SMP0000105
P51172,SMP0000105
P51170,SMP0000105
P43005,SMP0000105
Q9UHI5,SMP0000105
P08195,SMP0000105
Q01650,SMP0000105
Q9NP91,SMP0000105
Q969I6,SMP0000105
Q9UM01,SMP0000105
Q92536,SMP0000105
P08235,SMP0000105
Q07837,SMP0000105
P82251,SMP0000105
Q15849,SMP0000105
Q9Y5Y9,SMP0000396
Q07699,SMP0000396
P17787,SMP0000396
P43681,SMP0000396
O00555,SMP0000396
Q02641,SMP0000396
Q9NY47,SMP0000396
Q9NZV8,SMP0000396
Q9NS61,SMP0000396
P05023,SMP0000396
P50993,SMP0000396
P13637,SMP0000396
Q13733,SMP0000396
P05026,SMP0000396
P14415,SMP0000396
P54709,SMP0000396
B7ZKV8,SMP0000396
P54710,SMP0000396
P01189,SMP0000396
P01203,SMP0000396
P16519,SMP0000396
Q05586,SMP0000396
Q12879,SMP0000396
Q8TCU5,SMP0000396
P35348,SMP0000396
P08908,SMP0000396
P23975,SMP0000396
P31645,SMP0000396
Q01959,SMP0000396
P21728,SMP0000396
P35372,SMP0000396
P00533,SMP0000472
P08183,SMP0000472
Q9UNQ0,SMP0000472
Q9H4B7,SMP0000437
P68363,SMP0000437
P04637,SMP0000437
P38936,SMP0000437
Q5T3U5,SMP0000437
P08183,SMP0000437
Q15311,SMP0000437
Q92887,SMP0000437
O15438,SMP0000437
P33527,SMP0000437
P12821,SMP0000145
P00797,SMP0000145
P01019,SMP0000145
P30556,SMP0000145
P12821,SMP0000591
P04818,SMP0000470
P04818,SMP0000608
Q9NQ66,SMP0058936
P62873,SMP0058936
P59768,SMP0058936
P35367,SMP0058936
P50148,SMP0058936
Q14643,SMP0058936
P05771,SMP0058936
P19838,SMP0058936
P08684,SMP0000634
P24462,SMP0000634
P20813,SMP0000634
P10632,SMP0000634
P20815,SMP0000634
P33261,SMP0000634
P07099,SMP0000634
Q9NQ66,SMP0059110
P62873,SMP0059110
P59768,SMP0059110
P35367,SMP0059110
P50148,SMP0059110
Q14643,SMP0059110
P05771,SMP0059110
P19838,SMP0059110
P01008,SMP0000273
P00748,SMP0000273
P02452,SMP0000273
P03952,SMP0000273
P03951,SMP0000273
P00740,SMP0000273
P00451,SMP0000273
P00734,SMP0000273
P12259,SMP0000273
P00742,SMP0000273
P02671,SMP0000273
P02675,SMP0000273
P02679,SMP0000273
P00488,SMP0000273
P05160,SMP0000273
P00747,SMP0000273
P00750,SMP0000273
P08709,SMP0000273
P13726,SMP0000273
Q9BQB6,SMP0000273
P38435,SMP0000273
P38936,SMP0000436
P04637,SMP0000436
Q9H4B7,SMP0000436
P68363,SMP0000436
P08183,SMP0000436
Q5T3U5,SMP0000436
P33527,SMP0000436
Q15311,SMP0000436
Q92887,SMP0000436
O15438,SMP0000436
P08684,SMP0000436
P08588,SMP0000307
P05023,SMP0000307
P50993,SMP0000307
P13637,SMP0000307
Q13733,SMP0000307
P05026,SMP0000307
P14415,SMP0000307
P54709,SMP0000307
B7ZKV8,SMP0000307
P54710,SMP0000307
P63252,SMP0000307
P48050,SMP0000307
P48549,SMP0000307
P48544,SMP0000307
Q9UK17,SMP0000307
Q9NS61,SMP0000307
P22460,SMP0000307
Q12959,SMP0000307
P51787,SMP0000307
P15382,SMP0000307
Q9Y6J6,SMP0000307
Q12809,SMP0000307
Q5I7T1,SMP0000307
Q09428,SMP0000307
Q15842,SMP0000307
Q14654,SMP0000307
O60706,SMP0000307
O00180,SMP0000307
P32418,SMP0000307
Q9Y3Q4,SMP0000307
Q14524,SMP0000307
Q13425,SMP0000307
Q13884,SMP0000307
Q13424,SMP0000307
Q13936,SMP0000307
Q9NY47,SMP0000307
Q02641,SMP0000307
P08172,SMP0000307
Q92736,SMP0000307
P16615,SMP0000307
P26678,SMP0000307
P17612,SMP0000307
P10644,SMP0000307
P62158,SMP0000307
Q15746,SMP0000307
P30556,SMP0000307
Q9NQ66,SMP0000307
P02585,SMP0000307
P19237,SMP0000307
P13805,SMP0000307
P63316,SMP0000307
P19429,SMP0000307
P45379,SMP0000307
P48788,SMP0000307
P45378,SMP0000307
P09493,SMP0000307
P07951,SMP0000307
O95180,SMP0000307
O43497,SMP0000307
Q14643,SMP0000307
P35354,SMP0000696
P23219,SMP0000696
P78329,SMP0000696
P09960,SMP0000696
Q16873,SMP0000696
P19440,SMP0000696
P07203,SMP0000696
Q16647,SMP0000696
P41222,SMP0000696
P42330,SMP0000696
P24557,SMP0000696
O14684,SMP0000696
Q8TBF2,SMP0000696
P16152,SMP0000696
P16050,SMP0000696
P10632,SMP0000696
P20813,SMP0000696
P34913,SMP0000696
P09917,SMP0000696
O15296,SMP0000696
P05181,SMP0000696
O75342,SMP0000696
P51589,SMP0000696
Q7Z449,SMP0000696
Q02928,SMP0000696
P18054,SMP0000696
P0C869,SMP0000696
P98187,SMP0000696
Q08477,SMP0000696
P33121,SMP0000052
P33897,SMP0000052
Q9UBJ2,SMP0000052
Q9UKG9,SMP0000052
Q96HA9,SMP0000052
P43155,SMP0000052
Q92968,SMP0000052
O75381,SMP0000052
O43772,SMP0000052
P23786,SMP0000052
P23786,SMP0000539
P30084,SMP0000539
P40939,SMP0000539
P55084,SMP0000539
P42765,SMP0000539
P50416,SMP0000539
P33121,SMP0000539
P28330,SMP0000539
P11310,SMP0000539
P45954,SMP0000539
P16219,SMP0000539
P24752,SMP0000539
Q92947,SMP0000539
P49748,SMP0000539
P23786,SMP0000541
P30084,SMP0000541
P40939,SMP0000541
P55084,SMP0000541
P42765,SMP0000541
P50416,SMP0000541
P33121,SMP0000541
P28330,SMP0000541
P11310,SMP0000541
P45954,SMP0000541
P16219,SMP0000541
P24752,SMP0000541
Q92947,SMP0000541
P49748,SMP0000541
P50416,SMP0000482
P33121,SMP0000482
O43772,SMP0000482
P23786,SMP0000482
P30084,SMP0000482
P40939,SMP0000482
P55084,SMP0000482
Q16836,SMP0000482
P42765,SMP0000482
P28330,SMP0000482
P23786,SMP0000538
P30084,SMP0000538
P40939,SMP0000538
P55084,SMP0000538
P42765,SMP0000538
P50416,SMP0000538
P33121,SMP0000538
P28330,SMP0000538
P11310,SMP0000538
P45954,SMP0000538
P16219,SMP0000538
P24752,SMP0000538
Q92947,SMP0000538
P49748,SMP0000538
P23786,SMP0000540
P30084,SMP0000540
P40939,SMP0000540
P55084,SMP0000540
P42765,SMP0000540
P50416,SMP0000540
P33121,SMP0000540
P28330,SMP0000540
P11310,SMP0000540
P45954,SMP0000540
P16219,SMP0000540
P24752,SMP0000540
Q92947,SMP0000540
P49748,SMP0000540
P23786,SMP0000545
P30084,SMP0000545
P40939,SMP0000545
P55084,SMP0000545
P42765,SMP0000545
P50416,SMP0000545
P33121,SMP0000545
P28330,SMP0000545
P11310,SMP0000545
P45954,SMP0000545
P16219,SMP0000545
P24752,SMP0000545
Q92947,SMP0000545
P49748,SMP0000545
P33121,SMP0000516
P33897,SMP0000516
Q9UBJ2,SMP0000516
Q9UKG9,SMP0000516
Q96HA9,SMP0000516
P43155,SMP0000516
Q92968,SMP0000516
O75381,SMP0000516
O43772,SMP0000516
P23786,SMP0000516
P33121,SMP0000517
P33897,SMP0000517
Q9UBJ2,SMP0000517
Q9UKG9,SMP0000517
Q96HA9,SMP0000517
P43155,SMP0000517
Q92968,SMP0000517
O75381,SMP0000517
O43772,SMP0000517
P23786,SMP0000517
P23786,SMP0000542
P30084,SMP0000542
P40939,SMP0000542
P55084,SMP0000542
P42765,SMP0000542
P50416,SMP0000542
P33121,SMP0000542
P28330,SMP0000542
P11310,SMP0000542
P45954,SMP0000542
P16219,SMP0000542
P24752,SMP0000542
Q92947,SMP0000542
P49748,SMP0000542
P12821,SMP0000593
P12821,SMP0000148
P00797,SMP0000148
P01019,SMP0000148
P30556,SMP0000148
P25021,SMP0000233
O15247,SMP0000233
P40879,SMP0000233
P00915,SMP0000233
P51164,SMP0000233
P20648,SMP0000233
P01350,SMP0000233
P32239,SMP0000233
P61278,SMP0000233
P31391,SMP0000233
P20309,SMP0000233
P08588,SMP0000368
P35348,SMP0000368
P05023,SMP0000368
P50993,SMP0000368
P13637,SMP0000368
Q13733,SMP0000368
P05026,SMP0000368
P14415,SMP0000368
P54709,SMP0000368
B7ZKV8,SMP0000368
P54710,SMP0000368
P63252,SMP0000368
P48050,SMP0000368
P48549,SMP0000368
P48544,SMP0000368
Q9UK17,SMP0000368
Q9NS61,SMP0000368
P22460,SMP0000368
Q12959,SMP0000368
P51787,SMP0000368
P15382,SMP0000368
Q9Y6J6,SMP0000368
Q12809,SMP0000368
Q5I7T1,SMP0000368
Q09428,SMP0000368
Q15842,SMP0000368
Q14654,SMP0000368
O60706,SMP0000368
O00180,SMP0000368
P32418,SMP0000368
Q9Y3Q4,SMP0000368
Q14524,SMP0000368
Q13425,SMP0000368
Q13884,SMP0000368
Q13424,SMP0000368
Q13936,SMP0000368
Q9NY47,SMP0000368
Q02641,SMP0000368
P08172,SMP0000368
Q92736,SMP0000368
P16615,SMP0000368
P26678,SMP0000368
P17612,SMP0000368
P10644,SMP0000368
P62158,SMP0000368
Q15746,SMP0000368
P30556,SMP0000368
Q9NQ66,SMP0000368
P02585,SMP0000368
P19237,SMP0000368
P13805,SMP0000368
P63316,SMP0000368
P19429,SMP0000368
P45379,SMP0000368
P48788,SMP0000368
P45378,SMP0000368
P09493,SMP0000368
P07951,SMP0000368
O95180,SMP0000368
O43497,SMP0000368
Q14643,SMP0000368
P08588,SMP0000300
P05023,SMP0000300
P50993,SMP0000300
P13637,SMP0000300
Q13733,SMP0000300
P05026,SMP0000300
P14415,SMP0000300
P54709,SMP0000300
B7ZKV8,SMP0000300
P54710,SMP0000300
P63252,SMP0000300
P48050,SMP0000300
P48549,SMP0000300
P48544,SMP0000300
Q9UK17,SMP0000300
Q9NS61,SMP0000300
P22460,SMP0000300
Q12959,SMP0000300
P51787,SMP0000300
P15382,SMP0000300
Q9Y6J6,SMP0000300
Q12809,SMP0000300
Q5I7T1,SMP0000300
Q09428,SMP0000300
Q15842,SMP0000300
Q14654,SMP0000300
O60706,SMP0000300
O00180,SMP0000300
P32418,SMP0000300
Q9Y3Q4,SMP0000300
Q14524,SMP0000300
Q13425,SMP0000300
Q13884,SMP0000300
Q13424,SMP0000300
Q13936,SMP0000300
Q9NY47,SMP0000300
Q02641,SMP0000300
P08172,SMP0000300
Q92736,SMP0000300
P16615,SMP0000300
P26678,SMP0000300
P17612,SMP0000300
P10644,SMP0000300
P62158,SMP0000300
Q15746,SMP0000300
P30556,SMP0000300
Q9NQ66,SMP0000300
P02585,SMP0000300
P19237,SMP0000300
P13805,SMP0000300
P63316,SMP0000300
P19429,SMP0000300
P45379,SMP0000300
P48788,SMP0000300
P45378,SMP0000300
P09493,SMP0000300
P07951,SMP0000300
O95180,SMP0000300
O43497,SMP0000300
Q14643,SMP0000300
A8E194,SMP0031694
P62993,SMP0031694
Q9UQC2,SMP0031694
Q07889,SMP0031694
P46108,SMP0031694
P46109,SMP0031694
P22681,SMP0031694
P27986,SMP0031694
P42229,SMP0031694
O60674,SMP0031694
Q13309,SMP0031694
P46527,SMP0031694
P42345,SMP0031694
P23443,SMP0031694
Q92934,SMP0031694
Q07817,SMP0031694
Q00987,SMP0031694
P04637,SMP0031694
P01106,SMP0031694
P49888,SMP0000356
P11511,SMP0000356
P14061,SMP0000356
O75310,SMP0000356
P05093,SMP0000356
P14060,SMP0000356
O00204,SMP0000356
P37058,SMP0000356
P51857,SMP0000356
P18405,SMP0000356
O75795,SMP0000356
P08842,SMP0000356
P18405,SMP0030406
P17516,SMP0030406
Q9UBS4,SMP0030406
Q96GW1,SMP0030406
P11021,SMP0030406
Q6IN67,SMP0030406
Q13087,SMP0030406
P13667,SMP0030406
Q15084,SMP0030406
P23284,SMP0030406
Q9HCN8,SMP0030406
P22309,SMP0030406
P30040,SMP0030406
P11511,SMP0030406
P37058,SMP0030406
P15538,SMP0030406
P28845,SMP0030406
P51857,SMP0030406
P49888,SMP0000565
P11511,SMP0000565
P14061,SMP0000565
O75310,SMP0000565
P05093,SMP0000565
P14060,SMP0000565
O00204,SMP0000565
P37058,SMP0000565
P51857,SMP0000565
P18405,SMP0000565
O75795,SMP0000565
P08842,SMP0000565
P40261,SMP0000048
Q06278,SMP0000048
P00491,SMP0000048
P49902,SMP0000048
P43490,SMP0000048
Q10588,SMP0000048
Q9BQG2,SMP0000048
P22413,SMP0000048
Q9BZQ4,SMP0000048
Q13423,SMP0000048
O95544,SMP0000048
Q6IA69,SMP0000048
Q9NWW6,SMP0000048
Q15274,SMP0000048
P08684,SMP0000440
P08684,SMP0000631
Q9NQ66,SMP0059897
P62873,SMP0059897
P59768,SMP0059897
P35367,SMP0059897
P50148,SMP0059897
Q14643,SMP0059897
P05771,SMP0059897
P19838,SMP0059897
P34896,SMP0000340
P42898,SMP0000340
Q99707,SMP0000340
P32929,SMP0000340
P35520,SMP0000340
Q93088,SMP0000340
P26358,SMP0000340
P17707,SMP0000340
P19623,SMP0000340
Q13126,SMP0000340
P23526,SMP0000340
Q96RQ9,SMP0000340
P56192,SMP0000340
Q96DP5,SMP0000340
P31153,SMP0000340
Q9NZL9,SMP0000340
Q8NE62,SMP0000340
Q8IXL7,SMP0000340
Q9Y3D2,SMP0000340
P34896,SMP0000341
P42898,SMP0000341
Q99707,SMP0000341
P32929,SMP0000341
P35520,SMP0000341
Q93088,SMP0000341
P26358,SMP0000341
P17707,SMP0000341
P19623,SMP0000341
Q13126,SMP0000341
P23526,SMP0000341
Q96RQ9,SMP0000341
P56192,SMP0000341
Q96DP5,SMP0000341
P31153,SMP0000341
Q9NZL9,SMP0000341
Q8NE62,SMP0000341
Q8IXL7,SMP0000341
Q9Y3D2,SMP0000341
P34896,SMP0000570
P42898,SMP0000570
Q99707,SMP0000570
P32929,SMP0000570
P35520,SMP0000570
Q93088,SMP0000570
P26358,SMP0000570
P17707,SMP0000570
P19623,SMP0000570
Q13126,SMP0000570
P23526,SMP0000570
Q96RQ9,SMP0000570
P56192,SMP0000570
Q96DP5,SMP0000570
P31153,SMP0000570
Q9NZL9,SMP0000570
Q8NE62,SMP0000570
Q8IXL7,SMP0000570
Q9Y3D2,SMP0000570
P29274,SMP0000320
Q9UBI6,SMP0000320
P62873,SMP0000320
P63092,SMP0000320
Q08462,SMP0000320
P22694,SMP0000320
P16220,SMP0000320
O95398,SMP0000320
P62834,SMP0000320
P36507,SMP0000320
P15056,SMP0000320
P28482,SMP0000320
P19419,SMP0000320
Q9Y4G8,SMP0000320
P01112,SMP0000320
P42336,SMP0000320
Q14155,SMP0000320
P60953,SMP0000320
Q9Y6R4,SMP0000320
Q13233,SMP0000320
O14733,SMP0000320
P45983,SMP0000320
P05412,SMP0000320
Q13153,SMP0000320
P52564,SMP0000320
Q15759,SMP0000320
P15336,SMP0000320
Q9NPB6,SMP0000320
Q05513,SMP0000320
Q15418,SMP0000320
Q92934,SMP0000320
O15530,SMP0000320
P31749,SMP0000320
O15111,SMP0000320
O14920,SMP0000320
P25963,SMP0000320
P19838,SMP0000320
Q00653,SMP0000320
P29275,SMP0000321
Q9UBI6,SMP0000321
P62873,SMP0000321
P63092,SMP0000321
Q08462,SMP0000321
P22694,SMP0000321
O95398,SMP0000321
P62834,SMP0000321
P15056,SMP0000321
P36507,SMP0000321
P28482,SMP0000321
P19419,SMP0000321
Q9Y4G8,SMP0000321
P01112,SMP0000321
P42336,SMP0000321
P16220,SMP0000321
Q14155,SMP0000321
P60953,SMP0000321
Q9Y6R4,SMP0000321
Q13233,SMP0000321
O14733,SMP0000321
P45983,SMP0000321
P05412,SMP0000321
Q13153,SMP0000321
P52564,SMP0000321
Q15759,SMP0000321
P15336,SMP0000321
O15530,SMP0000321
P31749,SMP0000321
O15111,SMP0000321
O14920,SMP0000321
P25963,SMP0000321
P19838,SMP0000321
Q00653,SMP0000321
Q9NPB6,SMP0000321
Q05513,SMP0000321
Q15418,SMP0000321
Q92934,SMP0000321
P35372,SMP0000686
P17787,SMP0000686
P43681,SMP0000686
O00555,SMP0000686
Q02641,SMP0000686
Q9NY47,SMP0000686
Q9Y5Y9,SMP0000686
Q07699,SMP0000686
Q9NZV8,SMP0000686
Q9NS61,SMP0000686
P05023,SMP0000686
P50993,SMP0000686
P13637,SMP0000686
Q13733,SMP0000686
P05026,SMP0000686
P14415,SMP0000686
P54709,SMP0000686
B7ZKV8,SMP0000686
P54710,SMP0000686
P01189,SMP0000686
P01203,SMP0000686
P16519,SMP0000686
Q05586,SMP0000686
Q12879,SMP0000686
Q8TCU5,SMP0000686
P35348,SMP0000686
P08908,SMP0000686
P23975,SMP0000686
P31645,SMP0000686
Q01959,SMP0000686
P21728,SMP0000686
P51687,SMP0000532
O95340,SMP0000532
O95861,SMP0000532
P49888,SMP0000532
P50225,SMP0000532
O00204,SMP0000532
Q9NPF2,SMP0000532
P49888,SMP0030880
P04798,SMP0030880
P21964,SMP0030880
Q9UBS4,SMP0030880
Q96GW1,SMP0030880
P11021,SMP0030880
Q6IN67,SMP0030880
Q13087,SMP0030880
P13667,SMP0030880
Q15084,SMP0030880
P23284,SMP0030880
Q9HCN8,SMP0030880
P22309,SMP0030880
P30040,SMP0030880
P14061,SMP0030880
P20815,SMP0030880
P51687,SMP0000041
O95340,SMP0000041
O95861,SMP0000041
P49888,SMP0000041
P50225,SMP0000041
O00204,SMP0000041
Q9NPF2,SMP0000041
Q13936,SMP0000375
Q9NY47,SMP0000375
Q02641,SMP0000375
P05023,SMP0000375
P50993,SMP0000375
P13637,SMP0000375
Q13733,SMP0000375
P05026,SMP0000375
P14415,SMP0000375
P54709,SMP0000375
B7ZKV8,SMP0000375
P54710,SMP0000375
P63252,SMP0000375
P48050,SMP0000375
P48549,SMP0000375
P48544,SMP0000375
Q9UK17,SMP0000375
Q9NS61,SMP0000375
P22460,SMP0000375
Q12959,SMP0000375
P51787,SMP0000375
P15382,SMP0000375
Q9Y6J6,SMP0000375
Q12809,SMP0000375
Q5I7T1,SMP0000375
Q09428,SMP0000375
Q15842,SMP0000375
Q14654,SMP0000375
O60706,SMP0000375
O00180,SMP0000375
P32418,SMP0000375
Q9Y3Q4,SMP0000375
Q14524,SMP0000375
Q13425,SMP0000375
Q13884,SMP0000375
Q13424,SMP0000375
P08172,SMP0000375
Q92736,SMP0000375
P16615,SMP0000375
P26678,SMP0000375
P08588,SMP0000375
P17612,SMP0000375
P10644,SMP0000375
P62158,SMP0000375
Q15746,SMP0000375
P30556,SMP0000375
Q9NQ66,SMP0000375
P02585,SMP0000375
P19237,SMP0000375
P13805,SMP0000375
P63316,SMP0000375
P19429,SMP0000375
P45379,SMP0000375
P48788,SMP0000375
P45378,SMP0000375
P09493,SMP0000375
P07951,SMP0000375
O95180,SMP0000375
O43497,SMP0000375
Q14643,SMP0000375
P08588,SMP0000661
P05023,SMP0000661
P50993,SMP0000661
P13637,SMP0000661
Q13733,SMP0000661
P05026,SMP0000661
P14415,SMP0000661
P54709,SMP0000661
B7ZKV8,SMP0000661
P54710,SMP0000661
P63252,SMP0000661
P48050,SMP0000661
P48549,SMP0000661
P48544,SMP0000661
Q9UK17,SMP0000661
Q9NS61,SMP0000661
P22460,SMP0000661
Q12959,SMP0000661
P51787,SMP0000661
P15382,SMP0000661
Q9Y6J6,SMP0000661
Q12809,SMP0000661
Q5I7T1,SMP0000661
Q09428,SMP0000661
Q15842,SMP0000661
Q14654,SMP0000661
O60706,SMP0000661
O00180,SMP0000661
P32418,SMP0000661
Q9Y3Q4,SMP0000661
Q14524,SMP0000661
Q13425,SMP0000661
Q13884,SMP0000661
Q13424,SMP0000661
Q13936,SMP0000661
Q9NY47,SMP0000661
Q02641,SMP0000661
P08172,SMP0000661
Q92736,SMP0000661
P16615,SMP0000661
P26678,SMP0000661
P17612,SMP0000661
P10644,SMP0000661
P62158,SMP0000661
Q15746,SMP0000661
P30556,SMP0000661
Q9NQ66,SMP0000661
P02585,SMP0000661
P19237,SMP0000661
P13805,SMP0000661
P63316,SMP0000661
P19429,SMP0000661
P45379,SMP0000661
P48788,SMP0000661
P45378,SMP0000661
P09493,SMP0000661
P07951,SMP0000661
O95180,SMP0000661
O43497,SMP0000661
Q14643,SMP0000661
P20309,SMP0000246
O15247,SMP0000246
P40879,SMP0000246
P00915,SMP0000246
P51164,SMP0000246
P20648,SMP0000246
P25021,SMP0000246
P01350,SMP0000246
P32239,SMP0000246
P61278,SMP0000246
P31391,SMP0000246
P03372,SMP0000606
P08684,SMP0000606
P10635,SMP0000606
P20813,SMP0000606
P22310,SMP0000606
P31513,SMP0000606
Q01740,SMP0000606
P50225,SMP0000606
P20815,SMP0000606
Q9HAW8,SMP0000606
P03372,SMP0000471
P08684,SMP0000471
P10635,SMP0000471
P20813,SMP0000471
P22310,SMP0000471
P31513,SMP0000471
Q01740,SMP0000471
P50225,SMP0000471
P20815,SMP0000471
Q9HAW8,SMP0000471
P30556,SMP0000162
P00797,SMP0000162
P01019,SMP0000162
P12821,SMP0000162
Q9BQB6,SMP0000268
P00748,SMP0000268
P02452,SMP0000268
P03952,SMP0000268
P03951,SMP0000268
P00740,SMP0000268
P00451,SMP0000268
P00734,SMP0000268
P12259,SMP0000268
P00742,SMP0000268
P02671,SMP0000268
P02675,SMP0000268
P02679,SMP0000268
P00488,SMP0000268
P05160,SMP0000268
P00747,SMP0000268
P00750,SMP0000268
P08709,SMP0000268
P13726,SMP0000268
P38435,SMP0000268
P20839,SMP0000652
P12268,SMP0000652
O00748,SMP0000652
Q9Y6L6,SMP0000652
Q9NPD5,SMP0000652
P23141,SMP0000652
Q92887,SMP0000652
P08183,SMP0000652
Q9UNQ0,SMP0000652
P16662,SMP0000652
Q9HAW9,SMP0000652
O60656,SMP0000652
Q9HAW7,SMP0000652
P08684,SMP0000652
P20815,SMP0000652
P10632,SMP0000652
P12821,SMP0000151
P00797,SMP0000151
P01019,SMP0000151
P30556,SMP0000151
P12821,SMP0000595
Q4U2R8,SMP0000115
Q13621,SMP0000115
P55017,SMP0000115
P05023,SMP0000115
P50993,SMP0000115
P13637,SMP0000115
Q13733,SMP0000115
P05026,SMP0000115
P14415,SMP0000115
P54709,SMP0000115
B7ZKV8,SMP0000115
P54710,SMP0000115
P51800,SMP0000115
P29972,SMP0000115
Q9UHW9,SMP0000115
O15244,SMP0000115
P41181,SMP0000115
Q92482,SMP0000115
P37088,SMP0000115
P51168,SMP0000115
P51172,SMP0000115
P51170,SMP0000115
P43005,SMP0000115
Q9UHI5,SMP0000115
P08195,SMP0000115
Q01650,SMP0000115
Q9NP91,SMP0000115
Q969I6,SMP0000115
Q9UM01,SMP0000115
Q92536,SMP0000115
P08235,SMP0000115
Q07837,SMP0000115
P82251,SMP0000115
Q15849,SMP0000115
P35372,SMP0000687
P17787,SMP0000687
P43681,SMP0000687
O00555,SMP0000687
Q02641,SMP0000687
Q9NY47,SMP0000687
Q9Y5Y9,SMP0000687
Q07699,SMP0000687
Q9NZV8,SMP0000687
Q9NS61,SMP0000687
P05023,SMP0000687
P50993,SMP0000687
P13637,SMP0000687
Q13733,SMP0000687
P05026,SMP0000687
P14415,SMP0000687
P54709,SMP0000687
B7ZKV8,SMP0000687
P54710,SMP0000687
P01189,SMP0000687
P01203,SMP0000687
P16519,SMP0000687
Q05586,SMP0000687
Q12879,SMP0000687
Q8TCU5,SMP0000687
P35348,SMP0000687
P08908,SMP0000687
P23975,SMP0000687
P31645,SMP0000687
Q01959,SMP0000687
P21728,SMP0000687
O15245,SMP0000649
O15244,SMP0000649
O75751,SMP0000649
P33527,SMP0000649
Q92887,SMP0000649
O15438,SMP0000649
P08183,SMP0000649
O15439,SMP0000649
Q9UNQ0,SMP0000649
Q8TCD5,SMP0000649
P50225,SMP0000649
P30085,SMP0000649
P00558,SMP0000649
P15531,SMP0000649
Q99447,SMP0000649
P27707,SMP0000649
Q8WUD6,SMP0000649
P49585,SMP0000649
P00568,SMP0000629
P54819,SMP0000629
P15531,SMP0000629
P22392,SMP0000629
Q9NQ66,SMP0059865
P62873,SMP0059865
P59768,SMP0059865
P35367,SMP0059865
P50148,SMP0059865
Q14643,SMP0059865
P05771,SMP0059865
P19838,SMP0059865
Q9Y5Y9,SMP0000402
Q07699,SMP0000402
P17787,SMP0000402
