"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B1 (Nat)","20277","25632","Witness Care Manager","1.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B2 (Nat)","25972","30313","Group Communications Manager","0.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B2 (Nat)","25972","30313","Group Finance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B2 (Nat)","25972","30313","Group Performance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B2 (Nat)","25972","30313","HR Advisor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B2 (Nat)","25972","30313","Paralegal Business Manager","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B2 (Nat)","25972","30313","Performance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B2 (Nat)","25972","30313","Project Implementation Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B2 (Nat)","25972","30313","Senior Casework Manager","2.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B2 (Nat)","25972","30313","Casework and Business Support Manager","0.68","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B2 (Nat)","25972","30313","Business Case Progression and Quality Team Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B3 (Nat)","32228","39481","District Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B3 (Nat)","32228","39481","Group Communications Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B3 (Nat)","32228","39481","Group Equality, Diversity and Community Engagement Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B3 (Nat)","32228","39481","Head of Group Operations Centre","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B3 (Nat)","32228","39481","Delivery Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level B3 (Nat)","32228","39481","Senior Casework Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level D Legal (Nat)","45191","57910","Crown Advocate","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","17.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level D Legal (Nat)","45191","57910","Legal Advisor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level D Legal (Nat)","45191","57910","Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level D Legal (Nat)","45191","57910","Special Casework Lawyer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level E Admin (Nat)","62437","71736","Senior Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level E Legal (Nat)","62437","71736","Head of Complex Casework Unit","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level E Legal (Nat)","62437","71736","Legal Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Level E Legal (Nat)","62437","71736","Senior District Crown Prosecutor","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","11.80","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Principal Crown Advocate (Ctrl Div)","93095","113782","Principal Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Principal Crown Advocate (Nat)","71114","77579","Principal Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","40.56","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Senior Crown Advocate (Nat)","61960","66589","Senior Crown Advocate","2.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST MIDLANDS","CPS-G-003","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","74.84","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","26.70","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Crown Advocate (Nat)","47605","54532","Crown Advocate","30.96","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Crown Advocate Ctrl Div (Nat)","50560","63121","Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Crown Prosecutor (Nat)","27722","31374","Crown Prosecutor","3.64","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level A1 (Nat)","14033","16274","administrative Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level A1 (Nat)","14033","16274","Casework Assistant","5.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level A1 (Nat)","14033","16274","Driver","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level A1 (Nat)","14033","16274","Messenger","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level A1 (Nat)","14033","16274","Receptionist","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level A1 (Nat)","14033","16274","Reprographics Officer","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level A2 (Nat)","15949","18989","Administrative Officer","23.91","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level A2 (Nat)","15949","18989","Casework Assistant","25.57","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level A2 (Nat)","15949","18989","Driver","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level A2 (Nat)","15949","18989","Performance Officer","0.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level A2 (Nat)","15949","18989","Witness Care Officer","5.51","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B1 (Nat)","20277","25632","Administrative Manager","4.55","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B1 (Nat)","20277","25632","Area Business Support Officer","0.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B1 (Nat)","20277","25632","Area Performance Officer","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B1 (Nat)","20277","25632","Case Progession Manager","4.49","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B1 (Nat)","20277","25632","Casework Administration Manager","1.49","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B1 (Nat)","20277","25632","Caseworker","13.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B1 (Nat)","20277","25632","Paralegal Officer","23.25","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B1 (Nat)","20277","25632","Senior Personal Assistant","3.68","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B1 (Nat)","20277","25632","Witness Care Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B2 (Nat)","25972","30313","Area Estates and Facilities Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B2 (Nat)","25972","30313","Area Performance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B2 (Nat)","25972","30313","District Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B2 (Nat)","25972","30313","Group Performance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B2 (Nat)","25972","30313","HR Advisor","0.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B2 (Nat)","25972","30313","Paralegal Business Manager","6.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B2 (Nat)","25972","30313","Senior Casework Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B3 (Nat)","32228","39481","Diversity and Communications Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B3 (Nat)","32228","39481","Group Communications Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B3 (Nat)","32228","39481","Head of Group Operations Centre","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level B3 (Nat)","32228","39481","Senior Casework Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level D Admin (Nat)","45191","57910","Area Operations Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","10.18","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level E Admin (Nat)","62437","71736","Senior Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level E Legal (Nat)","62437","71736","Head of Complex Casework Unit","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level E Legal (Nat)","62437","71736","Legal Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Level E Legal (Nat)","62437","71736","Senior District Crown Prosecutor","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","12.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Principal Crown Advocate (Ctrl Div)","93095","113782","Principal Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","RCPO - Executive Officer (Nat)","20400","26000","Case Progession Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","18.59","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WEST YORKSHIRE","CPS-G-004","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","22.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","3.65","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Crown Advocate (Nat)","47605","54532","Crown Advocate","10.22","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Crown Prosecutor (Nat)","27722","31374","Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Level A2 (Nat)","15949","18989","Administrative Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Level A2 (Nat)","15949","18989","Casework Assistant","7.51","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Level A2 (Nat)","15949","18989","Witness Care Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Level B1 (Nat)","20277","25632","Casework Administration Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Level B1 (Nat)","20277","25632","Fees Manager","0.65","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Level B1 (Nat)","20277","25632","Paralegal Officer","5.14","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Level B1 (Nat)","20277","25632","Senior Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Level B2 (Nat)","25972","30313","Paralegal Business Manager","1.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","2.64","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","3.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","2.65","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS WILTSHIRE","CPS-C-001","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","3.02","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","SCP Above Break Point (Nat)","42305","50607","Lead Practitioner Manager Expert","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Crown Advocate (Lon)","50660","58843","Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level A2 (Lon)","17275","20381","Administrative Officer","5.80","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B1 (Lon)","21304","27132","Information Management Advisor","4.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B1 (Lon)","21304","27132","Programme Support Officer","2.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B1 (Lon)","21304","27132","Project support officer","1.71","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B1 (Lon)","21304","27132","Senior Personal Assistant","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B1 (Nat)","20277","25632","Administrative Manager","0.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B1 (Nat)","20277","25632","Practitioner","5.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B1 (Nat)","20277","25632","Project support officer","2.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B2 (Lon)","26905","31864","Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B2 (Lon)","26905","31864","Customer Relations Manager","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B2 (Lon)","26905","31864","Practitioner","4.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B2 (Lon)","26905","31864","Senior Information Management Advisor","4.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B2 (Lon)","26905","31864","Senior Practitioner","1.87","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B2 (Nat)","25972","30313","Customer Relations Manager","6.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B2 (Nat)","25972","30313","Practitioner","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B2 (Nat)","25972","30313","Project Manager","0.55","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B2 (Nat)","25972","30313","Project Support Office Manager","2.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B2 (Nat)","25972","30313","Senior Information Management Advisor","1.65","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B2 (Nat)","25972","30313","Senior Practitioner","7.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B3 (Lon)","33239","41430","Contracts Manager","0.58","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B3 (Lon)","33239","41430","Deputy Information Management Advisor","2.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B3 (Lon)","33239","41430","Lead Practitioner Manager Expert","3.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B3 (Lon)","33239","41430","Senior Area Secretariat Manager","0.83","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B3 (Lon)","33239","41430","Senior Business Analyst","3.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B3 (Lon)","33239","41430","Senior Project Manager","3.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B3 (Nat)","32228","39481","Project Manager","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level B3 (Nat)","32228","39481","Lead Practitioner Manager Expert","6.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level D Admin (Lon)","48665","63121","Departmental Records and Security Officer","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level D Admin (Lon)","48665","63121","Senior Information Management Advisor","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level D Admin (Lon)","48665","63121","Senior IT Manager","4.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level D Admin (Nat)","45191","57910","Delivery Manager","3.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level D Admin (Nat)","45191","57910","Senior IT Manager","3.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level E Admin (Lon)","65005","73708","Head of Division Information Management","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level E Admin (Lon)","65005","73708","Strategic Manager","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","Level E Admin (Nat)","62437","71736","Strategic Manager","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","RCPO - Grade 7 Admin (Lon)","51665","66121","Head of Shared Services","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","CPS-S-025","RCPO - Higher Exec Officer (Lon)","29905","36200","Project Manager","1.00","Information Technology"
"Crown Prosecution Service","Crown Prosecution Service","HQ Communication Division","CPS-S-020","Level A1 (Lon)","15015","17412","administrative Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Communication Division","CPS-S-020","Level A2 (Lon)","17275","20381","Administrative Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Communication Division","CPS-S-020","Level B2 (Lon)","26905","31864","Information Officer","4.00","Communications"
"Crown Prosecution Service","Crown Prosecution Service","HQ Communication Division","CPS-S-020","Level B2 (Lon)","26905","31864","Librarian","1.00","Communications"
"Crown Prosecution Service","Crown Prosecution Service","HQ Communication Division","CPS-S-020","Level B2 (Lon)","26905","31864","Press Officer","3.00","Communications"
"Crown Prosecution Service","Crown Prosecution Service","HQ Communication Division","CPS-S-020","Level B3 (Lon)","33239","41430","Senior Press Officer","2.00","Communications"
"Crown Prosecution Service","Crown Prosecution Service","HQ Communication Division","CPS-S-020","Level B3 (Lon)","33239","41430","Senior Information Officer","1.00","Communications"
"Crown Prosecution Service","Crown Prosecution Service","HQ Communication Division","CPS-S-020","Level D Admin (Lon)","48665","63121","Chief Press Officer","1.00","Communications"
"Crown Prosecution Service","Crown Prosecution Service","HQ Communication Division","CPS-S-020","RCPO - Executive Officer (Lon)","24304","30132","Assistant Information Officer","1.00","Communications"
"Crown Prosecution Service","Crown Prosecution Service","HQ Communication Division","CPS-S-020","RCPO - Senior Exec Officer (Lon)","36239","44430","Senior Information Officer","1.00","Communications"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level B1 (Lon)","21304","27132","Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level B2 (Lon)","26905","31864","Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level B2 (Lon)","26905","31864","Policy and Performance Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level D Admin (Lon)","48665","63121","Domestic Violence Implementation Manager","0.83","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level D Admin (Lon)","48665","63121","Equality and Diversity Policy Advisor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level D Admin (Lon)","48665","63121","Equality and Diversity Strategy Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Equality and Diversity Unit","CPS-S-015","Level D Admin (Nat)","45191","57910","Equality and Diversity Policy Advisor","2.94","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level A1 (Lon)","15015","17412","Messenger","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level A1 (Nat)","14033","16274","administrative Assistant","9.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level A2 (Lon)","17275","20381","Administrative Officer","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level A2 (Lon)","17275","20381","Messenger","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level A2 (Nat)","15949","18989","Administrative Officer","16.48","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level A2 (Nat)","15949","18989","Facilities Management Assistant","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level A2 (Nat)","15949","18989","Finance Support Officer","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level A2 Per Sec (Nat)","17357","23356","Administrative Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level B1 (Lon)","21304","27132","Estates Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level B1 (Lon)","21304","27132","Facilities Management Officer","0.89","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level B1 (Lon)","21304","27132","Procurement Officer","1.00","Procurement"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level B1 (Lon)","21304","27132","Project support officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level B1 (Lon)","21304","27132","Senior Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level B1 (Nat)","20277","25632","Business Centre Support Officer","4.27","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","HQ Finance Directorate","CPS-S-013","Level B1 (Nat)","20277","25632","Facilities Management Officer","1.00","Operational Delivery"
