PUBLICATION,EXTRACT_DATE,TYPE,CCG_CODE,ONS_CCG_CODE,CODE,POSTCODE,SEX,AGE,NUMBER_OF_PATIENTS
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89022,NE37 2PU,ALL,ALL,5419
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89023,DH4 4DN,ALL,ALL,7850
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89024,SR3 4HG,ALL,ALL,5766
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89025,NE38 7NQ,ALL,ALL,13010
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89026,NE37 2PU,ALL,ALL,3018
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89027,SR3 4HG,ALL,ALL,6423
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89028,DH4 4RB,ALL,ALL,7151
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89029,SR3 1RN,ALL,ALL,1867
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89030,DH4 4RW,ALL,ALL,6369
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89031,SR4 7XF,ALL,ALL,5198
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89032,SR3 2AN,ALL,ALL,4868
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89034,SR2 7BA,ALL,ALL,4067
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89035,SR2 0RX,ALL,ALL,6877
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89036,SR5 3EX,ALL,ALL,2158
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89040,SR6 0AB,ALL,ALL,2975
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89041,SR3 4BY,ALL,ALL,5970
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89042,SR3 2AW,ALL,ALL,5745
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89603,SR5 2LT,ALL,ALL,1925
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89604,SR5 2LT,ALL,ALL,3985
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89610,SR2 0RY,ALL,ALL,1763
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89612,SR1 1XW,ALL,ALL,2463
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89614,SR4 0LS,ALL,ALL,4040
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89616,NE38 9EH,ALL,ALL,2246
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89617,NE38 9AB,ALL,ALL,2227
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89620,NE37 2PU,ALL,ALL,2688
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89623,SR4 7TU,ALL,ALL,2539
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,A89624,NE37 2PU,ALL,ALL,2089
GP_PRAC_PAT_LIST,01OCT2017,GP,00P,E38000176,Y01262,SR4 7XF,ALL,ALL,23
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81005,BB1 6PH,ALL,ALL,11515
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81022,BB2 2SU,ALL,ALL,10202
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81051,BB3 1PY,ALL,ALL,12435
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81058,BB2 3HS,ALL,ALL,8833
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81061,BB2 1UW,ALL,ALL,4922
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81125,BB2 1AX,ALL,ALL,9740
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81140,BB3 1PY,ALL,ALL,16622
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81155,BB1 9BA,ALL,ALL,4433
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81167,BB1 1XA,ALL,ALL,5247
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81204,BB2 4HY,ALL,ALL,4808
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81214,BB2 6PL,ALL,ALL,4203
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81607,BB2 1AX,ALL,ALL,6179
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81622,BB1 6DY,ALL,ALL,5536
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81633,BB3 1BZ,ALL,ALL,3123
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81643,BB1 6EA,ALL,ALL,6143
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81683,BB1 7EP,ALL,ALL,8136
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81694,BB2 1AX,ALL,ALL,3705
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81704,BB1 9SR,ALL,ALL,5000
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81707,BB1 1LX,ALL,ALL,5489
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81709,BB2 3UY,ALL,ALL,4548
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81721,BB3 1ET,ALL,ALL,1448
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81724,BB1 1SB,ALL,ALL,1897
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81734,BB1 2HR,ALL,ALL,18018
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,P81771,BB1 5ER,ALL,ALL,4887
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,Y02657,BB2 4QD,ALL,ALL,5528
GP_PRAC_PAT_LIST,01OCT2017,GP,00Q,E38000014,Y03362,BB2 3SF,ALL,ALL,1934
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81004,FY1 3JG,ALL,ALL,5549
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81016,FY4 3AD,ALL,ALL,11648
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81042,FY1 4LN,ALL,ALL,11035
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81043,FY1 4NF,ALL,ALL,5981
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81054,FY3 9ES,ALL,ALL,9025
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81063,FY1 2HH,ALL,ALL,11370
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81066,FY3 7EN,ALL,ALL,6875
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81072,FY2 0JG,ALL,ALL,15748
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81073,FY5 3LF,ALL,ALL,11536
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81074,FY4 1TJ,ALL,ALL,13554
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81081,FY4 2EF,ALL,ALL,4624
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81092,FY5 3LF,ALL,ALL,8575
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81115,FY1 6JW,ALL,ALL,12584
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81159,FY4 1TJ,ALL,ALL,8675
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81172,FY3 8NX,ALL,ALL,9125
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81681,FY2 0JG,ALL,ALL,13137
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81684,FY4 1TJ,ALL,ALL,4536
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81713,FY3 7RW,ALL,ALL,2113
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81714,FY4 5AU,ALL,ALL,6048
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,P81760,FY1 3HP,ALL,ALL,1507
GP_PRAC_PAT_LIST,01OCT2017,GP,00R,E38000015,Y02157,FY1 6JX,ALL,ALL,8
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82001,BL2 6NT,ALL,ALL,10420
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82002,BL3 5HP,ALL,ALL,7754
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82003,BL6 5NW,ALL,ALL,15254
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82004,BL3 6TL,ALL,ALL,8205
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82005,BL5 3SF,ALL,ALL,7345
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82006,BL6 7AS,ALL,ALL,7868
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82007,BL4 8EP,ALL,ALL,13351
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82008,BL4 9QZ,ALL,ALL,13856
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82009,BL3 3RR,ALL,ALL,6152
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82010,BL1 4JP,ALL,ALL,6629
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82011,BL2 6DY,ALL,ALL,6097
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82012,BL1 1SQ,ALL,ALL,6110
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82013,BL3 6RN,ALL,ALL,4092
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82014,BL1 6AF,ALL,ALL,7115
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82015,BL5 3UB,ALL,ALL,20258
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82016,BL2 3HQ,ALL,ALL,12771
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82018,BL2 6NT,ALL,ALL,7026
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82020,BL3 1JF,ALL,ALL,4075
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82021,BL1 8UP,ALL,ALL,6668
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82022,BL1 3RG,ALL,ALL,4212
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82023,BL1 7LR,ALL,ALL,9668
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82025,BL1 8TU,ALL,ALL,4937
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82029,BL1 3RG,ALL,ALL,3415
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82030,BL3 3QB,ALL,ALL,3530
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82031,BL1 5PU,ALL,ALL,10421
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82033,BL2 1HT,ALL,ALL,2015
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82034,BL7 9RG,ALL,ALL,2818
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82036,BL3 1JF,ALL,ALL,2931
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82037,BL4 9AL,ALL,ALL,4927
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82607,BL1 8UP,ALL,ALL,5212
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82609,BL3 3PH,ALL,ALL,6713
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82613,BL3 1HQ,ALL,ALL,4951
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82616,BL3 2JR,ALL,ALL,3071
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82624,BL3 5QE,ALL,ALL,3259
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82625,BL1 8TU,ALL,ALL,2141
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82626,BL1 3RG,ALL,ALL,4192
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82627,BL1 6AH,ALL,ALL,4027
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82629,BL3 5HP,ALL,ALL,2108
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82633,BL3 6RN,ALL,ALL,2148
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82634,BL1 4DN,ALL,ALL,4040
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82640,BL3 5HP,ALL,ALL,4379
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82643,BL7 9RG,ALL,ALL,6482
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82652,BL4 9AH,ALL,ALL,3341
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,P82660,BL3 4LU,ALL,ALL,3658
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,Y00186,BL3 5DP,ALL,ALL,1543
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,Y02319,BL1 2AY,ALL,ALL,5393
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,Y02790,BL3 6PY,ALL,ALL,4078
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,Y03079,BL1 8TU,ALL,ALL,12067
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,Y03364,BL3 6PY,ALL,ALL,1851
GP_PRAC_PAT_LIST,01OCT2017,GP,00T,E38000016,Y03366,BL3 5HP,ALL,ALL,3646
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83001,M25 1BT,ALL,ALL,11107
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83004,M45 8GH,ALL,ALL,8988
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83005,BL9 0SN,ALL,ALL,5028
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83006,BL0 9DD,ALL,ALL,8497
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83007,M26 2SP,ALL,ALL,8937
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83008,BL9 0NJ,ALL,ALL,7635
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83009,BL9 8QA,ALL,ALL,7887
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83010,M26 2QZ,ALL,ALL,3599
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83011,BL9 8JR,ALL,ALL,7174
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83012,BL8 4AD,ALL,ALL,12947
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83015,BL9 0SN,ALL,ALL,7468
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83017,BL8 1EG,ALL,ALL,4660
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83019,BL9 0NJ,ALL,ALL,5957
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83020,BL9 0NJ,ALL,ALL,5393
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83021,BL9 0SN,ALL,ALL,10290
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83023,BL8 4DR,ALL,ALL,10372
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83024,BL9 0ST,ALL,ALL,4440
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83025,M25 0HT,ALL,ALL,8514
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83027,M25 1NL,ALL,ALL,2124
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83029,M26 2TQ,ALL,ALL,6693
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83603,M26 2SP,ALL,ALL,10408
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83605,M25 1EX,ALL,ALL,6614
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83608,M45 7FD,ALL,ALL,5832
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83609,M25 2GN,ALL,ALL,4267
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83611,BL9 6DX,ALL,ALL,3312
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83612,BL8 2JR,ALL,ALL,4018
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83620,BL0 9TN,ALL,ALL,4661
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83621,BL9 6JA,ALL,ALL,3003
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,P83623,M25 1BT,ALL,ALL,5227
GP_PRAC_PAT_LIST,01OCT2017,GP,00V,E38000024,Y02755,BL9 0NJ,ALL,ALL,8386
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81010,PR6 8UA,ALL,ALL,5277
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81033,PR7 5EN,ALL,ALL,8068
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81038,PR7 2EJ,ALL,ALL,8740
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81044,PR7 2AD,ALL,ALL,16388
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81057,PR25 1HR,ALL,ALL,12512
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81062,PR7 2DH,ALL,ALL,8189
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81076,PR25 2EB,ALL,ALL,11477
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81082,PR5 6JD,ALL,ALL,10404
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81083,PR5 6PE,ALL,ALL,8520
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81117,PR25 2TD,ALL,ALL,4326
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81127,PR7 2TH,ALL,ALL,3847
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81143,PR6 7PS,ALL,ALL,9652
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81154,PR6 9PY,ALL,ALL,8297
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81171,PR7 6AH,ALL,ALL,4232
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81173,PR26 9HY,ALL,ALL,3937
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81180,PR5 8ES,ALL,ALL,3371
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81181,PR1 9BX,ALL,ALL,4150
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81186,PR26 7XL,ALL,ALL,4418
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81642,PR5 5RS,ALL,ALL,2645
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81655,PR26 9HJ,ALL,ALL,8163
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81687,PR4 4LU,ALL,ALL,1708
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81689,PR6 0DR,ALL,ALL,2063
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81692,PR4 5AB,ALL,ALL,1891
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81701,PR6 7EH,ALL,ALL,3303
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81740,PR6 9NW,ALL,ALL,1828
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81741,PR25 3NP,ALL,ALL,2690
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,P81769,PR5 5RZ,ALL,ALL,1525
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,Y00347,PR7 2TH,ALL,ALL,5318
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,Y02466,PR7 7HZ,ALL,ALL,10383
GP_PRAC_PAT_LIST,01OCT2017,GP,00X,E38000034,Y03656,PR25 1HR,ALL,ALL,5571
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85001,OL1 2HG,ALL,ALL,5094
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85002,OL1 3UL,ALL,ALL,4895
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85003,OL1 1NL,ALL,ALL,6634
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85004,OL9 0LH,ALL,ALL,5260
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85005,OL4 3DG,ALL,ALL,9437
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85006,OL2 6QW,ALL,ALL,6034
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85007,OL1 1NL,ALL,ALL,2781
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85008,M35 0AD,ALL,ALL,12828
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85010,OL9 0LH,ALL,ALL,9558
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85011,OL9 8NH,ALL,ALL,8049
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85012,OL8 3HF,ALL,ALL,4869
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85013,OL2 6QW,ALL,ALL,16804
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85014,OL4 1JN,ALL,ALL,5494
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85015,OL4 1YN,ALL,ALL,7833
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85016,OL3 6AH,ALL,ALL,14356
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85017,OL2 8ST,ALL,ALL,9426
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85018,OL9 7AY,ALL,ALL,4624
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85019,OL2 5QA,ALL,ALL,4235
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85020,OL4 2RJ,ALL,ALL,7757
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85021,OL4 1BN,ALL,ALL,10216
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85022,OL4 3BP,ALL,ALL,4543
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85025,OL9 7AY,ALL,ALL,5059
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85026,M35 0AD,ALL,ALL,5885
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85028,OL9 7SG,ALL,ALL,5259
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85601,OL1 1NL,ALL,ALL,2134
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85602,OL1 4JU,ALL,ALL,2488
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85605,OL8 4LR,ALL,ALL,4543
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85606,OL1 4JU,ALL,ALL,3211
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85607,OL9 8RG,ALL,ALL,3264
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85608,OL1 1NL,ALL,ALL,2859
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85610,M35 0AD,ALL,ALL,2676
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85612,OL8 4AL,ALL,ALL,2985
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85613,OL9 7AY,ALL,ALL,1215
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85614,OL2 8ST,ALL,ALL,3087
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85615,OL9 7AY,ALL,ALL,5969
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85620,OL8 3HH,ALL,ALL,2898
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85621,OL4 1YN,ALL,ALL,4417
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P85622,OL4 1YN,ALL,ALL,4742
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,P89006,OL5 9AJ,ALL,ALL,11533
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,Y01124,OL1 1NL,ALL,ALL,3904
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,Y02753,OL8 2QD,ALL,ALL,4212
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,Y02827,OL8 1DF,ALL,ALL,3762
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,Y02875,OL1 1NL,ALL,ALL,3053
GP_PRAC_PAT_LIST,01OCT2017,GP,00Y,E38000135,Y02933,OL8 3TR,ALL,ALL,3905
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81003,BB4 8HH,ALL,ALL,10576
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81008,BB11 3BT,ALL,ALL,5934
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81017,BB7 9SL,ALL,ALL,12778
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81020,BB11 2DL,ALL,ALL,8995
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81025,BB8 0JZ,ALL,ALL,10602
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81027,OL13 9NR,ALL,ALL,14343
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81028,BB11 4HP,ALL,ALL,4703
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81032,BB9 7SR,ALL,ALL,11072
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81035,BB10 1LG,ALL,ALL,4200
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81036,BB5 2EJ,ALL,ALL,15034
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81047,BB11 1PS,ALL,ALL,10219
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81053,BB10 2EZ,ALL,ALL,7606
GP_PRAC_PAT_LIST,01OCT2017,GP,01A,E38000050,P81065,BB18 6QT,ALL,ALL,11678
