Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15/07/2011,1107-01096,3200.00,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15/07/2011,1107-01097,3200.00,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15/07/2011,1107-01098,3200.00,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01099,4239.60,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01100,2689.80,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01101,1199.67,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01102,1407.45,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01103,648.49,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01104,1151.64,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01105,583.05,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01106,7861.37,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01107,1441.31,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01108,1854.40,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01109,456.00,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01110,1094.45,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01111,3951.76,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01112,3529.84,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18/07/2011,1107-01113,5178.13,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22/07/2011,1107-01114,1203.95,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22/07/2011,1107-01115,989.92,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22/07/2011,1107-01116,556.37,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22/07/2011,1107-01117,1617.53,R,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,28/07/2011,1107-01118,2536.95,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,28/07/2011,1107-01119,5070.28,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,28/07/2011,1107-01120,3019.96,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,28/07/2011,1107-01121,1241.66,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,28/07/2011,1107-01122,1154.36,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,28/07/2011,1107-01123,3200.00,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,28/07/2011,1107-01124,3200.00,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,28/07/2011,1107-01125,3200.00,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,28/07/2011,1107-01126,3765.51,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,28/07/2011,1107-01127,2779.88,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,29/07/2011,1107-01128,2890.00,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,29/07/2011,1107-01129,2890.00,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,29/07/2011,1107-01130,2890.00,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,29/07/2011,1107-01131,2405.36,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,29/07/2011,1107-01132,3336.98,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,29/07/2011,1107-01133,3937.55,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,29/07/2011,1107-01134,4084.36,C,C&L Plumbing Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,15/07/2011,1107-01135,1550.75,R,Cable & Wireless Uk
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Capital,Construction,3,22/07/2011,1107-01136,43086.34,C,Cable & Wireless Uk
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,High Schools,Capital,Construction,3,19/07/2011,1107-01137,32124.00,C,Caddick Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Capital,Construction,3,19/07/2011,1107-01138,29104.40,C,Caddick Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,07/07/2011,1107-01139,973.28,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,07/07/2011,1107-01140,2114.88,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,07/07/2011,1107-01141,14804.16,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,07/07/2011,1107-01142,2345.28,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,07/07/2011,1107-01143,1450.08,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,07/07/2011,1107-01144,10150.56,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,07/07/2011,1107-01145,1705.20,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,07/07/2011,1107-01146,11936.40,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,07/07/2011,1107-01147,833.12,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,07/07/2011,1107-01148,5831.84,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,08/07/2011,1107-01149,5519.48,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,08/07/2011,1107-01150,37724.96,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,13/07/2011,1107-01151,8895.41,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,13/07/2011,1107-01152,56061.60,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,15/07/2011,1107-01153,8622.84,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,15/07/2011,1107-01154,59204.32,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,27/07/2011,1107-01155,9042.59,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,27/07/2011,1107-01156,61844.16,R,Caird Bardon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,28/07/2011,1107-01157,2283.00,C,Caird Bardon Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,City Development,Road Casualty Reduction,Precepts,District Payments,003,19/07/2011,1107-01158,44508.68,R,Calderdale Mbc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Income,Admissions  Booking Fees & Ticket Sales,933,11/07/2011,1107-01159,-2232.00,R,Calderdale Metropolitan Borough
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Supplies and Services,Consultancy Services,259,29/07/2011,1107-01160,5000.00,R,Calderdale Metropolitan Borough
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Other Hired And Contracted Services,265,21/07/2011,1107-01161,685.67,R,Caledonian Forestry Services Ltd
