"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Home Office","BF Strategy & Change","1BF03","AO","20352","24336","Administrative Officer","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF03","AO","20352","24336","Administrative Officer","237.08","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF03","AO","20352","24336","Administrative Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF01","AO","20352","24336","Administrative Officer","228.82","Operational Delivery"
"Home Office","Home Office","BF Director General","3BF01","EO","23330","30896","Executive Officer","12.77","Operational Delivery"
"Home Office","Home Office","Border Force Operations","3BF01","EO","23330","30896","Executive Officer","12.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","2CS14","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","2BF05","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","2BF05","EO","23330","30896","Executive Officer","2.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","2BF01","EO","23330","30896","Executive Officer","6.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","2BF01","EO","23330","30896","Executive Officer","0.80","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1CS50","EO","23330","30896","Executive Officer","3.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1CS50","EO","23330","30896","Executive Officer","0.80","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF23","EO","23330","30896","Executive Officer","4.80","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF23","EO","23330","30896","Executive Officer","8.23","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF21","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF21","EO","23330","30896","Executive Officer","3.17","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF20","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF20","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF20","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF20","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF20","EO","23330","30896","Executive Officer","18.38","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","EO","23330","30896","Executive Officer","3.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","EO","23330","30896","Executive Officer","557.12","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","EO","23330","30896","Executive Officer","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF17","EO","23330","30896","Executive Officer","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF17","EO","23330","30896","Executive Officer","150.32","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF17","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF14","EO","23330","30896","Executive Officer","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF14","EO","23330","30896","Executive Officer","949.05","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF12","EO","23330","30896","Executive Officer","2.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF11","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF10","EO","23330","30896","Executive Officer","660.07","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF04","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF04","EO","23330","30896","Executive Officer","0.67","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","EO","23330","30896","Executive Officer","626.75","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","EO","23330","30896","Executive Officer","0.89","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","EO","23330","30896","Executive Officer","5.61","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF03","EO","23330","30896","Executive Officer","751.36","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF03","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF01","EO","23330","30896","Executive Officer","940.46","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF01","EO","23330","30896","Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Director General","3BF01","Grade 6","58103","74446","Grade 6","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","2BF05","Grade 6","58103","74446","Grade 6","2.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","2BF05","Grade 6","58103","74446","Grade 6","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","2BF05","Grade 6","58103","74446","Grade 6","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1CS50","Grade 6","58103","74446","Grade 6","4.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF23","Grade 6","58103","74446","Grade 6","3.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF22","Grade 6","58103","74446","Grade 6","2.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF21","Grade 6","58103","74446","Grade 6","3.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF20","Grade 6","58103","74446","Grade 6","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","Grade 6","58103","74446","Grade 6","8.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF17","Grade 6","58103","74446","Grade 6","5.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF14","Grade 6","58103","74446","Grade 6","2.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF12","Grade 6","58103","74446","Grade 6","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF11","Grade 6","58103","74446","Grade 6","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF10","Grade 6","58103","74446","Grade 6","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","Grade 6","58103","74446","Grade 6","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","Grade 6","58103","74446","Grade 6","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF03","Grade 6","58103","74446","Grade 6","3.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF01","Grade 6","58103","74446","Grade 6","2.00","Operational Delivery"
"Home Office","Home Office","BF Director General","3BF01","Grade 7","48004","62239","Grade 7","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","2CS14","Grade 7","48004","62239","Grade 7","3.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","2BF05","Grade 7","48004","62239","Grade 7","8.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","2BF01","Grade 7","48004","62239","Grade 7","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1CS50","Grade 7","48004","62239","Grade 7","6.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF23","Grade 7","48004","62239","Grade 7","11.80","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF23","Grade 7","48004","62239","Grade 7","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF22","Grade 7","48004","62239","Grade 7","6.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF21","Grade 7","48004","62239","Grade 7","3.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF21","Grade 7","48004","62239","Grade 7","10.28","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF20","Grade 7","48004","62239","Grade 7","6.78","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF19","Grade 7","48004","62239","Grade 7","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","Grade 7","48004","62239","Grade 7","18.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF17","Grade 7","48004","62239","Grade 7","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF17","Grade 7","48004","62239","Grade 7","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF17","Grade 7","48004","62239","Grade 7","18.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF17","Grade 7","48004","62239","Grade 7","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF14","Grade 7","48004","62239","Grade 7","8.60","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF12","Grade 7","48004","62239","Grade 7","2.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF12","Grade 7","48004","62239","Grade 7","4.25","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF11","Grade 7","48004","62239","Grade 7","2.89","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF11","Grade 7","48004","62239","Grade 7","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF10","Grade 7","48004","62239","Grade 7","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF10","Grade 7","48004","62239","Grade 7","10.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF04","Grade 7","48004","62239","Grade 7","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","Grade 7","48004","62239","Grade 7","3.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","Grade 7","48004","62239","Grade 7","3.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF03","Grade 7","48004","62239","Grade 7","6.81","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF01","Grade 7","48004","62239","Grade 7","10.83","Operational Delivery"
"Home Office","Home Office","BF Director General","3BF01","HEO","28280","37797","Higher Executive Officer","5.67","Operational Delivery"
"Home Office","Home Office","Border Force Operations","3BF01","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","2CS14","HEO","28280","37797","Higher Executive Officer","0.83","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","2BF05","HEO","28280","37797","Higher Executive Officer","5.61","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","2BF01","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1CS50","HEO","28280","37797","Higher Executive Officer","4.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF23","HEO","28280","37797","Higher Executive Officer","7.97","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF23","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF21","HEO","28280","37797","Higher Executive Officer","3.80","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF21","HEO","28280","37797","Higher Executive Officer","9.61","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF21","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF20","HEO","28280","37797","Higher Executive Officer","10.78","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF19","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF18","HEO","28280","37797","Higher Executive Officer","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","HEO","28280","37797","Higher Executive Officer","0.92","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","HEO","28280","37797","Higher Executive Officer","146.04","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF17","HEO","28280","37797","Higher Executive Officer","50.58","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF17","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF14","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF14","HEO","28280","37797","Higher Executive Officer","144.49","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF12","HEO","28280","37797","Higher Executive Officer","2.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF11","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF10","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF10","HEO","28280","37797","Higher Executive Officer","112.67","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF04","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","HEO","28280","37797","Higher Executive Officer","94.26","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","HEO","28280","37797","Higher Executive Officer","5.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF03","HEO","28280","37797","Higher Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF03","HEO","28280","37797","Higher Executive Officer","0.97","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF03","HEO","28280","37797","Higher Executive Officer","107.23","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF01","HEO","28280","37797","Higher Executive Officer","167.88","Operational Delivery"
"Home Office","Home Office","BF Director General","3BF01","SEO","35114","45232","Senior Executive Officer","5.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","2CS14","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","2BF05","SEO","35114","45232","Senior Executive Officer","10.53","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","2BF01","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1CS50","SEO","35114","45232","Senior Executive Officer","2.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF23","SEO","35114","45232","Senior Executive Officer","12.60","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF22","SEO","35114","45232","Senior Executive Officer","1.78","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF21","SEO","35114","45232","Senior Executive Officer","10.58","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF21","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF21","SEO","35114","45232","Senior Executive Officer","14.57","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF20","SEO","35114","45232","Senior Executive Officer","7.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF19","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF18","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF18","SEO","35114","45232","Senior Executive Officer","58.44","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF17","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF17","SEO","35114","45232","Senior Executive Officer","30.48","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF14","SEO","35114","45232","Senior Executive Officer","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF14","SEO","35114","45232","Senior Executive Officer","30.50","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF12","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Border Systems Prog","1BF12","SEO","35114","45232","Senior Executive Officer","3.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF11","SEO","35114","45232","Senior Executive Officer","2.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF11","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF11","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF10","SEO","35114","45232","Senior Executive Officer","2.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF10","SEO","35114","45232","Senior Executive Officer","32.81","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","SEO","35114","45232","Senior Executive Officer","20.77","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF04","SEO","35114","45232","Senior Executive Officer","5.39","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF03","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF03","SEO","35114","45232","Senior Executive Officer","33.34","Operational Delivery"
"Home Office","Home Office","BF Strategy & Change","1BF01","SEO","35114","45232","Senior Executive Officer","1.00","Operational Delivery"
"Home Office","Home Office","Border Force Operations","1BF01","SEO","35114","45232","Senior Executive Officer","67.69","Operational Delivery"
"Home Office","Home Office","Strategy & Transformation","1HR27","SEO","35114","45232","Senior Executive Officer","1.00","Other"
"Home Office","Home Office","Strategy & Transformation","1HR27","Grade 7","48004","62239","Grade 7","2.71","Other"
"Home Office","Home Office","Strategy & Transformation","1HR27","Grade 6","58103","74446","Grade 6","1.58","Other"
"Home Office","Home Office","Strategy & Transformation","1HR28","SEO","35114","45232","Senior Executive Officer","2.89","Other"
"Home Office","Home Office","Strategy & Transformation","1HR28","Grade 7","48004","62239","Grade 7","9.52","Other"
"Home Office","Home Office","Strategy & Transformation","1HR28","Grade 6","58103","74446","Grade 6","2.00","Other"
"Home Office","Home Office","Strategy & Transformation","1HR28","EO","23330","30896","Executive Officer","2.00","Other"
"Home Office","Home Office","Strategy & Transformation","2HR07","Grade 7","48004","62239","Grade 7","1.00","Other"
"Home Office","Home Office","Crime and Policing Group Director General's Office","3CPG01","Grade 7","48004","62239","Private Secretary","1.00","Policy"
"Home Office","Home Office","Crime and Policing Group Director General's Office","3CPG01","EO","23330","30896","Diary Manager","1.00","Policy"
"Home Office","Home Office","Crime and Policing Group Director General's Office","3CPG01","SEO","35114","45232","Deputy Private Secretary","2.00","Policy"
"Home Office","Home Office","Crime and Policing Knowledge Hub","2CPG16","Grade 6","58103","74446","Senior Policy Adviser","1.90","Policy"
"Home Office","Home Office","Crime and Policing Knowledge Hub","2CPG16","EO","23330","30896","Policy Support Officer","2.00","Policy"
"Home Office","Home Office","Crime and Policing Knowledge Hub","2CPG16","Grade 7","48004","62239","Senior Policy Adviser","6.53","Policy"
"Home Office","Home Office","Crime and Policing Knowledge Hub","2CPG16","SEO","35114","45232","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Tackling Crime Unit","1CPG15","Grade 6","58103","74446","Senior Policy Adviser","1.78","Policy"
"Home Office","Home Office","Tackling Crime Unit","1CPG15","Grade 7","48004","62239","Policy Adviser","6.00","Policy"
"Home Office","Home Office","Tackling Crime Unit","1CPG15","SEO","35114","45232","Policy Adviser","5.00","Policy"
"Home Office","Home Office","Tackling Crime Unit","1CPG15","SRO","39261","48984","Senior Researcher","1.00","Policy"
"Home Office","Home Office","Tackling Crime Unit","1CPG15","EO","23330","30896","Policy Support Officer","5.00","Policy"
"Home Office","Home Office","Tackling Crime Unit","1CPG15","AO","20352","24336","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","Drug and Alcohol Unit","1CPG12","Grade 6","58103","74446","Senior Policy Adviser","3.03","Policy"
"Home Office","Home Office","Drug and Alcohol Unit","1CPG12","Grade 7","48004","62239","Senior Policy Adviser","8.00","Policy"
"Home Office","Home Office","Drug and Alcohol Unit","1CPG12","SEO","35114","45232","Policy Adviser","6.06","Policy"
"Home Office","Home Office","Drug and Alcohol Unit","1CPG12","HEO","28280","37797","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Drug and Alcohol Unit","1CPG12","EO","23330","30896","Policy Support Officer","1.69","Policy"
"Home Office","Home Office","Drug and Firearms Licensing Unit","1CPG12","Grade 7","48004","62239","Operational Manager","3.30","Operational Delivery"
"Home Office","Home Office","Drug and Firearms Licensing Unit","1CPG12","Grade 6","58103","74446","Operational Manager","1.00","Operational Delivery"
"Home Office","Home Office","Drug and Firearms Licensing Unit","1CPG12","SEO","35114","45232","Operational Manager","5.00","Operational Delivery"
"Home Office","Home Office","Drug and Firearms Licensing Unit","1CPG12","HEO","28280","37797","Compliance Manager","11.83","Operational Delivery"
"Home Office","Home Office","Drug and Firearms Licensing Unit","1CPG12","EO","23330","30896","Caseworker","7.40","Operational Delivery"
"Home Office","Home Office","Drug and Firearms Licensing Unit","1CPG12","AO","20352","24336","Caseworker","7.71","Operational Delivery"
"Home Office","Home Office","Policing","2CPG04","SEO","35114","45232","Business Manager","1.00","Policy"
"Home Office","Home Office","Police Strategy and Reform Unit","1CPG08","Grade 6","58103","74446","Senior Policy Adviser","2.00","Policy"
"Home Office","Home Office","Police Strategy and Reform Unit","1CPG08","Grade 7","48004","62239","Senior Policy Adviser","4.00","Policy"
"Home Office","Home Office","Police Strategy and Reform Unit","1CPG08","SEO","35114","45232","Policy Adviser","4.00","Policy"
"Home Office","Home Office","Police Strategy and Reform Unit","1CPG08","EO","23330","30896","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","Police Strategy and Reform Unit","1CPG08","AO","20352","24336","Personal Assistant to Head of Unit","1.00","Policy"
"Home Office","Home Office","Police Workforce and Capability Unit","1CPG20","Grade 6","58103","74446","Senior Policy Adviser","3.00","Policy"
"Home Office","Home Office","Police Workforce and Capability Unit","1CPG20","Grade 7","48004","62239","Senior Policy Adviser","8.80","Policy"
"Home Office","Home Office","Police Workforce and Capability Unit","1CPG20","SEO","35114","45232","Policy Adviser","5.00","Policy"
"Home Office","Home Office","Police Workforce and Capability Unit","1CPG20","HEO","28280","37797","Policy Adviser","2.80","Policy"
"Home Office","Home Office","Police Workforce and Capability Unit","1CPG20","AO","20352","24336","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","Police Workforce and Capability Unit","1CPG20","EO","23330","30896","Policy Support Officer","2.00","Policy"
"Home Office","Home Office","Police Information and Digitisation Unit","2CPG13","Grade 6","58103","74446","Senior Policy Adviser","3.33","Policy"
"Home Office","Home Office","Police Information and Digitisation Unit","2CPG13","Grade 7","48004","62239","Senior Policy Adviser","5.20","Policy"
"Home Office","Home Office","Police Information and Digitisation Unit","2CPG13","SEO","35114","45232","Policy Adviser","5.00","Policy"
"Home Office","Home Office","Police Information and Digitisation Unit","2CPG13","HEO","28280","37797","Police Adviser","4.00","Policy"
"Home Office","Home Office","Police Information and Digitisation Unit","2CPG13","HEO-D","27595","38039","Police Adviser","1.00","Policy"
"Home Office","Home Office","Police Information and Digitisation Unit","2CPG13","EO","23330","30896","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","Police Information and Digitisation Unit","2CPG13","Economic Assistant","32293","42130","Economic Assistant","3.00","Policy"
"Home Office","Home Office","Police Integrity and Powers Unit","1CPFG65","Grade 6","58103","74446","Senior Policy Adviser","1.00","Policy"
"Home Office","Home Office","Police Integrity and Powers Unit","1CPFG65","Grade 7","48004","62239","Senior Policy Adviser","5.00","Policy"
"Home Office","Home Office","Police Integrity and Powers Unit","1CPFG65","SEO","35114","45232","Policy Adviser","4.00","Policy"
"Home Office","Home Office","Police Integrity and Powers Unit","1CPFG65","HEO","28280","37797","Policy Adviser","4.00","Policy"
"Home Office","Home Office","Police Integrity and Powers Unit","1CPFG65","EO","23330","30896","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","Police Powers Unit","1CPFG63","Grade 6","58103","74446","Senior Policy Adviser","2.00","Policy"
"Home Office","Home Office","Police Powers Unit","1CPFG63","Grade 7","48004","62239","Senior Policy Adviser","3.00","Policy"
"Home Office","Home Office","Police Powers Unit","1CPFG63","SEO","35114","45232","Policy Adviser","2.06","Policy"
"Home Office","Home Office","Police Powers Unit","1CPFG63","HEO","28280","37797","Policy Adviser","7.00","Policy"
"Home Office","Home Office","Police Powers Unit","1CPFG63","EO","23330","30896","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","Police Powers Unit","1CPFG63","AO","20352","24336","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","UK Football Policing Unit","1CPG15","Grade 6","58103","74446","Head of Unit","1.00","Policy"
"Home Office","Home Office","UK Football Policing Unit","1CPG15","Grade 7","48004","62239","Deputy Head of Unit","2.00","Policy"
"Home Office","Home Office","UK Football Policing Unit","1CPG15","SEO","35114","45232","Senior Analyst","1.00","Policy"
"Home Office","Home Office","UK Football Policing Unit","1CPG15","HEO","28280","37797","Operational Manager","5.00","Policy"
"Home Office","Home Office","UK Football Policing Unit","1CPG15","EO","23330","30896","Caseworker","5.00","Policy"
"Home Office","Home Office","UK Football Policing Unit","1CPG15","AO","20352","24336","Business Support Officers","1.00","Policy"
"Home Office","Home Office","Efficiency and Resources Unit","1CPG48","Grade 6","58103","74446","Senior Policy Adviser","1.76","Policy"
"Home Office","Home Office","Efficiency and Resources Unit","1CPG48","Grade 7","48004","62239","Senior Policy Adviser","4.89","Policy"
"Home Office","Home Office","Efficiency and Resources Unit","1CPG48","SEO","35114","45232","Policy Adviser","2.00","Policy"
"Home Office","Home Office","Efficiency and Resources Unit","1CPG48","HEO","28280","37797","Policy Adviser","5.00","Policy"
"Home Office","Home Office","Efficiency and Resources Unit","1CPG48","EO","23330","30896","Policy Support Officer","3.00","Policy"
"Home Office","Home Office","Resources and Planning Unit","2CPG07","Grade 6","58103","74446","Head of Unit","0.81","Policy"
"Home Office","Home Office","Resources and Planning Unit","2CPG07","Grade 7","48004","62239","Corporate Services Support","3.43","Planning"
"Home Office","Home Office","Resources and Planning Unit","2CPG07","SEO","35114","45232","Corporate Services Support","6.00","Planning"
"Home Office","Home Office","Resources and Planning Unit","2CPG07","HEO","28280","37797","Corporate Services Support","2.00","Planning"
"Home Office","Home Office","Resources and Planning Unit","2CPG07","EO","23330","30896","Corporate Services Support","5.00","Planning"
"Home Office","Home Office","Resources and Planning Unit","2CPG07","AO","20352","24336","Corporate Services Support","4.00","Planning"
"Home Office","Home Office","Emergency Services Mobile Communications Programme","2CPG10","Grade 6","58103","74446","Programme Manager","14.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Emergency Services Mobile Communications Programme","2CPG10","Grade 7","48004","62239","Programme Manager","25.80","Programme and Project Management (PPM)"
"Home Office","Home Office","Emergency Services Mobile Communications Programme","2CPG10","SEO","35114","45232","Project Manager","13.51","Programme and Project Management (PPM)"
