Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,07-Jun-13,1306-07091,1933,R,Stephenson Bros (Haulage) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,05-Jun-13,1306-07092,9285.44,R,Stepping Stones Homes (Sefton) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Financial Development,Supplies and Services,Brokerage Fees,244,06-Jun-13,1306-07093,2991.78,R,Sterling International Brokers
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transfer Payments,Direct Payments,626,05-Jun-13,1306-07094,934.24,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Asylum Seekers,626,05-Jun-13,1306-07095,1897.44,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Employees,Tuition & Course Fees,73,14-Jun-13,1306-07096,450,R,Steven M Shears
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,05-Jun-13,1306-07097,2794.84,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Capital,Construction,3,12-Jun-13,1306-07098,1635,C,Stone Edge Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,05-Jun-13,1306-07099,23198.28,R,Stone Gables
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,05-Jun-13,1306-07100,9211.6,R,Stone Gables
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Statutory Housing,Supplies and Services,Other Hired And Contracted Services,265,20-Jun-13,1306-07101,695,R,Stoneacre Properties
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,05-Jun-13,1306-07102,3273.68,R,Stonehouse Manor Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,14-Jun-13,1306-07103,4644.93,R,Stonham Housing Association Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,14-Jun-13,1306-07104,6677.42,R,Stonham Housing Association Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,14-Jun-13,1306-07105,17977.6,R,Stonham Housing Association Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Streetscene Environmental Services,Capital,Furniture And Equipment,5,26-Jun-13,1306-07106,1293.6,C,Straight Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,20-Jun-13,1306-07107,1296,R,Strata Surveys Limited 
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,14-Jun-13,1306-07108,705.65,R,Strategic Team Maintenance Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,19-Jun-13,1306-07109,955.88,R,Strategic Team Maintenance Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,19-Jun-13,1306-07110,1222.63,R,Strategic Team Maintenance Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,14-Jun-13,1306-07111,1537.7,R,Strategic Team Maintenance Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,19-Jun-13,1306-07112,1814.6,R,Strategic Team Maintenance Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,19-Jun-13,1306-07113,3877.28,R,Strategic Team Maintenance Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,19-Jun-13,1306-07114,13248.62,R,Strategic Team Maintenance Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Premises,Maintenance Of Buildings,101,14-Jun-13,1306-07115,481.87,R,Strategic Team Maintenance Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,05-Jun-13,1306-07116,1193.92,R,Straven House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,05-Jun-13,1306-07117,1214.72,R,Straven House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Supplies and Services,Bank Charges,263,18-Jun-13,1306-07118,1862.1,R,Streamline Charges
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Supplies and Services,Bank Charges,263,18-Jun-13,1306-07119,1926.45,R,Streamline Charges
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Supplies and Services,Bank Charges,263,18-Jun-13,1306-07120,2093.62,R,Streamline Charges
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Supplies and Services,Other Hired And Contracted Services,265,18-Jun-13,1306-07121,486.87,R,Streamline Charges
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Supplies and Services,Other Hired And Contracted Services,265,18-Jun-13,1306-07122,574.06,R,Streamline Charges
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Supplies and Services,Other Hired And Contracted Services,265,18-Jun-13,1306-07123,1250.5,R,Streamline Charges
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Streetscene Environmental Services,Supplies and Services,Bank Charges,263,18-Jun-13,1306-07124,709.13,R,Streamline Charges
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Streetscene Environmental Services,Supplies and Services,Bank Charges,263,18-Jun-13,1306-07125,908.82,R,Streamline Charges
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,05-Jun-13,1306-07126,1062.32,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                 ,East - North East,Corporate Directorate,Supplies and Services,Other Hired And Contracted Services,265,14-Jun-13,1306-07127,4537.5,R,Stuart Rowbottom
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries   Arts & Heritage,Supplies and Services,Printing,215,21-Jun-13,1306-07128,1034,R,Studio Belly Timber Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries   Arts & Heritage,Supplies and Services,Art Galleries Total Stores,3,28-Jun-13,1306-07129,432.36,R,Style-Child Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Other Hired And Contracted Services,265,28-Jun-13,1306-07130,3000,R,Sue Pennycook
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries   Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,28-Jun-13,1306-07131,1500,R,REDACTED COMMERCIAL CONFIDENTIALITY
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,05-Jun-13,1306-07132,6236.48,R,Summerfield Court
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,05-Jun-13,1306-07133,9988.84,R,Summerfield Court
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,05-Jun-13,1306-07134,8379.08,R,Summerfield Court
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,05-Jun-13,1306-07135,31605.6,R,Summerfield Court
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,05-Jun-13,1306-07136,8678.32,R,Summerfield Court Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,06-Jun-13,1306-07137,642.32,R,Sunbeams Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Clothing & Uniforms,241,26-Jun-13,1306-07138,1162.2,R,Sunlight Service Group Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,05-Jun-13,1306-07139,6295.26,R,Sunnbyborough
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,05-Jun-13,1306-07140,1462.44,R,Sunningdale
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,05-Jun-13,1306-07141,16842.52,R,Sunningdale Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,05-Jun-13,1306-07142,1406,R,Sunningdale Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,05-Jun-13,1306-07143,2985.64,R,Sunningdale Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,05-Jun-13,1306-07144,8589.86,R,Sunningdale Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,05-Jun-13,1306-07145,560.32,R,Sunningdale Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,05-Jun-13,1306-07146,1816.36,R,Sunningdale Specialist Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,05-Jun-13,1306-07147,22249.92,R,Sunnybank
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,05-Jun-13,1306-07148,37913.84,R,Sunnydale
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,05-Jun-13,1306-07149,21937.6,R,Sunnyfield
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,05-Jun-13,1306-07150,16038.31,R,Sunnyside Nursing Home  Crossgates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,05-Jun-13,1306-07151,3964.72,R,Sunnyside Nursing Home  Dewsbury
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,05-Jun-13,1306-07152,-6078.47,R,Sunnyview
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,05-Jun-13,1306-07153,10310.87,R,Sunnyview
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,05-Jun-13,1306-07154,-4177.8,R,Sunnyview
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,05-Jun-13,1306-07155,28653.77,R,Sunnyview
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,05-Jun-13,1306-07156,7282.64,R,Sunnyview
