PLACE-REF,Additional Rlf,Period Charge,Charge Type,EXEM-AMT,EXEM-CD,SBR-APPLIED,SBR-SUPPLE,SBR-RELIEF-,MAND-CHAR-,MAND-CHARI,DISC-CHARIT,DIS-RLF-AMT,ANALYSIS-CD,RV,SURNAME,Billing Address 1,Billing Address 2,Billing Address 3,Billing Address 4,Billing Address 5,Billing Post Code,Liability Start Date,Property Address 1,Property Address 2,Property Address 3,Property Address 4,Property Address 5,Property Post,UB-PROP-RV
7262001009,0,7744,O,0,,0,0,0,,0,0,0,CX,16000,SELECT SERVICE PARTNER LTD,C/O JONES LANG LASELLE,ONE PICCADILLY GARDENS,MANCHESTER,,,M1 1RG,01/04/1990,CAFE EDGELEY STATION,SHAW HEATH,STOCKPORT,,,SK3 9HZ,CAFE AND PREMISES
7262005009,0,1669.8,O,0,,0,0,0,,0,0,0,CS4,3450,SELECT SERVICE PARTNER LTD,C/O JONES LANG LASELLE,ONE PICCADILLY GARDENS,MANCHESTER,,,M1 1RG,01/10/2001,WEST SIDE BOOKSTALL,EDGELEY STATION,SHAW HEATH,STOCKPORT,,SK3 9HZ,KIOSK AND PREMISES
5060099089,0,4259.2,O,0,,0,0,0,,0,0,0,CG1,8800,SELECTA TYRE LTD,117 MONTAGUE STREET,KETTERING,LEICS.,,,NN16 8XJ,01/04/1990,WAREHOUSE & PREMISES,LINGARD LANE,BREDBURY,STOCKPORT,,SK6 2QT,VEHICLE REPAIR WORKSHOP
7229025509,0,4646.4,O,0,,-1,0,1859.12,,0,0,0,IF3,9600,SELF STORAGE (STOCKPORT) LTD,C/O 15A HAZEL GROVE IND ESTATE,SCHOOL STREET,HAZEL GROVE,STOCKPORT,,SK7 4RA,15/07/2014,16 SCHOOL STREET TRADING ESTATE,SCHOOL STREET,HAZEL GROVE,STOCKPORT,,SK7 4RA,WORKSHOP AND PREMISES
5121068229,0,677.6,O,0,,0,0,0,,0,0,0,CP1,1400,SELIGMAN PERCY,5TH FLOOR BLOCK B,HILTON HOUSE,LORD STREET,STOCKPORT,,SK1 3NA,01/04/2010,CAR PARKING SPACES NOS 35-38,HILTON HOUSE,LORD STREET,STOCKPORT,,SK1 3NA,CAR PARKING SPACES
5121070059,0,7139,O,0,,-1,0,0,,0,0,0,CO,14750,SELIGMAN PERCY,5TH FLOOR BLOCK B,HILTON HOUSE,LORD STREET,STOCKPORT,,SK1 3NA,19/03/2001,5TH FLOOR BLOCK B HILTON HOUSE,LORD STREET,STOCKPORT,,,SK1 3NA,OFFICES AND PREMISES
97008039,0,1574.26,O,0,,0,0,0,,0,0,0,IF3,5600,SELLER VISION LTD,192 COMPSTALL ROAD,ROMILEY,STOCKPORT,,,SK6 4JF,25/07/2011,UNIT 19D,COMPSTALL MILL,ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,WORKSHOP AND PREMISES
97015119,0,2662,O,0,,0,0,0,,0,0,0,CW,5500,SELLER VISION LTD,192 COMPSTALL ROAD,ROMILEY,STOCKPORT,,,SK6 4JF,01/09/2015,UNIT 2C & PT UNIT 2,COMPSTALL MILL,ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,WAREHOUSE AND PREMISES
7454125009,0,13613,O,0,,0,365.64,0,,0,0,0,CL,29500,SERENDIPITY INNS AND BARS LIMITED,,,,,,,18/04/2016,THE DUKE OF YORK,STOCKPORT ROAD,ROMILEY,STOCKPORT,,SK6 3AN,PUBLIC HOUSE AND PREMISES
7393140009,0,2855.6,O,0,,-1,0,2855.6,,0,0,0,CS,5900,SERENITY EMPORIUM LTD,,,,,,,21/07/2007,140 STOCKPORT ROAD,CHEADLE,,,,SK8 2DP,SHOP AND PREMISES
7192064229,0,23111,O,0,,0,620.75,0,,0,0,0,CO,47750,SERVICE POWER BUSINESS SOLUTIONS LTD,PETERSGATE HOUSE,64 ST PETERSGATE,STOCKPORT,,,SK1 1DA,01/01/1999,PT 4TH FLOOR & PT 5TH FLOOR,PETERSGATE HOUSE   64,ST PETERSGATE,STOCKPORT,,SK1 1DA,OFFICES AND PREMISES
7192064419,0,1355.2,O,0,,0,0,0,,0,0,0,CP1,2800,SERVICE POWER BUSINESS SOLUTIONS LTD,PETERSGATE HOUSE,64 ST PETERSGATE,STOCKPORT,,,SK1 1DA,01/04/2014,CAR PARKING SPACES 15-20 & 25-26,PETERSGATE HOUSE,64 ST PETERSGATE,STOCKPORT,,SK1 1DA,CAR PARKING SPACES
908301159,0,4791.6,V,4920.3,LB,0,128.7,0,,0,0,0,CO,9900,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/09/2013,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301179,0,6171,V,6336.75,LB,0,165.75,0,,0,0,0,CW,12750,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/09/2013,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,WAREHOUSE AND PREMISES
908301269,0,1258.4,V,1292.2,LB,0,33.8,0,,0,0,0,CO,2600,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/01/2016,SUITE 341 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICE AND PREMISES
908301369,0,511.98,V,525.73,MINRV,0,13.75,0,,0,0,0,CO,1950,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,15/09/2016,SUITE 331 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301379,0,940.02,V,965.27,MINRV,0,25.25,0,,0,0,0,CO,2550,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,27/06/2016,SUITE 330 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301389,0,324.4,V,333.11,MINRV,0,8.71,0,,0,0,0,CO,880,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,27/06/2016,SUITE 330 A/B 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301429,0,484,V,497,MINRV,0,13,0,,0,0,0,CO,1000,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,31/12/2015,SUITE 326 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301439,0,329.12,V,337.96,MINRV,0,8.84,0,,0,0,0,CO,680,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,31/12/2015,SUITE 325A 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301719,0,3291.2,V,3379.6,LB,0,88.4,0,,0,0,0,CO,6800,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/09/2013,GLEDHILL CONFERENCE ROOM AND BREAKOUT AREA 3RD FLOOR,BROADSTONE  ROAD,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301729,0,421.08,V,432.39,MINRV,0,11.31,0,,0,0,0,CO,870,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/09/2013,STOTT MEETING ROOM- 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301739,0,3146,V,3230.5,LB,0,84.5,0,,0,0,0,CW3,6500,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/09/2013,STORE ROOM B 3RD FLR,BROADSTONE MILL,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,STORE AND PREMISES
908301759,0,899.58,V,923.74,LB,0,24.16,0,,0,0,0,CO,3200,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/09/2016,SUITE 319 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301869,0,171.69,V,176.3,MINRV,0,4.61,0,,0,0,0,CO,780,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,17/10/2016,SUITE 308 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301919,0,895.4,O,0,,0,0,0,,0,0,0,CO,1850,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/09/2013,MANAGERS OFFICE 3RD FLOOR,BROADSTONE MILL,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301939,0,1173.7,V,1205.23,MINRV,0,31.53,0,,0,0,0,CW3,2425,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/09/2013,STORE ROOM A 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,STORE AND PREMISES
908301969,0,520.3,V,534.28,MINRV,0,13.98,0,,0,0,0,CO,1075,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/09/2013,"SUITE 323 , 3RD FLOOR",BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908302119,0,1197.9,O,0,,0,0,0,,0,0,0,CO,2475,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,26/01/2014,SAXON MEETING ROOM,BROADSTONE MILL,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908302239,0,2153.8,V,2211.65,LB,0,57.85,0,,0,0,0,CO,4450,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/09/2013,BUSINESS LOUNGE 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908302269,0,1379.4,V,1416.45,LB,0,37.05,0,,0,0,0,CO,2850,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/12/2015,SUITE 321A 3RD FLOOR,BROADSTONE MILL,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908302279,0,2420,V,2485,LB,0,65,0,,0,0,0,CO,5000,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/12/2015,SUITE 321B 3RD FLR,BROADSTONE MILL,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908302359,0,4269.15,V,4383.82,LB,0,114.67,0,,0,0,0,CO,11750,SERVICES TO PLACE DIRECTORATE - SBIC,C/O OXFORD INNOVATION LTD,PT 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,01/07/2016,SUITE 321,3RD FLOOR BROADSTONE MILL,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
8518047019,0,6050,O,0,,-1,0,0,,0,0,0,CO,12500,SERVIS FILMSETTING LTD,,,,,,,14/02/2008,45 WOODLANDS DRIVE,OFFERTON,STOCKPORT,,,SK2 5AJ,OFFICES AND PREMISES
5595001009,0,9922,O,0,,0,266.5,0,,0,0,0,CS,20500,SERVITUDE CLOTHING LTD,,,,,,,30/10/2015,1 MERSEYWAY,STOCKPORT,,,,SK1 1PN,SHOP AND PREMISES
5494020079,0,5566,O,0,,0,0,0,,0,0,2783,CS,11500,SEVEN MILES OUT CIC,20 MARKET PLACE,STOCKPORT,,,,SK1 1EY,04/12/2013,20 MARKET PLACE,STOCKPORT,,,,SK1 1EU,SHOP AND PREMISES
8105501069,0,1197.9,O,0,,-1,0,1197.9,,0,0,0,CO,2475,SEW ELECTRONICS LTD,C/O 153 WINDLEHURST ROAD,HIGH LANE,STOCKPORT,,,SK6 8AG,01/04/2011,UNITS 71 & 72,GOYT MILL,UPPER HIBBERT LANE,MARPLE,STOCKPORT,SK6 7HX,OFFICES AND PREMISES
6264001039,0,4501.2,O,0,,-1,0,2025.3,,0,0,0,CWO,9300,SGC CONSTRUCTION (DIDSBURY) LTD,ALPHA WORKS,OLDMOOR ROAD,BREDBURY,STOCKPORT,,SK6 1QE,22/09/2014,ALPHA WORKS,OLDMOOR ROAD,BREDBURY,STOCKPORT,,SK6 2QE,"WAREHOUSE, OFFICE AND PREMISES"
72001009,0,13189,O,0,,0,354.25,0,,0,0,0,CW,27250,SGM CONTRACTS LLP,,,,,,,03/10/2011,1 LAWNHURST TRADING ESTATE,ASHURST DRIVE,CHEADLE HEATH,STOCKPORT,,SK3 0SD,WAREHOUSE AND PREMISES
3988140019,0,3678.4,O,0,,-1,0,2697.5,,0,0,0,CS,7600,SHABAZ BALTI HOUSE LTD,140-142 HIGHER BENTS LANE,BREDBURY,STOCKPORT,,,SK6 2LU,10/11/2004,140-142 HIGHER BENTS LANE,BREDBURY,STOCKPORT,,,SK6 2LU,"SHOP, RESTAURANT AND PREMISES"
907193079,0,29040,O,0,,0,780,0,,0,0,0,IF3,60000,SHADES GRAPHICS LTD,,,,,,,06/08/2015,SHADES (SCREENPRINT) LTD,SPUR MILL,BROADSTONE HALL ROAD SOUTH,REDDISH,STOCKPORT,SK5 7BZ,WORKSHOP AND PREMISES
5098320029,0,1960.2,O,0,,-1,0,1960.2,,0,0,0,CO,4050,SHALLCROSS VEHICLE SOLUTIONS LTD,,,,,,,01/04/2008,ADJ 320,LONDON ROAD,HAZEL GROVE,STOCKPORT,,SK7 4RF,OFFICES AND PREMISES
7479860759,0,859.1,O,0,,-1,0,859.1,,0,0,0,CW,1775,SHARON JANE LTD,10 MOSTYN STREET,LLANDUDNO,,,,LL30 2PS,01/10/2013,UNIT E10 4TH FLOOR,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,WAREHOUSE AND PREMISES
5121067119,0,5808,O,0,,0,0,0,,0,0,0,CO,12000,SHAWN FURNISHINGS LTD,BLOCK A 1ST FLOOR,HILTON HOUSE,LORD STREET,STOCKPORT,,SK1 3NA,01/04/2016,BLOCK A 1ST FLOOR,HILTON HOUSE,LORD STREET,STOCKPORT,,SK1 3NA,OFFICES AND PREMISES
5121069099,0,169.4,O,0,,0,0,0,,0,0,0,CP1,350,SHAWN FURNISHINGS LTD,BLOCK A 1ST FLOOR,HILTON HOUSE,LORD STREET,STOCKPORT,,SK1 3NA,01/04/2016,CAR PARKING SPACE NO 9,HILTON HOUSE,LORD STREET,STOCKPORT,,SK1 3NA,CAR PARKING SPACE
6550074009,0,15730,O,0,,0,422.5,0,MAN,12922,0,0,CS,32500,"SHELTER, THE NATIONAL CAMPAIGN FOR HOMEL",88 OLD STREET,ISLINGTON,LONDON,,,EC1V 9HU,27/06/2012,72-74 PRINCES STREET,STOCKPORT,,,,SK1 1RJ,SHOP AND PREMISES
3935032009,0,48884,O,0,,0,1313,0,,0,0,0,MH1,101000,SHEPHERD,,,,,,,30/09/1994,HEATON MOOR MEDICAL CENTRE,32 HEATON MOOR ROAD,STOCKPORT,,,SK4 4NX,HEALTH CENTRE AND PREMISES
6256172009,0,9075,O,0,,0,243.75,0,,0,0,0,IF3,18750,SHERLOCK FOAMS LTD,SHERLOCK HOUSE,OLD ROAD,HEATON NORRIS,STOCKPORT,,SK4 1TD,16/05/2002,SHERLOCK HOUSE,OLD ROAD,HEATON NORRIS,STOCKPORT,,SK4 1TD,WORKSHOP AND PREMISES
3143218159,0,2081.2,O,0,,-1,0,2081.2,,0,0,0,CS,4300,SHERRATT,T/A HEALD GREEN GLASS,GLASS COURT,OFF FINNEY LANE,HEALD GREEN,CHEADLE,SK8 3QA,01/04/2009,UNIT 1,GLASS COURT,FINNEY LANE,HEALD GREEN,CHEADLE,SK8 3QH,SHOP AND PREMISES
8349003119,0,5798.05,O,0,,0,0,0,,0,0,0,LX,16500,SHINNY BAYAAR LTD,50 URBAN ROAD,SALE,CHESHIRE,,,M33 7TX,10/07/2016,UNIT 17,WELCROFT STREET,MIDDLE HILLGATE,STOCKPORT,,SK1 3DF,GYM AND PREMISES
8349003129,0,2670.62,O,0,,0,0,0,,0,0,0,LX,7600,SHINNY BAYAAR LTD,50 URBAN ROAD,SALE,CHESHIRE,,,M33 7TX,10/07/2016,UNIT 19,WELCROFT STREET,MIDDLE HILLGATE,STOCKPORT,,SK1 3DF,GYM AND PREMISES
8326001019,0,29766,O,0,,0,799.5,0,,0,0,0,CS,61500,SHOE ZONE LTD,HARAMEAD BUSINESS CENTRE,HUMBERSTONE ROAD,LEICESTER,,,LE1 2LH,25/04/2006,1A WARREN STREET,STOCKPORT,,,,SK1 1UD,SHOP AND PREMISES
7479852029,0,10648,O,0,,0,286,0,,0,0,0,CW,22000,SHOPMASSIVE LTD,,,,,,,01/04/2015,UNIT A10 & A11,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,WAREHOUSE AND PREMISES
5239002009,0,2395.8,O,0,,0,64.35,0,MAN,1968.12,0,0,CO,4950,SHOPMOBILITY STOCKPORT,,,,,,,01/04/2010,2ND FLOOR,MERSEYWAY CAR PARK,MERSEYWAY,STOCKPORT,,SK1 1PD,OFFICES AND PREMISES
2751000589,0,620.05,O,0,,0,0,0,,0,0,0,CP1,1400,SHORT CONSTRUCTION LIMITED,1ST FLR UNIT 6 OAK GREEN,STANLEY GREEN BUSINESS PARK,EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6QL,02/05/2016,4 CAR SPACES UNIT 6,STANLEY GREEN BUSINESS PARK,OAK GREEN,CHEADLE HULME,CHEADLE,SK8 6QL,CAR PARKING SPACE
2751000759,0,12885.01,O,0,,0,346.08,0,,0,0,0,CO,30750,SHORT CONSTRUCTION LIMITED,1ST FLR UNIT 6 OAK GREEN,STANLEY GREEN BUSINESS PARK,EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6QL,02/05/2016,UNIT 6,STANLEY GREEN BUSINESS PARK,OAK GREEN,CHEADLE HULME,CHEADLE,SK8 6QL,OFFICES AND PREMISES
1007002019,0,1452,O,0,,-1,0,1452,,0,0,0,CS,3000,SHORT'N' CURLY LTD,,,,,,,01/04/1990,2A BUXTON ROAD,HAZEL GROVE,STOCKPORT,,,SK7 6AD,SHOP AND PREMISES
2751099059,0,37510,O,0,,0,1007.5,0,,0,0,19258.75,IF3,77500,SHOTS FOOTBALL LTD,4 SEDGEMOOR CLOSE,CHEADLE HULME,CHEADLE,,,SK8 7BU,04/04/2012,UNIT K2,STANLEY GREEN INDUSTRIAL ESTATE,EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6PT,WORKSHOP AND PREMISES
2779265009,0,9922,O,0,,0,266.5,0,,0,0,0,CX,20500,SHOW AND SHINE LTD,,,,,,,15/10/2013,263 EDGELEY ROAD,EDGELEY,STOCKPORT,,,SK3 0TR,CAR WASH AND PREMISES
2452014009,0,15367,O,0,,0,412.75,0,,0,0,0,CS,31750,SHUROPODY LTD,PRIORY GATES,PRIORY ROAD,WOLSTON,WARWICKSHIRE,,CV8  3TA,01/09/2008,14 DEANERY WAY,STOCKPORT,,,,SK1 1PP,SHOP AND PREMISES
8576907419,0,2952.4,O,0,,-1,0,2903.2,,0,0,0,CO,6100,SIEMATIC UK,C/O REGUS MANAGEMENT UK LTD,FAO DRON & WRIGHT,80 CANNON STREET,LONDON,,EC4N 6HL,01/08/2014,SUITE 116 AT 5300 LAKESIDE,CHEADLE ROYAL BUSINESS PARK,WILMSLOW ROAD,CHEADLE,,SK8 3GP,OFFICES AND PREMISES
3990164009,0,11858,O,0,,0,318.5,0,,0,0,0,CW,24500,SIGMA GRAPHICS LTD,,,,,,,01/04/1990,164-174 HIGHER HILLGATE,STOCKPORT,,,,SK1 3QY,WAREHOUSE AND PREMISES
176034009,0,115356.43,V,118454.85,IN,0,3098.42,0,,0,0,0,IF3,268500,SIGNAL PROPERTY INVESTMENTS LLP,FAO BUSINESS RATES,C/O KNIGHT FRANK LLP,55 BAKER STREET,LONDON,,W1U 8AN,01/10/2015,ALLEN HOUSE,ASHTON ROAD,BREDBURY,STOCKPORT,,SK6 2QN,WORKSHOP AND PREMISES
5595031009,0,56628,O,0,,0,1521,0,,0,0,0,CS,117000,SIGNET GROUP PLC,ACCOUNTS PAYABLE,PROPERTY/UTILITIES LEDGER,HUNTERS ROAD,HOCKLEY,BIRMINGHAM,B19 1DS,01/04/1990,31 MERSEYWAY,STOCKPORT,,,,SK1 1PN,SHOP AND PREMISES
7907030039,0,6171,O,0,,0,165.75,0,MAN,5069.4,0,0,LC,12750,SIGNPOST STOCKPORT FOR CARERS,,,,,,,19/07/2011,THE HEATONS CENTRE,THORNFIELD ROAD,HEATON MOOR,STOCKPORT,,SK4 3LD,COMMUNITY CENTRE AND PREMISES
7907030049,0,2710.4,O,0,,0,72.8,0,MAN,2226.56,0,0,LC,5600,SIGNPOST STOCKPORT FOR CARERS,,,,,,,19/07/2011,THE HEATONS CENTRE,THORNFIELD ROAD,HEATON MOOR,STOCKPORT,,SK4 3LD,COMMUNITY CENTRE AND PREMISES
7262211039,0,3678.4,O,0,,-1,0,2697.5,,0,0,0,CG,7600,SILAH GARAGES LTD,,,,,,,24/07/2013,PETROL FILLING STATION,SHAW HEATH,STOCKPORT,,,SK2 6QZ,PETROL FILLING STATION AND PREMISES
7378047289,0,2904,O,0,,0,0,0,,0,0,0,CG2,6000,SILANES & SILICONES LTD,,,,,,,04/01/2011,UNIT 11,WHARTON CRANES BUILDING,STATION ROAD,REDDISH,STOCKPORT,SK5 6ND,GARAGE AND PREMISES
7378047319,0,3581.6,O,0,,0,0,0,,0,0,0,CW,7400,SILANES & SILICONES LTD,,,,,,,15/11/2012,UNIT 18,STATION ROAD INDUSTRIAL ESTATE,STATION ROAD,REDDISH,STOCKPORT,SK5 6ND,WAREHOUSE AND PREMISES
825023009,0,2952.4,O,0,,-1,0,2903.2,,0,0,0,CS,6100,SILVER IMPRINTS LTD,,,,,,,20/06/2010,23 BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK2 6HT,SHOP AND PREMISES
3981085069,0,1815,V,0,,0,48.75,0,,0,0,0,CW3,3750,SILVERFORD INVESTMENTS LTD,40 QUEEN ANNE ST,LONDON,,,,W1G 9EL,01/10/2009,2ND FLOOR,83-85 HIGH STREET,CHEADLE,,,SK8 1AA,STORE AND PREMISES
715011009,0,6776,O,0,,-1,0,0,,0,0,0,IF3O,14000,SILVERWOOD GRINDING LTD,UNIT 2,MCKENZIE INDUSTRIAL PARK,BIRDHALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0SB,14/07/2006,UNIT 2 MCKENZIE INDUSTRIAL PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,,SK3 0SB,"WORKSHOP, OFFICE AND PREMISES"
3981028009,0,10769,O,0,,0,289.25,0,,0,0,0,CS,22250,SIM TRAVA LTD,SUITE B,2ND FLOOR,GARDEN PLACE,4-12 VICTORIA STREET,ALTRINGHAM,WA14 1ET,07/04/2006,28 HIGH STREET,CHEADLE,,,,SK8 1AL,SHOP AND PREMISES
7872001059,0,12463,O,0,,0,334.75,0,,0,0,0,CR1,25750,SIM TRAVA LTD,SUITE B,2ND FLOOR,GARDEN PLACE,4-12 VICTORIA STREET,ALTRINGHAM,WA14 1ET,15/12/2011,1A THE HOLLINS,STOCKPORT ROAD,MARPLE,STOCKPORT,,SK6 6AY,CAFE AND PREMISES
5060006039,0,7260,O,0,,0,0,0,,0,0,0,CW,15000,SIMM TRONIC LIMITED,,,,,,,21/09/2012,UNIT A3,LINGARD COURT,LINGARD LANE,BREDBURY,STOCKPORT,SK6 2QU,WAREHOUSE AND PREMISES
8351002049,0,13794,O,0,,0,370.5,0,,0,0,0,CW,28500,SIMON CHARLES AUCTIONEERS & VALUERS LTD,,,,,,,19/08/2015,PART GROUND FLOOR,WELKIN MILL,WELKIN ROAD,BREDBURY,STOCKPORT,SK6 2BL,WAREHOUSE AND PREMISES
8351002119,0,21659,O,0,,0,581.75,0,,0,0,0,CW,44750,SIMON CHARLES AUCTIONEERS & VALUERS LTD,,,,,,,19/08/2015,1ST FLOOR,WELKIN MILL,WELKIN ROAD,BREDBURY,STOCKPORT,SK6 2BL,WAREHOUSE AND PREMISES
5602057019,0,2226.4,O,0,,-1,0,2226.4,,0,0,0,CS,4600,SIMONS W LAND LIMITED,5TH FLOOR,MAYBROOK HOUSE,40 BLACKFRIARS STREET,MANCHESTER,,M3 2EG,30/03/2016,57 MIDDLE HILLGATE,STOCKPORT,,,,SK1 3DL,SHOP AND PREMISES
8522031009,0,2565.2,O,0,,-1,0,2565.2,,0,0,0,CS,5300,SIMPLY FLOORING SPECIALISTS LTD,,,,,,,12/05/2011,31 WOODLEY PRECINCT,WOODLEY,STOCKPORT,,,SK6 1RJ,SHOP AND PREMISES
3990219019,0,19723,O,0,,0,529.75,0,,0,0,0,IF,40750,SIMPSON THOMSON TANKS LTD,,,,,,,29/05/2014,187 HIGHER HILLGATE,STOCKPORT,,,,SK1 3JG,WORKS AND PREMISES
