"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Higher Officer","28636","37105","Operational HO","4.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Higher Officer","28636","37105","Operational SO","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Higher Officer","28636","37105","Risk Team Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Higher Officer","28636","37105","Senior Executive Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Higher Officer","28636","37105","Senior Officer","1.95","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Higher Officer","28636","37105","Team Leader","12.62","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Appeals Response Writer","0.54","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Assistant Officer","10.46","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Attendance Champion","0.75","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Attendance Manager O","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Band O Complaints Investigator & Drafter","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Band O Technical Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Business Analyst","4.55","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","CBO Executive Officer","1.80","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","CC O","21.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","CCO","5.36","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","CCP Task liaison officer","1.74","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Claimant Compliance Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Claimant Compliance Officer","5.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Compliance Officer","3.51","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Contact Centre Officer","6.78","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Customer Service Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Data Cleanse Team","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Embeding Team Leader","0.87","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","FLM","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Guidance writer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Officer","8.70","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Intervention Team Leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Manager","33.54","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Manager HO","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Manager Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","O/F Team Leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Office Manager 1","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Officer","750.67","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Officer (FTA)","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Officer / Manager","2.77","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Officer Team Leader","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","PGA Guidance Writer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Process Owner","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Process Owner PCP","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Quality Coach","2.85","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Response Writer","6.82","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Revenue Executive","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Risk Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Roles Based Author","3.61","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Rules Author","3.69","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Settlement Team Management","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","SO Attendance Manager","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","SO Support","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Special Projects","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Support Officer","0.47","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Team Leader","69.38","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Team Leader Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Team Manager","0.92","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Team Member","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Technical Band O","3.58","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Officer","22669","30331","Workflow Manager","0.89","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Area Director","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Assistant Director","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Grade 7 (Temp","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Higher Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Operational Direction","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Operational SO","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Senior Customer Support Officer","0.94","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Senior Executive Officer","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Senior Manager Renewals","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Senior Officer","16.54","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC3","Senior Officer","35232","42856","Team Leader","7.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC4","Admin Assistant","14255","19965","administrative Assistant","2.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC4","Assistant Officer","17330","23892","Assistant Officer","28.91","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC4","Grade 6","57573","74209","Deputy Director","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC4","Grade 6","57573","74209","Grade 6","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC4","Grade 7","46983","61590","GRADE 7","2.97","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC4","Grade 7","46983","61590","Manager","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC4","Higher Officer","28636","37105","C&D/H&S MANAGER","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","BC4","Higher Officer","28636","37105","Higher Officer","30.20","Operational Delivery"
