Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed Expenditure Code,Date paid,Transaction Number,Net Amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,General External Residential Placements,507,11-Feb-2011,1102-04367,1275.00,R,Keys Childcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,11-Feb-2011,1102-04368,850.00,R,Khadijah Ibrahiim-Broderick
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,18-Feb-2011,1102-04369,1309.20,R,Kids Academy
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,18-Feb-2011,1102-04370,771.77,R,Kids Academy
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,18-Feb-2011,1102-04371,1289.62,R,Kidsunlimited@Tadpoles
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,General Maintenance,104,02-Feb-2011,1102-04372,9186.52,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Programmed Works,105,02-Feb-2011,1102-04373,56281.00,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Programmed Works,105,02-Feb-2011,1102-04374,52875.00,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Programmed Works,105,02-Feb-2011,1102-04375,68970.00,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Programmed Works,105,02-Feb-2011,1102-04376,-656.49,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,General Maintenance,104,02-Feb-2011,1102-04377,41937.55,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,02-Feb-2011,1102-04378,3874.86,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,03-Feb-2011,1102-04379,3495.55,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,03-Feb-2011,1102-04380,3490.50,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,03-Feb-2011,1102-04381,3085.08,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,03-Feb-2011,1102-04382,3679.01,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,03-Feb-2011,1102-04383,1279.54,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,03-Feb-2011,1102-04384,3085.08,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,03-Feb-2011,1102-04385,3172.07,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,General Maintenance,104,03-Feb-2011,1102-04386,-2352.20,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,04-Feb-2011,1102-04387,10240.01,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,E. Offices,Premises,General Maintenance,104,04-Feb-2011,1102-04388,2101.88,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,S. Offices,Premises,General Maintenance,104,04-Feb-2011,1102-04389,9861.39,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,08-Feb-2011,1102-04390,3085.08,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,General Maintenance,104,08-Feb-2011,1102-04391,5721.59,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Programmed Works,105,08-Feb-2011,1102-04392,9312.66,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,09-Feb-2011,1102-04393,6697.11,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,General Maintenance,104,09-Feb-2011,1102-04394,82511.32,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,09-Feb-2011,1102-04395,1016.05,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,11-Feb-2011,1102-04396,12502.95,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,E. Offices,Premises,General Maintenance,104,11-Feb-2011,1102-04397,3386.99,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,S. Offices,Premises,General Maintenance,104,11-Feb-2011,1102-04398,134071.83,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,16-Feb-2011,1102-04399,10976.32,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,E. Offices,Premises,General Maintenance,104,16-Feb-2011,1102-04400,7360.28,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,S. Offices,Premises,General Maintenance,104,16-Feb-2011,1102-04401,113454.66,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,16-Feb-2011,1102-04402,24632.21,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,General Maintenance,104,16-Feb-2011,1102-04403,46257.05,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,16-Feb-2011,1102-04404,23422.29,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,17-Feb-2011,1102-04405,5115.36,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04406,3800.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04407,3900.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04408,3700.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04409,3500.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04410,3900.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04411,4600.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04412,3700.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04413,3700.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04414,4100.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04415,3600.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04416,3700.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04417,4400.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04418,3500.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04419,3600.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04420,5600.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04421,4500.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04422,5300.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04423,3400.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04424,4400.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04425,3750.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04426,1300.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04427,3700.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04428,4300.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04429,12400.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,21-Feb-2011,1102-04430,3200.00,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,General Maintenance,104,22-Feb-2011,1102-04431,25769.63,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,22-Feb-2011,1102-04432,502.53,R,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04433,3446.85,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04434,3210.32,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04435,3085.08,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04436,3085.08,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04437,3085.08,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04438,3615.95,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04439,2736.72,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04440,612.25,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04441,885.94,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04442,2672.46,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04443,693.30,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04444,5556.34,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04445,5849.90,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04446,3363.21,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04447,1708.56,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04448,1028.01,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04449,3035.49,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04450,1212.32,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04451,3370.94,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04452,2734.72,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,24-Feb-2011,1102-04453,2007.51,C,Kier Building Maintenance
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services Managed By E.L.,Primary Schools,Capital,Construction,3,14-Feb-2011,1102-04454,417769.35,C,Kier Northern
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,18-Feb-2011,1102-04455,422.30,R,Kindercare Day Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,18-Feb-2011,1102-04456,1145.99,R,Kindercare Day Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Voluntary Sector,505,18-Feb-2011,1102-04457,1162.23,R,Kindergarten Cookridge Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,01-Feb-2011,1102-04458,17185.47,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,01-Feb-2011,1102-04459,19463.10,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,01-Feb-2011,1102-04460,21689.23,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,01-Feb-2011,1102-04461,8677.54,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,01-Feb-2011,1102-04462,8366.77,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,01-Feb-2011,1102-04463,3940.41,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,09-Feb-2011,1102-04464,9782.02,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,23-Feb-2011,1102-04465,18315.36,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,23-Feb-2011,1102-04466,22363.85,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,23-Feb-2011,1102-04467,8479.17,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,23-Feb-2011,1102-04468,11041.27,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,23-Feb-2011,1102-04469,786.28,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,28-Feb-2011,1102-04470,20582.39,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,28-Feb-2011,1102-04471,2112.00,C,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Premises,General Maintenance,104,28-Feb-2011,1102-04472,503.89,R,Kingfisher Upvc Windows & Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Supplies and Services,Operational Furniture And Equipment,203,21-Feb-2011,1102-04473,7800.00,R,Kingkraft Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,24-Feb-2011,1102-04474,3650.00,R,Kingkraft Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,16-Feb-2011,1102-04475,15037.36,R,Kingston Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,16-Feb-2011,1102-04476,1113.16,R,Kingston Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,16-Feb-2011,1102-04477,8363.60,R,Kingston Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Transport,Public Transport Expenses,310,14-Feb-2011,1102-04478,1074.15,R,Kingston Upon Hull City Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Income,Other Income,973,16-Feb-2011,1102-04479,-3718.00,R,Kingston Upon Hull City Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Income,Admissions Booking Fees & Ticket Sales,933,23-Feb-2011,1102-04480,-3718.00,R,Kingston Upon Hull City Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Supplies and Services,Other Hired And Contracted Services,265,17-Feb-2011,1102-04481,690.00,R,Kippco Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Premises,Maintenance Of Buildings,101,04-Feb-2011,1102-04482,4480.85,R,Kirklees Met West Yorks Fire And Rescue
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Premises,Maintenance Of Buildings,101,08-Feb-2011,1102-04483,1215.00,R,Kirklees Met West Yorks Fire And Rescue
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Premises,Maintenance Of Buildings,101,22-Feb-2011,1102-04484,2068.08,R,Kirklees Met West Yorks Fire And Rescue
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Other Hired And Contracted Services,265,11-Feb-2011,1102-04485,17799.80,R,Kirklees Metropolitan Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,11-Feb-2011,1102-04486,4189.50,C,Kirklees Metropolitan Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,City Development,Road Casualty Reduction,Third Party Payments,District Payments,4,11-Feb-2011,1102-04487,67956.00,R,Kirklees Metropolitan Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Income,Other Income,973,16-Feb-2011,1102-04488,-6893.00,R,Kirklees Metropolitan Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Income,Admissions Booking Fees & Ticket Sales,933,23-Feb-2011,1102-04489,-6893.00,R,Kirklees Metropolitan Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Third Party Payments,Services Provided By Other Public Bodies,521,25-Feb-2011,1102-04490,35837.39,R,Kirklees Metropolitan Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Supplies and Services,Grant Related Expenditure,290,25-Feb-2011,1102-04491,543.26,R,Kirklees Metropolitan Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,City Development,Road Casualty Reduction,Third Party Payments,District Payments,12,28-Feb-2011,1102-04492,22459.51,R,Kirklees Metropolitan Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Voluntary Sector,505,18-Feb-2011,1102-04493,2360.33,R,Kirkstall St Stephens Pre School
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,16-Feb-2011,1102-04494,2919.08,R,Kirkwood
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Support Services,External Counsel - Specialist,751,03-Feb-2011,1102-04495,1250.00,R,Kirti Jeram
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Premises,External Cleaning Services,130,03-Feb-2011,1102-04496,5000.00,R,Kleaner Images
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Premises,Plant and Machinery,102,02-Feb-2011,1102-04497,3386.81,R,Knight Engineers Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Vehicle Spares,345,04-Feb-2011,1102-04498,690.57,R,Knottingley Trucks Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Vehicle Spares,345,18-Feb-2011,1102-04499,432.42,R,Knottingley Trucks Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Vehicle Spares,345,18-Feb-2011,1102-04500,535.13,R,Knottingley Trucks Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Vehicle Spares,345,25-Feb-2011,1102-04501,515.25,R,Knottingley Trucks Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Vehicle Spares,345,25-Feb-2011,1102-04502,625.02,R,Knottingley Trucks Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,16-Feb-2011,1102-04503,1965.24,R,Knowles Court Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,16-Feb-2011,1102-04504,2157.01,R,Knowles Court Nursing Home
